WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,7385.032488486534,253.21717704863568,0.4501035133277149,0.04047866652035418,24.97035684435914,7.624141882491656,980.639410960935,964.7644553729275,191.8970257588889,0.0,750484.3662663931,0.47595406282749436,0.2602739726027397,0.1178082191780822,0.2876712328767123,0.2,0.13424657534246576,49
2018,4174.465515730647,299.74846277365776,0.4956425163808834,0.04934130759316597,24.80357317104093,12.123486174391772,975.9396118324936,964.8899229527284,192.87089879736644,35.122302588072955,933645.9443756895,0.5921143736527711,0.3972602739726027,0.12054794520547946,0.2602739726027397,0.2219178082191781,0.0,0
2019,2673.409611507517,284.93963420511835,0.5443165530706419,0.08622655091724755,24.88757100318909,15.194032606015938,972.8690654008693,964.8448747021934,192.31450228923669,32.01474414755215,891780.5610919008,0.5655635217477808,0.3178082191780822,0.14246575342465753,0.1506849315068493,0.3917808219178082,0.0,0
2020,1616.5487135477415,250.68388619090803,0.5866709310438082,0.1014038860503673,24.9915108207302,18.074254858018733,969.990600019609,964.7591907143714,191.3816466904364,27.506819311279806,817847.0319487585,0.5186751851526881,0.20273972602739726,0.21095890410958903,0.1506849315068493,0.43561643835616437,0.0,0
2021,1032.780508354641,202.4133739297018,0.6536513917664355,0.14489514807807205,25.158271900437512,20.911551795342817,967.9517954216817,964.7061513265328,165.69098458547492,16.715670933489736,642973.7864283461,0.40777130037312664,0.049315068493150684,0.2136986301369863,0.1863013698630137,0.5506849315068493,0.0,0
2022,2376.621177362244,188.85604961556442,0.6362881410359662,0.08409527872477254,25.437855261892828,15.923210369547135,972.139887637338,964.3986861910257,190.96561937249,19.096569766038908,862865.1657183635,0.5472254982993173,0.36164383561643837,0.13150684931506848,0.08493150684931507,0.42191780821917807,0.0,0
2023,4526.20051153425,198.34140940706124,0.5632278693339912,0.06809858806741523,25.437559841099944,11.513623176271679,976.5494748306136,964.4002529272568,189.50109288109797,21.5708354017622,824883.7683235104,0.5231378540864475,0.3972602739726027,0.07945205479452055,0.1726027397260274,0.35342465753424657,0.0,0
2024,4515.498878850595,209.49334441275602,0.5222895084662358,0.06591529642612153,25.124906253283353,11.531697785068973,976.5314002218164,964.7071109064772,188.19547061422531,21.794510462232424,791416.4908824574,0.5019130459680728,0.35342465753424657,0.07671232876712329,0.19452054794520549,0.37534246575342467,0.0,0
2025,2369.1347322995002,291.1253425978045,0.5272187450981074,0.09293720913587517,24.85335298750917,15.942291014361059,972.1208069925243,964.8631977655341,190.54992344581237,33.3165966043999,895935.1649290512,0.5681983542168006,0.33972602739726027,0.10410958904109589,0.1726027397260274,0.3835616438356164,0.0,0
2026,5213.332135824502,237.29771456775532,0.4466962532407111,0.0542125080490796,25.03846514556601,10.433311853484568,977.6536665493683,964.7348458024054,190.78774781600646,28.467347561422702,908049.716948954,0.5758813527073529,0.4246575342465753,0.14246575342465753,0.1780821917808219,0.2547945205479452,0.0,0
2027,4348.818897687154,291.1123822717474,0.5270755366512613,0.06783451022917758,24.8725160286644,11.817028416458655,976.2460695904266,964.8631586083056,190.5105981380625,31.254051629672915,944378.8651124464,0.598921147331587,0.37534246575342467,0.1232876712328767,0.25205479452054796,0.25205479452054796,0.0,0
2028,2490.0027368904234,267.16042893225375,0.5313990383060546,0.0799357066873395,24.97841703741277,15.638505823688845,972.4245921831964,964.7967235009953,190.078743602373,27.936791390443435,946305.7120383781,0.600143145635704,0.40821917808219177,0.08767123287671233,0.16712328767123288,0.336986301369863,0.0,0
2029,2825.895779616822,247.84945368998643,0.5567896073420938,0.0952299742589406,25.062948833380084,14.838476515850134,973.2246214910354,964.7535368596359,189.99018439772166,23.33526938236761,843600.4105278866,0.5350078707051539,0.32054794520547947,0.10410958904109589,0.1726027397260274,0.40273972602739727,0.0,0
2030,1152.4598583585464,206.6529040247664,0.6677864056701635,0.12508179147666526,25.177657142308604,20.13891375886941,968.4050347986073,964.7063976519066,182.80647077819157,13.511157627194814,619910.4942504514,0.39314465642469015,0.0684931506849315,0.14520547945205478,0.2328767123287671,0.5534246575342465,0.0,0
2031,884.9419953314188,186.5189002477377,0.6683586333175354,0.14300628870685034,25.47058244367331,21.674664689507342,967.3634394740816,964.3997431069299,146.7781325657979,13.63633247682365,637788.40631081,0.4044827538754503,0.0,0.27671232876712326,0.23835616438356164,0.4876712328767123,0.0,0
2032,1432.3743977886008,178.5688809772179,0.5462504232281423,0.12901612266770246,25.437972218406106,18.720615567452754,969.3914436063243,964.398064070125,190.41203135102452,18.23720544876731,657927.2539209792,0.4172547272456743,0.1589041095890411,0.10410958904109589,0.18904109589041096,0.547945205479452,0.0,0
2033,1562.8543518079152,172.9901667371054,0.6538279074175536,0.09805983114346276,25.47014182244022,18.272203463307235,969.819651056546,964.3980320328723,190.71964781344712,14.463599589344378,702525.1100042987,0.44553850203215295,0.17534246575342466,0.11506849315068493,0.1863013698630137,0.5232876712328767,0.0,0
2034,2386.800815185518,172.96151084923937,0.6478275050262897,0.06530760204835565,25.440592952293905,15.897322701358533,972.1657753055267,964.4016476786898,187.70283407192107,15.893587034751606,639853.1122712288,0.40579218180570065,0.16712328767123288,0.10136986301369863,0.17534246575342466,0.5561643835616439,0.0,0
2035,1615.4132123391987,199.16240800504985,0.6414811139047032,0.11459091938801888,25.47108453102087,18.07608262669619,969.9870153801892,964.3983390908244,190.78036898093185,16.743299753310865,765464.8813625115,0.4854546431776456,0.19452054794520549,0.12054794520547946,0.27671232876712326,0.410958904109589,0.0,0
2036,1907.3704998397518,186.43067164843586,0.6381551589217771,0.10065450140785676,25.43783777042152,17.194703534945532,970.8683944719397,964.3987791406644,192.8545048044973,18.082187814048808,697864.2943221795,0.44258263211705956,0.18904109589041096,0.1643835616438356,0.1178082191780822,0.5287671232876713,0.0,0
2037,2981.799079107942,179.28489269281312,0.6388526520213909,0.0870814237623364,25.43752773968736,14.487040726920512,973.5760572799647,964.4004227808574,187.9890796589667,16.94598374787595,781257.5721487541,0.49547030197155895,0.3561643835616438,0.057534246575342465,0.13972602739726028,0.4465753424657534,0.0,0
2038,799.3662946548517,173.89689471166488,0.5457033640473213,0.15007230460653134,25.448770320154487,22.226445666696797,967.0082017193378,964.3982028234833,130.24184549231188,17.26301154535215,556572.2953450978,0.3529758341863887,0.0,0.23013698630136986,0.21643835616438356,0.5534246575342465,0.0,0
2039,1735.1274577350518,162.9957914397381,0.5799406902481896,0.10546775637962584,25.465486233385725,17.705146403424877,970.3579516034604,964.3979124530276,191.84781307814652,13.905896994591618,685383.5454758651,0.43466739312269476,0.2356164383561644,0.07397260273972603,0.1232876712328767,0.5698630136986301,0.0,0
2040,683.7481230757587,143.3150768765875,0.6403107661443824,0.1475900295128116,25.46539494210526,22.655673106843228,966.5121371775681,964.400626019765,112.66795272667248,9.640542464053707,491323.71902692673,0.3115954585406689,0.0,0.005479452054794521,0.4273972602739726,0.5671232876712329,0.0,0
2041,2715.2439510827776,139.2420823876914,0.586901964114266,0.08444296550831046,25.44296747326377,15.095270695757408,972.9678273111277,964.398674933058,190.12287396655196,14.718486151993051,663845.8632202806,0.4210082846399547,0.21643835616438356,0.10684931506849316,0.11506849315068493,0.5616438356164384,0.0,0
2042,1390.1528314953628,127.40593401944156,0.5849147898428054,0.13217503141806133,25.429961179755985,18.883245974409608,969.2488004271593,964.3978264395424,191.16753310498584,10.470922094585244,556656.1463570526,0.3530290121493231,0.12602739726027398,0.09041095890410959,0.136986301369863,0.6465753424657534,0.0,0
2043,933.2318505674106,106.28683808310974,0.6774121923139763,0.1311440003289518,25.45450364138693,21.340098141917945,967.559154721989,964.3994400232096,151.43185981946732,0.0,402893.4451679661,0.2555133467579694,0.0,0.12876712328767123,0.14520547945205478,0.6712328767123288,0.057534246575342465,21
2044,632.0914553225973,97.55125833772205,0.6523723169185646,0.2017391377001184,25.453620078385864,22.99917812014306,966.2854211591617,964.400213682984,102.94380758320558,0.0,345793.22670481895,0.21930062576409118,0.0,0.0,0.28493150684931506,0.6493150684931507,0.06575342465753424,24
2045,1078.347681442006,83.65045096603242,0.6016070793378431,0.1416665732070396,25.429075056351557,20.739628283197177,968.1267360889644,964.403200254856,168.90532544266432,0.0,552934.7583529936,0.3506689233593313,0.08767123287671233,0.14794520547945206,0.1780821917808219,0.5150684931506849,0.07123287671232877,26
2046,2657.0254737904165,132.65200326734396,0.6908284667339685,0.09260466769604372,25.46947075476367,15.232969731027154,972.830128275858,964.401847619545,189.49811373038247,9.745510061174796,710626.3099724972,0.450676249348362,0.3013698630136986,0.0547945205479452,0.12876712328767123,0.5150684931506849,0.0,0
2047,2587.027596751137,141.35972549508304,0.6064956785249405,0.09178127491908533,25.426292467922053,15.400990349790009,972.6621076570951,964.4005117820874,192.28116348949246,14.33253986911295,724597.9381048842,0.4595369977834121,0.29315068493150687,0.06027397260273973,0.13424657534246576,0.5150684931506849,0.0,0
2048,2563.037188475778,157.46761270732168,0.5778966127411724,0.06295316444678442,25.426538750988012,15.459210774813485,972.6038872320717,964.3988968275688,189.39943225007016,13.043917156657855,655231.523444626,0.4155451061926852,0.21095890410958903,0.06301369863013699,0.1780821917808219,0.547945205479452,0.0,0
2049,2790.1712283066413,113.65102758256089,0.7076041705220258,0.09769888833174298,25.490649513988515,14.920694573425253,973.1424034334599,964.4042449870531,188.78077463845642,0.0,745059.686702043,0.472513753616212,0.32602739726027397,0.06575342465753424,0.136986301369863,0.4575342465753425,0.0136986301369863,5
2050,1552.0848850315772,164.9079106839635,0.6743565220604212,0.10234238503710667,25.47106669003664,18.31381008077058,969.7850040374748,964.3983890700487,190.4284404147715,13.012811548705006,729252.3929032411,0.4624888336524867,0.2356164383561644,0.07123287671232877,0.20821917808219179,0.4849315068493151,0.0,0
2051,2902.6775285034564,156.89809798142116,0.7164224676514831,0.0808534005164201,25.47091816881904,14.663924851086293,973.399173155799,964.3988048761827,191.61790137981453,11.75375732905691,742227.659546327,0.47071769377620937,0.27945205479452057,0.10684931506849316,0.136986301369863,0.4794520547945205,0.0,0
2052,3208.685313530413,159.80376978133864,0.6727274236312915,0.07448533484794619,25.469575030880627,13.99564757512924,974.067450431756,964.401153332394,190.45842917312612,9.998311286001837,744481.4798214834,0.4721470572180894,0.33424657534246577,0.06027397260273973,0.13150684931506848,0.473972602739726,0.0,0
