WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.5437038159787524,0.4528290955721432,0.4639711238576532,0.3078439021385364,120.0,93.74462365591395,99.09677419354838,52.0,270.1784994099325,117.60681142259308,103.27351337079938,54.71399197932807,25.40936595565308,25.16302218965957,25.31577424361913,24.244657931369748,965.2268307574892,964.63066824417,964.5277972418448,964.4427686436155,990.0,990.0,990.0,990.0,0.9991039426523298,58.53258108923608,24.977363972244795,21.80491750191635,6.781165926961896,43548.24033039164,18583.15879535013,16222.858621425767,5045.187449659652,11329.698089317788,12522.99931412569,13973.777992506566,21726.65854368263,27795.66610612092,33724.946557647774,7722.095807204548,0.41554269068274696
2,Nov,11,0.47075971723717686,0.38911011127509565,0.3998323605895826,0.24026038605180233,114.0,89.47222222222223,95.16666666666666,50.0,363.5607154386647,148.87661703511068,139.18477094561402,86.61476328057832,25.380424718545164,25.00971910620603,25.023102108592305,23.93835957027361,965.6015070294404,964.7258328003772,964.7319345455718,964.4508948561657,990.0,990.0,990.0,990.0,1.049074074074074,76.87042768369172,32.095400116047536,30.205180843593013,16.75892893650569,55346.70793225804,23108.68808355423,21747.730207386965,12066.428834284096,13946.351455994289,15549.6570864247,16404.47918421783,24213.34485133056,37576.371259306674,41259.03289106484,9498.30522557467,0.41102745388364703
3,Dec,12,0.3557102920529029,0.2858211371228449,0.28781976594606407,0.19391210000949763,126.0,100.47222222222223,108.51612903225806,59.0,533.8434706749829,269.17477555238327,239.55148062542906,148.8059588576356,25.129298182296,24.360920566184184,24.48327534293268,22.897925323900296,966.4043739848387,965.1909879418888,965.0593277776136,964.6010211173799,990.0,990.0,990.0,990.0,1.4166666666666667,109.34825373640972,57.74477879500526,52.26535213786721,32.57066490277473,81355.10077988882,42962.115423483905,38885.42199057322,24232.574687664404,24813.158700542193,29785.647329663097,33042.29522786079,53625.86252966868,58882.06140847277,66863.44941577483,14276.087838064062,0.3322948066533168
4,Jan,1,0.2545918952654381,0.2160812299541021,0.223463122113063,0.13307547974456546,150.0,118.27777777777776,123.06451612903226,73.0,903.9468846421978,459.01025273495844,389.34627346514134,223.83123617915618,24.6137772099889,23.304271273034498,23.719254911116614,19.91847708593888,968.714169360474,966.0621246282358,965.7498386546811,964.884605677734,990.0,990.0,990.0,990.0,2.1998207885304657,158.62337396550421,93.46186618489816,82.03474126371447,49.661063221957384,118015.79023033514,69535.62844156421,61033.84750020355,36947.83103713629,45624.01231968815,47585.96236433895,57239.69958986759,79887.87117848155,104430.51459512438,111746.13271797748,21899.191230666886,0.31493482868383577
5,Feb,2,0.2072958183655143,0.156895750947397,0.1684515877504149,0.06744929227480331,197.0,139.30795019157088,140.57142857142856,85.0,1100.0,727.2108679012648,675.0458458740468,326.52926364569,24.294387965181855,21.210123647199076,22.056380369753406,14.67016320851819,973.3950101400569,967.7333087195542,967.0905078017631,965.3165434783414,990.0,990.0,990.0,990.0,3.0474480021893813,179.43927370121364,132.93706754986658,133.23349999004085,69.61802959573117,120583.19192721558,90083.88632699911,90864.58053586565,47723.54110105331,63419.64978275813,70402.53134149613,77441.14251019724,102566.18774261166,114472.08366267792,119125.89977994874,18277.307156531486,0.20289208094537525
6,Mar,3,0.23847459249819014,0.14709816242020535,0.15615155580044468,0.08609252698218367,315.0,195.83333333333334,183.0,107.0,1100.0,884.0262825852412,938.2077957429833,344.30589782739355,24.089346073508267,19.101090713134415,20.060704849597478,13.496271947874979,974.56682605901,969.4842049661503,968.525829221291,965.4869714782823,990.0,990.0,990.0,990.0,3.452508960573476,176.26534224040557,143.6101427383809,147.41395997566204,72.94574156004283,131141.41462686184,106845.94619735536,109675.98622189253,54271.63172067187,78785.83127847004,83453.92675151989,96662.19101751999,120779.35322736972,126857.74647264888,128936.1909607802,18169.553010933392,0.1700537423981662
7,Apr,4,0.19749620280164706,0.11793865941067666,0.10759107637253035,0.06854453477667888,364.0,233.52777777777777,243.0,125.0,1100.0,1020.9631325266732,1100.0,510.08255036860476,22.968304109002357,16.984513070326628,16.300034951442314,10.282738542828923,977.8135880064284,971.3048770388905,971.7630630554431,966.2980619380198,990.0332285423722,990.0009230150658,990.0,990.0,3.8055555555555554,183.87058742686307,148.70680800286095,153.0435388243889,61.03421161005856,132386.82294734142,107068.90176205986,110191.34795356003,43944.63235924216,77722.60442442624,80157.74915968036,100736.45226883655,120465.65420113404,129126.45624889435,131504.22118716352,19588.033072790276,0.1829479218561607
8,May,5,0.2693796158202766,0.162076079003945,0.15075405590950455,0.08398489425947764,340.0,266.19444444444446,276.0,147.0,1100.0,978.3749787923193,1100.0,446.7438116698077,23.2497452753073,17.90052903515015,16.82531361202652,12.218285054974833,975.8464143963503,970.4684586139483,971.2377843948586,966.1153996178954,990.00160144444,990.0000444845678,990.0,990.0,3.7007168458781368,179.06256933554008,150.72647113922272,157.38270773551238,92.50488312434481,133222.5515856418,112140.4945275817,117092.73455522119,68823.63304451253,73883.44118448584,80521.49255595848,107014.32466967299,123104.1814168306,129990.21622375495,131697.42211623752,17869.13227634826,0.15934593789358784
9,Jun,6,0.4265930261286873,0.2461787726876029,0.22549283222369873,0.13585254560040033,293.0,213.94444444444446,210.0,119.0,1100.0,720.5552991538678,800.4088549783057,163.8664983162561,24.830214763393943,21.10824532089139,20.753511639905167,16.344528470019778,971.7186142044742,967.7764119834151,968.0238758570479,964.8504398022002,990.0,990.0,990.0,990.0,2.955555555555555,171.39178655657648,129.41090972065376,145.50754465327657,35.76398617511216,123402.08632073505,93175.85499887074,104765.43215035912,25750.070046080764,29899.37670862692,46253.276056044706,71420.94957851619,116100.50743164553,121606.87258243132,122151.1928857989,30645.39113037754,0.32889841612667736
10,Jul,7,0.4909697243400374,0.3947128737909319,0.3964505236625826,0.23451137351546986,256.0,187.7222222222222,186.0,108.0,853.1131129593571,320.7386397386238,276.511321195432,112.82957855916027,25.09316039746788,23.721329511019277,23.983201982559656,20.442328640043733,968.3058531664634,965.7581528981488,965.5387280482537,964.7185771657693,990.0,990.0,990.0,990.0,1.599462365591398,154.7198162261524,66.04832776661358,58.88203836818849,24.059993206008095,115111.5432722574,49139.95585836052,43808.23654593225,17900.634945270005,22306.11003349668,29602.06119651394,37057.12195127548,59345.99142046213,70931.36654677818,80535.15157519295,20622.98920997584,0.41967862709154446
11,Aug,8,0.5503451677271686,0.4722771101499041,0.47928362995811125,0.325873735878007,202.0,154.41666666666666,155.0,93.0,428.4641451529193,179.72341710679532,160.85086367689922,87.22591388420403,25.39186856400135,24.623278744326612,24.749064323259017,23.14194252247653,966.2754539616834,965.043585960303,964.9439876125384,964.4685214989241,990.0,990.0,990.0,990.0,1.0985663082437276,88.07295381572897,38.603832751303365,34.955293386520886,18.115624968072634,65526.27763890232,28721.2515669697,26006.73827957154,13478.024976246039,16975.611554099185,19228.773177240655,23761.309863108738,30026.90427542543,40983.77465127628,45313.950255352065,10026.701237357387,0.3491039105304309
12,Sep,9,0.5346993459600047,0.4698876921071735,0.4857265952022291,0.3170016044675476,146.0,116.86111111111111,121.33333333333334,72.0,317.0434001728016,137.52349178929472,123.62459797408357,68.8145536017267,25.393862430442976,24.979036689835297,25.025790905094368,24.0290204208534,965.5378114629385,964.773188018989,964.7570699956109,964.4415542113476,990.0,990.0,990.0,990.0,1.0277777777777777,67.11548524446987,29.550187395371893,26.652435877046123,13.71747819140154,48323.1493760183,21276.134924667753,19189.753831473216,9876.58429780911,13056.430920831403,15280.93710979021,17262.306136274892,23019.699649566213,32235.90637638286,36665.72017359621,7849.872894776712,0.36895201701675123
