WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,1974.9008482049128,185.65381128983825,0.6185469367639159,0.09337352028164796,25.47125681298461,17.001511714430833,971.0615862924544,964.3978561228281,191.0571254419304,14.833307205085015,748627.9947946881,0.4747767597632471,0.2821917808219178,0.06027397260273973,0.14794520547945206,0.5095890410958904,0.0,0
2018,792.8777052722118,168.754676616711,0.5392443150282964,0.14684531662114012,25.437388320023288,22.200526348027026,966.9808362806527,964.3978968201352,133.99332192972219,16.004957332273566,580708.4849673479,0.3682829052304337,0.0,0.2191780821917808,0.273972602739726,0.5068493150684932,0.0,0
2019,3219.6893075122307,154.9906016577489,0.6531075766254696,0.07121284987745997,25.471065386133336,13.972383543184336,974.0907144637007,964.3983927225058,192.6495912081084,14.826493299146408,722304.6582271251,0.4580826092257262,0.2493150684931507,0.12054794520547946,0.136986301369863,0.4958904109589041,0.0,0
2020,1650.3215171306308,148.4530008072037,0.5789989161774367,0.09701116934212088,25.432311662577483,17.966472411401657,970.0966255954836,964.4019041032667,191.26525747515728,14.184595041618685,642354.4764299444,0.40737853654867096,0.16712328767123288,0.10136986301369863,0.136986301369863,0.5945205479452055,0.0,0
2021,1109.1821379240084,126.55473283661371,0.5689238038450474,0.11765181749604108,25.429101643434077,20.434313586669052,968.243448606951,964.4030400765437,177.49604562862442,10.179910899087648,497404.2293290346,0.31545169287736846,0.0821917808219178,0.07123287671232877,0.1726027397260274,0.673972602739726,0.0,0
2022,754.5778897035095,108.72541141581308,0.5493441529600587,0.1695364273602953,25.428127139972624,22.476150539659734,966.8181157579712,964.4088752972503,122.1476625835604,10.725561497523486,440882.42911056324,0.2796058023278559,0.0,0.0821917808219178,0.3041095890410959,0.6136986301369863,0.0,0
2023,1283.8212770210132,95.65462766357255,0.5910646102538443,0.11891038835448375,25.462532317466703,19.341843796068424,968.8801667226917,964.3981024062044,192.9013748694922,0.0,667878.7493599434,0.42356592425161305,0.17534246575342466,0.14520547945205478,0.13972602739726028,0.5041095890410959,0.038356164383561646,14
2024,3169.352411201388,147.97712485117282,0.6533599706977335,0.0778437644016858,25.39893858008861,14.079220901349075,973.9838771055362,964.402281037032,191.20589774317745,15.418440806162312,753356.5870717096,0.4777756133128549,0.3315068493150685,0.0547945205479452,0.16712328767123288,0.4465753424657534,0.0,0
2025,3086.957575256668,161.86572630336656,0.6180441888952314,0.07057752889119225,25.466180463080093,14.256450524627853,973.8066474822574,964.400646328107,191.9963373690184,13.373029726078716,766573.1140219598,0.48615747971965995,0.32602739726027397,0.07123287671232877,0.1506849315068493,0.4520547945205479,0.0,0
2026,3064.82004692088,180.5980173323445,0.6354993185381329,0.055396618914705126,25.47073224780492,14.30457714520908,973.7585208616762,964.3993247447593,190.5574006685158,13.469170260703935,707886.9084470919,0.44893893229774984,0.22465753424657534,0.1232876712328767,0.18904109589041096,0.46301369863013697,0.0,0
