WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.477188257777447,0.40723762209410264,0.41256142101398885,0.3303151981844576,120.0,93.74462365591398,97.0,52.0,243.79633771373415,136.44237404057685,129.11271140140036,100.33022458953761,25.393305600014997,25.08411416400957,25.041886210598836,24.29639445977263,965.1210905669485,964.6716088735243,964.7314824758845,964.4339679961216,990.0,990.0,990.0,990.0,1.0,53.78589597048924,29.593353463174076,27.96556071371679,21.272894153208696,40016.70660204399,22017.45497660151,20806.377171005293,15827.03324998726,16911.793825313493,17284.777077253515,18664.329497895425,24203.695574750407,28965.60672583737,30427.662222155846,5006.13140459573,0.22737102948164845
2,Nov,11,0.4044975456246083,0.3514182782238024,0.36026887042740147,0.2620593961144922,114.0,89.47222222222221,97.33333333333333,50.0,304.818981615185,167.55277442023214,157.05226434087496,119.3462933229593,25.316153279658156,24.912160802352336,24.960234364188906,24.17554660555883,965.3488058771329,964.7717360185327,964.758763672038,964.4887921703714,990.0,990.0,990.0,990.0,1.0324074074074074,65.20002809193092,36.57715774401507,34.259730532156894,25.802623355073276,46944.02022619027,26335.553575690843,24667.005983152958,18577.888815652754,20056.934649875555,20769.45974698733,21843.163711129746,28923.95134898032,32213.88318626262,37709.72820937027,6163.647595523281,0.2340428340649222
3,Dec,12,0.3396827719817804,0.2806689728564838,0.28810006939662136,0.20844078210805686,126.0,100.47222222222224,104.0,59.0,482.0973793584043,269.4037614303363,238.01758864136534,196.90769847588584,24.78338579133076,24.347733198259213,24.476699065993913,23.12649610630727,966.178769730823,965.1768247463466,965.0362023404757,964.8070271088254,990.0,990.0,990.0,990.0,1.371863799283154,100.401187006529,58.08390433250333,51.802122344874164,43.46934425735365,74698.4831328576,43214.42482338247,38540.77902458637,32341.19212747112,33169.08346081273,34146.373669756234,36326.11801687535,46220.22553142549,60400.58468710995,68307.69544143026,10698.623155724777,0.24757064798270703
4,Jan,1,0.2508018336881794,0.1978379996520601,0.2032484307613,0.11559520789309989,150.0,118.2777777777778,123.37096774193549,73.0,1016.889207151845,507.11791573755676,432.1222934171677,303.2377617961264,24.38478378843677,22.978331866864316,23.49006925584795,19.150956332926533,969.1929587803954,966.3261722881497,965.9103819963645,965.1944356470593,990.0,990.0,990.0,990.0,2.3673835125448033,172.96178661394893,101.1603357164588,90.87084319899918,65.1124222906248,128683.56924077797,75263.28977304536,67607.90734005536,48443.64218422487,53164.31089210738,54249.561812564534,61367.69127955213,84135.63260953626,107113.13428730986,124033.14672213308,21382.707013351144,0.284105399562392
5,Feb,2,0.19149415415204057,0.14100122165794104,0.1579618203837409,0.029169688839899382,197.0,139.30316091954023,137.0,85.0,1100.0,767.4763713737341,699.449446975375,361.9379599794728,24.079164551053264,20.3371590187959,21.935754511167698,8.196965819146387,980.083020576505,968.5221765633822,967.1834945972021,965.4683685977694,990.2168883887664,990.0060246774657,990.0,990.0,3.0336959496442253,175.44600258257984,130.76212073224823,132.55896827065945,15.511743054860132,117899.7137354936,88687.04473286393,89079.62667788316,10423.89133286601,60893.56483783927,67771.25406301001,80195.24721355291,101449.67506261496,114402.36759844053,115989.72494463187,20942.179205434524,0.2361357204822293
6,Mar,3,0.18514813442689348,0.09872875124959374,0.09450869716816235,0.050245300709253475,315.0,195.83333333333331,184.2258064516129,107.0,1100.0,997.2818059067491,1094.8675538653242,474.7504056499259,23.244857328860114,16.496918904131462,17.05931930752668,9.028950778156199,979.1438920410972,971.8372365766193,971.0776691834519,966.0621853190411,990.1097448123681,990.0063114513089,990.0,990.0,3.5752688172043015,182.26236195947018,135.4568726578906,140.5081315521257,21.391580081150572,135603.1972978458,100779.91325747065,104538.04987478151,15915.335580376024,50761.123230708006,72504.38475122227,91930.34270247101,117523.32812633493,128310.74406530135,129398.8095510855,26830.612394313015,0.26622976272827964
7,Apr,4,0.17490919237682512,0.09316760595852716,0.08761379161149507,0.06807458273992396,364.0,233.52777777777777,243.0,125.0,1100.0,1067.7316501326964,1100.0,591.6030918169146,22.616590431262203,15.606036927502613,15.04750533526816,10.156441003869979,977.9604025462521,972.5511912600143,973.0155926716172,966.6540607060184,990.0537455432368,990.0014929317565,990.0,990.0,3.8740740740740733,184.80670712187356,142.61660222270444,142.3356970959697,46.36432492215007,133060.8291277489,102683.9536003472,102481.70190909819,33382.31394394805,79017.75537190956,81840.39994584238,92313.0277740839,119475.83815207997,126320.51941556798,128704.37480090723,19950.578516349502,0.19429110213265147
8,May,5,0.2553176621478606,0.15024602910567186,0.15054668084036715,0.08201779323973393,340.0,266.1944444444444,276.0,147.0,1100.0,1052.1021229906585,1098.9982800672547,450.24034484685905,23.287299217862145,17.588275661685458,17.670947210441284,12.115205404611453,975.9478926022737,970.6274905575851,970.4179975631743,966.128976820524,990.0,990.0,990.0,990.0,3.9103942652329753,186.4648245868864,162.81837604949303,170.14554587127154,92.76532099721062,138729.82949264336,121136.87178082278,126588.28612822603,69017.39882192471,94514.33204209594,107393.95440072777,110099.07564285095,130181.90938615255,133834.30519338374,136939.42701660388,15144.358621833777,0.12501857113526094
9,Jun,6,0.3454099564208495,0.2236335089486564,0.2266052397211316,0.13322824904172414,293.0,213.94444444444446,210.0,119.0,1100.0,759.8808406347576,769.8099585130271,228.4523862053688,24.43730421665287,21.006905137578226,21.193714510771986,16.192039513632885,971.8711481080103,967.8671087570526,967.7269349827617,965.0622236461137,990.0,990.0,990.0,990.0,3.144444444444445,174.7136732221454,138.64751982792075,145.00384016203202,50.141339411629964,125793.84471994467,99826.21427610295,104402.76491666306,36101.764376373554,63245.69447651398,78077.55656704938,88237.48153954267,118634.43491002309,123600.46729579853,124013.55555318302,21555.79258448615,0.21593318689684413
10,Jul,7,0.4306556958643671,0.36493312994592575,0.3660841862753528,0.24630977840164106,256.0,187.7222222222222,186.0,108.0,812.1125119244991,348.30062718751253,305.74854375126256,168.16298918167024,24.850832738516456,23.58306522068913,23.82291290237827,20.682530109230935,968.1273339250736,965.8641650654034,965.6658460155845,964.8247636839347,990.0,990.0,990.0,990.0,1.7105734767025091,148.6878362182518,71.94890358977051,64.7653649111218,36.6573325156817,110623.75014637933,53529.984270789275,48185.43149387462,27273.05539166718,35221.656584220305,37888.99844439786,43056.39395208316,65109.875819505236,75643.97363441416,78167.13746607343,16793.772789907405,0.31372646599247334
