WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,6129.7998735974215,260.26054188104024,0.4842178266538961,0.04329826935150166,24.946618861605447,9.18215730244647,978.9793363427614,964.7800874148056,190.73816362215575,0.0,831602.1406196639,0.5273986178460578,0.42191780821917807,0.07945205479452055,0.16164383561643836,0.27945205479452057,0.057534246575342465,21
2018,2098.6219496273734,263.33831376767995,0.5810870014826734,0.10842395257511693,24.99638603052228,16.656965394616652,971.4061326122687,964.787353312489,190.82208480338127,27.129588388069195,940689.2637953891,0.5965812175262488,0.3178082191780822,0.1917808219178082,0.1589041095890411,0.3315068493150685,0.0,0
2019,2345.1545485703173,240.75277451265046,0.5142923379775101,0.10284603439327618,25.033686119809822,16.003650546684142,972.0594474602012,964.7405387871524,190.69447508889454,28.34378530775228,821959.4431027382,0.5212832591975762,0.27945205479452057,0.10684931506849316,0.18356164383561643,0.4328767123287671,0.0,0
2020,4588.424987493497,218.86675778261431,0.5432735280358645,0.052815719567226235,25.084090759544466,11.409098517304372,976.6539994895807,964.7124934596943,191.6214881566076,25.123615564212265,796805.8363539993,0.5053309464446977,0.3041095890410959,0.10410958904109589,0.16712328767123288,0.4246575342465753,0.0,0
2021,2918.727314441971,240.15644483453255,0.5694934401190603,0.07747141401579766,25.06130016874784,14.627802487002173,973.4352955198833,964.7395254811568,190.15353988974454,23.422065570312746,801716.3471251182,0.508445171946422,0.25753424657534246,0.13424657534246576,0.16164383561643836,0.4465753424657534,0.0,0
2022,4634.73172875066,231.63879702775642,0.4711328141258675,0.043096238126603716,25.040743485930648,11.331935293545895,976.7311627133394,964.7264871403528,187.51694265633859,29.194401471735745,852874.8905765221,0.54088970736715,0.4191780821917808,0.0821917808219178,0.20273972602739726,0.2958904109589041,0.0,0
2023,7137.575234675763,246.9715999485044,0.43791562436809495,0.04162207366606056,24.998502431619592,7.849098814759897,980.3943340217313,964.7518378786224,191.9496396149337,0.0,751970.2309385872,0.4768963920209204,0.26575342465753427,0.12054794520547946,0.26301369863013696,0.2356164383561644,0.1178082191780822,43
2024,4029.803395850273,292.3572169086407,0.5102110719527068,0.04964873370992527,24.846387250720692,12.384324363710975,975.6787736431744,964.8669339015578,190.55678893325802,33.575211593800034,924901.3991948133,0.5865686194792068,0.3863013698630137,0.1232876712328767,0.2410958904109589,0.2493150684931507,0.0,0
2025,2580.226959282641,280.8450830124878,0.5566461948419549,0.0902531527769592,24.909504932463907,15.417460936447995,972.6456370704373,964.8331667417557,189.9418218342799,30.811477600127784,880233.5201250489,0.5582404364060433,0.30684931506849317,0.13972602739726028,0.16712328767123288,0.3863013698630137,0.0,0
2026,1565.356136253663,245.6361672587603,0.5337834800812219,0.10551401326661357,25.018142004024092,18.262555505158232,969.8276822758752,964.7493015915961,191.22099288697876,25.82497562035077,808739.1209585741,0.5128989858945803,0.1863013698630137,0.1863013698630137,0.1863013698630137,0.4410958904109589,0.0,0
