WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,4699.2029452442985,215.70027516101536,0.5021108383563674,0.06841145692800876,25.109675577210012,11.225372042820098,976.8377259640653,964.7101773122893,188.15016231250348,23.08761467356367,801414.902964838,0.5082539973140778,0.3589041095890411,0.08493150684931507,0.1917808219178082,0.3643835616438356,0.0,0
2018,2459.03679489083,299.74846277365776,0.5278526852540156,0.09038358271281567,24.823633194743326,15.71547995392298,972.3476180529624,964.8899229527284,191.00227701156598,33.41217108645693,908721.6998885395,0.5763075214919707,0.3424657534246575,0.1095890410958904,0.2,0.34794520547945207,0.0,0
2019,5427.92047038967,244.388466240639,0.4641607863456743,0.05200797886942467,25.00961716067596,10.126601741888253,977.9778241946831,964.7469853805703,191.05104275675416,29.96282946120308,915251.8607255475,0.5804489223272118,0.4383561643835616,0.13424657534246576,0.1917808219178082,0.23835616438356164,0.0,0
2020,4528.881414779974,299.80871427224116,0.5093483558351022,0.07350265001777365,24.823283909897423,11.509099778787188,976.553998228098,964.8901142448615,190.6731741797955,33.424794452342645,957191.7397798244,0.6070470191399191,0.38904109589041097,0.1178082191780822,0.27671232876712326,0.21643835616438356,0.0,0
2021,2593.7145659732755,279.3292259546313,0.5083711103882916,0.07730857101186686,24.917476252709175,15.384820645402739,972.6782773614824,964.8289215084219,191.05775281166683,30.494264811400328,957591.2942771037,0.6073004149398172,0.4191780821917808,0.08767123287671233,0.1780821917808219,0.3150684931506849,0.0,0
2022,2935.5074850217657,255.93694433753132,0.5361273797031204,0.09397090145234904,25.01602327664939,14.590168660856493,973.4729293460288,964.7703221327099,189.72239544130767,25.925101689421748,860580.7850695894,0.54577675359563,0.32602739726027397,0.1095890410958904,0.1863013698630137,0.3780821917808219,0.0,0
2023,1201.0394141508916,212.90625708151367,0.6481725896255133,0.12322659710933195,25.16693316906361,19.7831692441878,968.58338660693,964.708548563252,188.26233015691747,15.268173425010984,646124.2948096995,0.40976933968144313,0.07671232876712329,0.15342465753424658,0.2328767123287671,0.5397260273972603,0.0,0
2024,923.6243711468277,193.71462585671443,0.6402373605752891,0.13718836305563029,25.471094197796532,21.42513724589243,967.5204908357186,964.3983120078227,152.2773799972679,15.616671857161215,663924.8683849957,0.4210583893867299,0.0,0.2821917808219178,0.2410958904109589,0.4767123287671233,0.0,0
2025,1493.489218769834,184.0195316203632,0.641236280523944,0.1235802667812742,25.46758942688387,18.474228318793923,969.5943281114372,964.3986147319881,190.18831794005013,12.979587532136733,676074.4250797326,0.4287635876964311,0.16712328767123288,0.11506849315068493,0.17534246575342466,0.5424657534246575,0.0,0
2026,1624.848915693373,177.23939338845304,0.6221872609033751,0.09473580755007968,25.470283510086865,18.047066165552064,970.0167632653862,964.3991557521961,191.22099288697876,16.011048763541694,728816.7335366078,0.46221254029465236,0.20273972602739726,0.12602739726027398,0.16986301369863013,0.5013698630136987,0.0,0
