WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.4518290614421994,0.3859863860131575,0.3913137642782519,0.28417640289461665,120.0,93.74462365591398,101.40322580645162,52.0,269.01442496481286,149.29075401798204,144.71562380306904,110.75156514012997,25.375601233352924,25.012028481531292,24.982434282361318,24.23098892038483,965.2222503561525,964.7140296887651,964.754719329122,964.4293341448163,990.0,990.0,990.0,990.0,1.0089605734767026,58.49465789245987,32.50780368252412,31.453637092600047,23.654716319030545,43520.025471990106,24185.805939797938,23401.505996894426,17599.10894135873,18023.003058017137,18500.363642272852,19842.650284258678,26435.605072507642,31599.04162826606,33864.781451221934,5621.717033737663,0.2324386893589964
2,Nov,11,0.39508368374202685,0.32975446982894646,0.3343327185911578,0.25222579040755533,114.0,89.47222222222223,93.0,50.0,339.5275096630455,184.52683340184387,173.43615971676908,127.5178771864633,25.28931204139607,24.812314810069626,24.86223244064677,24.084559493910263,965.4970863593859,964.8335336448171,964.7933919285749,964.4975071667617,990.0,990.0,990.0,990.0,1.0583333333333336,72.00869109607775,40.33755142310868,38.009574141959405,27.741957408064486,51846.257589175984,29043.03702463825,27366.893382210772,19974.20933380643,21635.43987762226,22948.55838387223,24017.634958378032,31927.645995294966,35551.268252947186,41071.42020606218,6832.23516356538,0.23524520379082084
3,Dec,12,0.28803476566320596,0.24094224377553536,0.245194269878367,0.17618144917079878,126.0,100.47222222222223,104.38709677419355,59.0,593.4417684034701,330.9672052705696,285.3106877526875,234.78866974348398,24.692319284950003,24.07951246364129,24.25474038065657,22.606371391016015,966.665343645354,965.4199476296095,965.2453262658478,964.8899442123418,990.0,990.0,990.0,990.0,1.7275985663082436,119.54466859747423,70.21712958656852,61.58621497671842,51.52080865555006,88941.23343652082,52241.544412407005,45820.14394267849,38331.481639729245,40369.265620334925,41553.42886927714,43803.60676451119,57814.80284815093,70625.35711006829,82335.71821419825,12940.071859415606,0.2476969623498043
4,Jan,1,0.21926810142320788,0.17917667162443032,0.18606540182149525,0.10679641429849017,150.0,118.27777777777777,120.0,73.0,1040.6725614139898,564.2749732964099,497.8543133955545,337.62112171610346,24.280931325934972,22.616599601843028,23.124312185319447,18.732458849853764,969.5689927196194,966.6046932911572,966.2208821981523,965.3123575263313,990.0,990.0,990.0,990.0,2.522401433691756,173.3486402896877,111.19398524348922,102.80251599410647,72.03948955688558,128971.38837552762,82728.32502115601,76485.07189961521,53597.380230322844,58415.66874467986,61098.080157382836,67971.01129738099,94711.29934476965,114870.14889056905,127166.8831695919,20871.59689504386,0.25229081925333785
5,Feb,2,0.1766607199238384,0.1265130782877853,0.1388452824345146,0.02627307415218435,197.0,139.3007662835249,137.0,85.0,1100.0,827.8145326332766,801.5979344473635,399.4654014859972,23.84465124519818,19.800324318398037,21.39045917538825,7.640681626260636,980.7847146822395,968.9804627699547,967.5750162801944,965.6317421647573,990.3622983016146,990.0100638417114,990.0,990.0,3.279214559386973,178.3817464131518,138.1224798212397,143.75814686539417,11.315361535687115,124153.69550355364,93675.11708933738,96605.47469354488,7603.922951981742,66280.16456948534,74763.94226621508,87847.27857543695,105775.41493494983,115275.01172307291,117012.95997255204,20961.607381602953,0.22376921463158672
6,Mar,3,0.1865532045966042,0.09979501738691568,0.09545120659806358,0.0506134137107552,315.0,195.83333333333331,184.2258064516129,107.0,1100.0,995.1166999193792,1094.176394148836,470.3688130476258,23.274994097417753,16.561770636523267,17.138689111012294,9.102647294388682,979.0656108436483,971.776458768977,971.0036196905733,966.0427738147364,990.1051601311518,990.0058652572637,990.0,990.0,3.5815412186379927,182.73156090572715,135.89145201000284,140.65370930480555,24.3861986595384,135952.28131386102,101103.24029544211,104646.35972277529,18143.331802696575,54471.97519305773,72721.70358202845,91944.02715455228,117575.39795657744,128499.97378415844,129779.63066154646,26486.972900151457,0.2619794659671806
7,Apr,4,0.16646417408992445,0.08697904279803635,0.08091633483354724,0.062441905459672764,364.0,233.52777777777777,243.0,125.0,1100.0,1073.4478007153064,1100.0,627.9576182363603,22.446593838585716,15.162849530202111,14.729888113275372,9.405486495484997,978.7443903047276,972.9805938210385,973.3332098936097,966.8102450852741,990.0867787933271,990.00251958853,990.0,990.0,3.8666666666666663,185.238825694013,138.70056276996812,139.33132347031182,31.955866694089973,133371.95449968934,99864.40519437706,100318.5528986245,23008.224019744783,75622.79237551345,77245.75248880606,87473.69741080598,116247.8387661231,124479.28293090052,130122.9299050137,21371.625664611154,0.2140064382600909
8,May,5,0.23998317402909916,0.13796534823852502,0.13916329599775334,0.07596453289311154,340.0,266.1944444444444,284.9516129032258,147.0,1100.0,1066.4651305200698,1100.0,488.40291607357625,23.075997401813943,17.07655664101952,17.15174282453933,11.537765633229917,976.5253323736553,971.0918985146932,970.9177791501227,966.2950581928043,990.0,990.0,990.0,990.0,3.9318996415770613,187.74018925802932,160.0401087762904,164.88324595083685,100.21730924972,139678.70080797377,119069.84092956006,122673.13498742261,74561.6780817917,94893.49776757645,102433.04791615918,109174.69635161685,130294.56350960782,134777.72642452188,136970.84361886722,15308.216690256431,0.12856502176157725
9,Jun,6,0.3267975142897409,0.20733075548046676,0.2072817776688095,0.12440643949746358,293.0,213.94444444444446,210.0,119.0,1100.0,811.5329365893423,835.923400942499,248.24120695456608,24.347098064212584,20.603541995252733,20.73852521860292,15.780762183900105,972.2823358229851,968.167904138735,968.0398639452612,965.1382814091864,990.0,990.0,990.0,990.0,3.285185185185185,175.61620079847552,145.40846014895794,153.1249777889647,54.16722545480939,126443.66457490237,104694.09130724968,110249.98400805463,39000.402327462754,67422.24233532211,83402.24894045168,95103.90773730254,122153.18280621817,124225.48732296319,124762.98862720317,20419.098481581357,0.19503582510360268
10,Jul,7,0.39623108507650273,0.32626751697756046,0.3255314650210268,0.222820274731537,256.0,187.72222222222223,186.0,108.0,890.6701279420045,411.3927470718378,368.75926486433275,191.58915030609919,24.7111839122157,23.275020639981634,23.557911323594432,20.103689237405902,968.5476977221591,966.1334795337411,965.9418898132185,964.8934352759887,990.0,990.0,990.0,990.0,2.0241935483870965,158.59348380710242,83.6251632373399,76.83349012075466,42.0448173906608,117993.55195248422,62217.12144858089,57164.116649841475,31281.344138651635,39768.41945827592,42468.337093429305,49688.43432392532,72272.70072189545,88667.51902515336,92162.12881588843,18543.80358773858,0.29804984795164524
11,Aug,8,0.4549678820954669,0.39765559373626247,0.4012721897785034,0.34521066664541605,202.0,154.41666666666666,155.0,93.0,398.61136369418966,235.83343257158685,227.74598048787067,150.0688409078415,24.977534267764337,24.29304134014708,24.277509465304508,23.303355700157983,966.1427682382658,965.2495885333042,965.2110054260457,964.7494176710298,990.0,990.0,990.0,990.0,1.206989247311828,82.13494515588295,50.86833346159798,49.656802477861106,32.649129694575954,61108.399195976934,37846.04009542889,36944.66104352865,24290.952492764518,27913.307639917137,28780.316958564475,34649.32096413227,40307.95632069822,45555.141311096784,48986.513164336066,7379.316402472737,0.1949825235048573
12,Sep,9,0.4504938667530646,0.39342916518893023,0.3967031182826297,0.3422886363319197,146.0,116.86111111111111,118.0,72.0,277.9315604302346,181.21699350409696,177.8052612421926,128.39048061066433,25.199077166022153,24.73456558061368,24.75102281773804,24.139973729226128,965.3691283699956,964.9049457049563,964.8896341456799,964.5761908678456,990.0,990.0,990.0,990.0,1.0277777777777777,59.66240363119844,39.55486379497591,38.82683226116734,27.84678265746679,42956.930614462864,28479.501932382656,27955.319228040484,20049.683513376094,20534.712676457086,21281.80749168303,25469.57706831088,30822.33916441153,36889.44202580315,38115.05038403792,5602.2548825269,0.19671182789039046
