WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,3013.8015603110107,260.26054188104024,0.5746358357817015,0.08866766819034103,25.024335038373,14.416331626326,973.6467663805593,964.7800874148056,189.5608617758112,24.57108902947399,862820.2314778568,0.547197001190929,0.3287671232876712,0.11232876712328767,0.18356164383561643,0.37534246575342467,0.0,0
2018,1235.7390968597092,217.37293783633325,0.6539168263296482,0.11665224807951195,25.157682136430374,19.52971364888857,968.7088652426756,964.7113398418022,191.9745025910064,16.17267176758383,658495.3144811129,0.4176149888895947,0.09315068493150686,0.14794520547945206,0.22465753424657534,0.5342465753424658,0.0,0
2019,951.2546395864052,196.23649898598134,0.6300075255127147,0.13331434293655667,25.46994450630827,21.246832185117984,967.6313173084295,964.4015195939052,156.0752167485605,16.138156511090614,682812.2587969261,0.4330366938082992,0.0,0.3013698630136986,0.23835616438356164,0.46301369863013697,0.0,0
2020,1537.1426623278574,187.91285350832413,0.6279506579616325,0.11996976373006606,25.47102906908765,18.326368021683226,969.736729985202,964.3984944385684,190.03593409084942,13.914372986685235,690694.0460372039,0.4380352904852891,0.17534246575342466,0.10684931506849316,0.1917808219178082,0.5260273972602739,0.0,0
2021,1669.1307470401289,180.2745552822728,0.6159483260784748,0.09133811049009356,25.43428919003034,17.90791318323825,970.155184823647,964.4146866232304,191.35722667891116,16.66554888276741,739582.9275364833,0.46904041573851046,0.2136986301369863,0.12876712328767123,0.1506849315068493,0.5068493150684932,0.0,0
2022,2563.533218950728,181.5423742079273,0.7242637405391006,0.060805234219132864,25.449428466513623,15.458003664016314,972.6050943428688,964.3993099410068,190.04060357470942,13.915968345897227,667474.7684723554,0.4233097212533964,0.18082191780821918,0.1095890410958904,0.17534246575342466,0.5342465753424658,0.0,0
2023,1735.7703203477445,209.7221173328049,0.6580135741287118,0.10641266679390203,25.17272789862337,17.703191590518102,970.3599064163672,964.7071877491817,190.7584307696022,14.28245649651447,798276.5141746958,0.5062636442000862,0.2054794520547945,0.14520547945205478,0.27123287671232876,0.38082191780821917,0.0,0
2024,2050.3678608653254,196.4064217048626,0.7130180698562888,0.0936346254376033,25.45120068412127,16.789941884738894,971.2731561221462,964.4012790094844,190.6307197952676,14.878602683462145,725351.4390682684,0.46001486495958166,0.20821917808219179,0.1506849315068493,0.12876712328767123,0.5123287671232877,0.0,0
2025,3189.2685463854964,186.9418182310141,0.6011118240393343,0.08211505699665865,25.45783939272831,14.036821725507094,974.0262762813782,964.3997397302116,189.9418218342799,15.859179578023774,790562.5062364533,0.5013714524584305,0.36164383561643837,0.07123287671232877,0.13972602739726028,0.4273972602739726,0.0,0
2026,855.3094696572874,183.24086724277103,0.6873412874112517,0.13916720509498612,25.426282564051533,21.884905177877982,967.2416382072787,964.4005765797772,139.24996558895242,14.034425605007625,597661.9445369802,0.3790347187575978,0.0,0.2602739726027397,0.23013698630136986,0.5095890410958904,0.0,0
2027,1871.98519069414,171.83549669076854,0.6227624392903064,0.1039084568647633,25.44697635205593,17.297449194964045,970.7656488119212,964.397958340498,188.86431503848385,13.251456160986285,708356.4522996515,0.4492367150555882,0.2465753424657534,0.07123287671232877,0.13424657534246576,0.5506849315068493,0.0,0
2028,738.0354054414943,151.08538855281842,0.6023084089841488,0.13905103077720984,25.46631307616768,22.546109509831172,966.7472197903273,964.397923711799,121.5172248558683,11.50358709991598,529824.7685423393,0.336012663966476,0.0,0.11232876712328767,0.3424657534246575,0.5452054794520548,0.0,0
2029,2925.3723119308447,145.27473483586832,0.6233952627033809,0.07837745998101585,25.44954654684891,14.612883255296154,973.4502147515892,964.3988780165275,189.9175943726968,16.186071451237712,685422.4309189692,0.4346920541089353,0.23013698630136986,0.12602739726027398,0.10410958904109589,0.5397260273972603,0.0,0
2030,1498.4328237221314,134.37666802132964,0.5494883718081428,0.1223320327304945,25.42996782174368,18.45477129489923,969.6105583659137,964.3977858646863,191.3889275845322,12.08380100524936,591528.8246631778,0.3751451196494025,0.14246575342465753,0.09041095890410959,0.14520547945205478,0.6219178082191781,0.0,0
2031,1006.3968489345392,112.1287229268866,0.6421191477133608,0.12131679641517135,25.45462460103627,21.087664722611894,967.8491410617528,964.3996509650137,163.5835163422476,0.0,442931.0095716668,0.2809050035335279,0.0410958904109589,0.10410958904109589,0.13972602739726028,0.6904109589041096,0.0273972602739726,10
2032,677.932063995083,101.82393743179509,0.6182356354543465,0.186983317309082,25.45462844455791,22.673674597525444,966.4867463107272,964.399638062726,112.57833392986963,0.0,385153.5538422984,0.24426278148293912,0.0,0.0,0.32054794520547947,0.6575342465753424,0.021917808219178082,8
2033,1157.0272357173524,88.31366030479481,0.5661638281941458,0.1312410988250063,25.429641096700557,20.245036946147987,968.4219384544003,964.3997763293852,179.81899019971817,0.0,602833.1538930659,0.3823142782173173,0.1232876712328767,0.1232876712328767,0.18904109589041096,0.5013698630136987,0.06301369863013699,23
2034,2869.499665277819,138.5047959601946,0.6543614557630035,0.08616624660866049,25.47133381785743,14.738993063545491,973.3241049433396,964.3976400493217,187.27633411311334,12.103083282566226,717038.3581091469,0.454742743600423,0.3095890410958904,0.06027397260273973,0.12054794520547946,0.5095890410958904,0.0,0
2035,2781.701307516997,149.3139205670748,0.6885317250759169,0.07800981342374914,25.470257770786446,14.940282963927144,973.1228150429581,964.4006482602816,189.69309056884057,9.850813438090343,733059.1515766733,0.4649030641658253,0.3041095890410959,0.0684931506849315,0.13972602739726028,0.4904109589041096,0.0,0
2036,2770.7639703563786,166.3254227424487,0.5775486065675971,0.05808376785772795,25.426434598683205,14.965632307311425,973.0974656995738,964.3980156401718,190.40568011866046,14.958674875890566,674784.3521874507,0.4279454288352681,0.21095890410958903,0.1095890410958904,0.1589041095890411,0.5205479452054794,0.0,0
2037,2998.8253607793927,120.10661889349942,0.6697520865399993,0.09009290031167982,25.402521369704395,14.449362347445529,973.6137356594397,964.3990016580575,189.7674011446592,10.4538139029088,758914.3105996542,0.48130029845234285,0.336986301369863,0.08767123287671233,0.12054794520547946,0.4547945205479452,0.0,0
2038,1668.880494485522,172.2924852489991,0.6540697384015896,0.11056893999272782,25.46732875149256,17.908690025587546,970.1544079812976,964.3986084304379,191.8207627960857,15.503992230550782,756600.9340198206,0.47983316464981013,0.2465753424657534,0.08767123287671233,0.1863013698630137,0.4794520547945205,0.0,0
2039,3122.484686082907,165.89538101064622,0.7281661497263389,0.0746759629273058,25.494248097121574,14.179669217962966,973.8834287889224,964.3975476590127,189.9896251531631,9.520502563976457,761605.5745267562,0.4830070868383791,0.29315068493150687,0.10684931506849316,0.13972602739726028,0.46301369863013697,0.0,0
2040,3485.4154838169875,167.0135902498323,0.6592673338345193,0.06857145184259744,25.44819379061425,13.425424169628355,974.6376738372568,964.3992095281458,190.47193130379836,11.670240137867468,749378.4343065136,0.4752526853795749,0.3424657534246575,0.0684931506849315,0.13424657534246576,0.4547945205479452,0.0,0
2041,1096.2417269217738,165.7947445541601,0.6746486340517571,0.14798535168038046,25.471083329129616,20.626865043080254,968.194629638484,964.3983424579767,168.55463822751625,10.775505226984912,666313.5233943748,0.42257326445609766,0.14794520547945206,0.16712328767123288,0.15616438356164383,0.5287671232876713,0.0,0
2042,2164.5913309266566,138.04351937435413,0.6680537185404988,0.09933942089904788,25.47067202779285,16.47796801161742,971.5851299952678,964.3994929781461,189.4681835716824,11.777649983259256,761234.4722065431,0.48277173529080614,0.28493150684931506,0.11232876712328767,0.12876712328767123,0.473972602739726,0.0,0
2043,3858.0687010356182,185.16386380925726,0.6084497055031479,0.051061817522098416,25.458010806690535,12.702187237640445,975.3609107692447,964.3978018342231,189.23066838421792,16.099341684842198,790568.7212473769,0.5013753939925019,0.3835616438356164,0.052054794520547946,0.136986301369863,0.4301369863013699,0.0,0
2044,2821.8143746684864,202.2469372313517,0.6805403904036329,0.06981323852074574,25.17988293622816,14.847836963027547,973.2152610438576,964.7061898037506,190.62422761426686,13.208873717232175,841960.7074579842,0.533967977839919,0.40821917808219177,0.0684931506849315,0.0821917808219178,0.4410958904109589,0.0,0
2045,4625.195550437681,159.89595931287576,0.658360707626239,0.05167349085972884,25.45736368656125,11.347782920965829,976.7153150859193,964.4007497374587,192.05324870199144,13.24777741243734,789345.1533151917,0.5005994123003499,0.3726027397260274,0.0821917808219178,0.13150684931506848,0.4136986301369863,0.0,0
2046,4130.666616672022,187.85870987017617,0.5855464464544544,0.07066133580981361,25.45637734222569,12.201814013898982,975.8612839929865,964.4042452966687,190.63302515794118,16.04857600150039,822648.4734229012,0.5217202393600338,0.4054794520547945,0.0821917808219178,0.14246575342465753,0.3698630136986301,0.0,0
2047,3489.715256182955,196.47981132978896,0.6000812602952312,0.060753757741293074,25.457237935440787,13.416798494358163,974.6462995125273,964.3986852824656,192.04039135325502,18.298393684050808,839797.253877452,0.5325959245798149,0.4383561643835616,0.06575342465753424,0.10136986301369863,0.3972602739726027,0.0,0
2048,2835.589018654124,210.206951203306,0.6522977771879901,0.09892010406656766,25.163694386330288,14.8162792116553,973.2468187952301,964.7073599947258,189.0934896212723,15.599609892065097,839825.9528276654,0.5326141253346431,0.36712328767123287,0.07945205479452055,0.13150684931506848,0.42191780821917807,0.0,0
2049,2944.3896382593653,196.20519201094825,0.6123630180413596,0.06690690574378616,25.469887069265987,14.570302567377851,973.4927954395074,964.3976212223447,189.71790575089886,16.44639972350586,796356.2443126392,0.505045817042516,0.3726027397260274,0.07397260273972603,0.10684931506849316,0.4465753424657534,0.0,0
2050,2852.3876724169427,171.3965835721343,0.6211665026005164,0.07122072852915882,25.437173991250443,14.77792187671453,973.2851761301707,964.4022896275726,190.89861191443143,15.141150126712212,874105.073663611,0.5543538011565264,0.4,0.07123287671232877,0.15342465753424658,0.37534246575342467,0.0,0
2051,1183.841234743821,174.55345555559757,0.6736457277077226,0.12624792963032738,25.426014853250365,20.063557415301773,968.5206077038873,964.4023240903641,179.83450979686387,15.295657552740051,725779.0004767921,0.4602860226260731,0.19452054794520549,0.15616438356164383,0.1643835616438356,0.4876712328767123,0.0,0
2052,2367.476364710634,149.63391394973846,0.6506439406689083,0.09165878199866337,25.471348858882926,15.946522515159886,972.1165754917253,964.397597830058,189.86716165562257,12.3035462728516,723718.497392359,0.4589792601422875,0.2958904109589041,0.052054794520547946,0.14520547945205478,0.5068493150684932,0.0,0
