WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.4464837902282166,0.385407753479426,0.3921525590799497,0.2971952188031651,120.0,94.26433691756273,99.09677419354838,52.0,263.78684365845,151.1074021723577,144.9625337591541,109.26540615772075,25.39022067353311,24.992149744724422,24.987663120193286,24.256908257437793,965.2009388805536,964.7272700338235,964.7510125637157,964.4098028842988,990.0,990.0,990.0,990.0,1.0080645161290323,57.404067243430156,32.920958807755845,31.52169656081613,23.393567905025645,42708.62602911204,24493.193352970353,23452.142241247195,17404.814521339085,17885.951083121246,18401.303780571645,19799.707516374292,26517.8683587476,33227.30611934757,35212.686124314365,6107.024216397186,0.24933556553402914
2,Nov,11,0.38810306821769985,0.32789381724534167,0.33262262461973835,0.25669770619570154,114.0,89.47222222222221,93.0,50.0,334.00353118671023,188.0270514052928,179.97285911958187,115.76429102435142,25.3484280859119,24.801399469194706,24.828903597297593,24.118013747961093,965.4732460417702,964.8454026693635,964.8098785260905,964.4454746716907,990.0,990.0,990.0,990.0,1.0925925925925926,70.82410116736206,41.00813943170141,39.51546354141806,25.03302541196759,50993.35284050068,29525.860390825022,28451.133749821,18023.778296616656,19592.703613298097,21457.522502962438,23781.19685633983,32791.67486420212,40097.41594491548,47604.82047480672,8180.609959749425,0.2770659297126359
3,Dec,12,0.3166691465203904,0.2691282730779715,0.274414781635383,0.18794283915532373,126.0,100.47222222222223,104.0,59.0,548.0370045222771,290.65316640112246,273.6398868890559,145.11513543688324,25.169389828910866,24.252997974254836,24.31798048908235,22.839680612593085,966.4685248398423,965.2703262267647,965.2107583580827,964.5684921271974,990.0,990.0,990.0,990.0,1.496415770609319,111.7434312558921,62.16175815128262,59.24774014643047,31.793969495604458,83137.11285438373,46248.34806455426,44080.31866894427,23654.713304729717,26662.20183500457,32369.425364883682,34987.18848143054,52765.05597123429,68206.93924974039,75853.7925930102,14631.813267850497,0.31637483024101
4,Jan,1,0.2472929726043128,0.19974195265843964,0.20890365885238582,0.11303133841001863,150.0,118.27777777777777,120.0,73.0,1024.5534718873832,507.1736288522342,436.15009561820466,250.517706811787,24.543073886272346,22.944645975048505,23.4361759744945,19.065186673362952,969.3407006043187,966.3426643848159,965.9755657360436,964.9759551862716,990.0,990.0,990.0,990.0,2.342293906810036,173.19724220890447,100.77400931659984,91.38743813178053,54.87749258867103,128858.74820342493,74975.86293155029,67992.25397004472,40828.85448597124,46751.02338485385,48896.87186428214,55622.317953537146,90832.08401209254,109000.8177903341,119122.27360180466,23938.343012517224,0.31928066015554757
5,Feb,2,0.1953449032446822,0.14880473126669647,0.16532974905055822,0.027157160571449634,197.0,139.30452928297754,137.0,85.0,1100.0,740.7332684831474,700.2028620564022,392.37049683161507,23.886542629865467,20.60244038830766,21.937326393565108,7.798094760312602,980.5727366490431,968.3012703399204,967.1734951893782,965.6015808019882,990.3077334024705,990.0085481500687,990.0,990.0,2.946907498631637,174.99597119699652,127.44143230191213,125.88012399160036,11.62198868659301,118966.25619335374,86455.74722675876,85208.9013152878,7809.976397390503,58054.13181282539,60049.008367896706,75588.1380386239,102992.11949892105,115881.25548376073,117100.92559440742,23268.84786721581,0.26914171253630564
6,Mar,3,0.18787212295251762,0.11897087077627305,0.11243553518481386,0.04698646009050499,315.0,195.83333333333334,192.93548387096774,107.0,1100.0,935.9075769029166,1090.7001101211297,480.710695278567,23.20598432228244,17.51424218916169,17.189342638321662,8.371692207902166,979.867155079642,970.953829365218,970.9580185672673,966.0887021524102,990.1757492806588,990.0111005815702,990.0,990.0,3.292114695340502,181.68328698533495,131.7843822768592,145.1659689737502,11.657026768349265,135172.36551708917,98047.5804139832,108003.48091647016,8672.827915651853,31367.32046253601,55416.36529886245,89293.45289142847,119532.56010143038,126042.95349281743,128463.42066131561,30805.086625565928,0.31418507724003575
7,Apr,4,0.21242728604761255,0.10888667205028145,0.10271499769397799,0.06196236907902632,364.0,233.52777777777777,217.0,125.0,1100.0,1026.6535389295127,1100.0,463.73319459049594,23.24393665318502,16.334556691343682,16.292665463230932,9.340545502272201,978.8125826108209,971.9233366304761,971.7704325436541,966.093388577619,990.0900301062077,990.0027120949479,990.0,990.0,3.730555555555556,188.66539502724444,141.75497789755872,147.67503223705614,28.877580702573276,135839.084419616,102063.58408624229,106326.02321068042,20791.858105852763,70966.50068526476,75019.8111894432,87803.98196455973,119112.76679138746,129623.65640810855,134479.77711633907,24194.913246693515,0.23705725664355617
8,May,5,0.272217394939253,0.1651377429666042,0.16209204700547525,0.09761864667623586,340.0,266.19444444444446,276.0,147.0,1100.0,992.959824112727,1094.4196742994593,398.4373424106798,23.569211387701472,18.12268641869994,17.678320894949195,13.301585468333645,974.7615125385515,970.233521828542,970.4192413028077,965.9015644618291,990.0,990.0,990.0,990.0,3.767025089605735,183.72086582905357,156.4335020315925,162.27177057683508,83.88329571865962,136688.3241768158,116386.52551150485,120730.19730916532,62409.17201468277,86250.00404579131,97496.58916328734,104386.73562753973,128499.31687553656,132712.11061630555,134795.50492216495,16634.276567400375,0.14292270083924855
9,Jun,6,0.3706034605268698,0.24317895295299113,0.2372884915615199,0.15635075211516375,293.0,213.94444444444443,210.0,119.0,1099.2808509810009,710.5780253257054,745.2880840094531,207.21534003707094,24.59639442555756,21.297281185470105,21.35593503117397,17.156525023761628,970.9196578991516,967.6370656074427,967.6267151842763,964.9895213950716,990.0,990.0,990.0,990.0,2.962962962962963,174.5872473888093,130.3902072036609,141.75141467768734,45.273284805967435,125702.81811994272,93880.94918663587,102061.01856793487,32596.76506029655,47497.76078956316,54383.85961008181,80516.6893204136,115007.11316360944,123201.07144193965,124429.04296771457,26756.72642196625,0.28500698654818374
10,Jul,7,0.45395184933270394,0.38318089501937397,0.391374597593131,0.27508147104689346,256.0,187.7222222222222,186.0,108.0,711.6857145041367,329.2512482507509,314.65030755480825,131.23056694558127,25.027218390348942,23.688810821697075,23.76113726590569,21.357545662622293,967.669787347343,965.7907764566618,965.7445500877659,964.7437151680117,990.0,990.0,990.0,990.0,1.6487455197132617,134.84987966655837,68.07675574542691,66.33769890572572,28.351891277106684,100328.31047191944,50649.10627459763,49355.2479858599,21093.807110167363,27541.051486859797,29289.43259331097,36202.70063532153,59277.140197348584,82939.44205242033,86032.75314391169,19282.47435961839,0.38070709984648343
