WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.5364382861438471,0.46493424263769634,0.47463686631665514,0.35091392313372444,120.0,93.8611111111111,101.19354838709677,52.0,208.25300507020242,108.90172767153405,100.48846439174872,56.97893628483663,25.405995592924917,25.218147093451282,25.319525564362735,24.59042682944361,964.9609093061391,964.5976834002694,964.5235061457995,964.4379348054048,990.0,990.0,990.0,990.0,0.9919354838709677,45.893191981040516,23.086420099183716,21.271538607888537,8.391317640041487,34144.53483389414,17176.29655379268,15826.024724269071,6243.140324190868,11715.939494588762,13094.250530054653,14547.509748251352,18868.919271218667,22590.92552620107,25203.708665142225,5013.275039337654,0.2918717095758735
2,Nov,11,0.4619477660207849,0.3985492329730996,0.41382108630321807,0.28132417505399354,114.0,89.47222222222223,97.33333333333333,50.0,297.80226968180943,139.96042821676645,131.95251515217063,88.95005837939162,25.3800872710144,25.05605241200621,25.041935483644906,24.196743123183772,965.3220008484092,964.6947163308209,964.7222103091353,964.4557970849899,990.0,990.0,990.0,990.0,1.023148148148148,63.90557391528864,30.176202758632357,28.45100092223902,16.671872092174315,46012.01321900784,21726.865986215296,20484.720664012097,12003.747906365503,14240.358905042085,15275.78572917708,17075.45693044082,23569.04695014558,28447.370590430095,37806.52760481861,7186.089293511214,0.3307467030942456
3,Dec,12,0.33555939863553513,0.28925220947586816,0.28993855037004335,0.19128923378473053,126.0,100.47222222222224,108.51612903225806,59.0,542.8909278612778,261.538948015364,236.2132876521906,148.71765895932546,25.141357069877365,24.398860331885427,24.469888879319114,22.84186827575278,966.4437723007625,965.1558117643048,965.0644522506975,964.5896188918327,990.0,990.0,990.0,990.0,1.379032258064516,110.94236986791822,56.27252462920235,52.13473478189226,32.57807127808797,82541.12318173116,41866.75832412656,38788.24267772784,24238.08503089745,25311.590396761385,30614.440047143435,33191.32547622683,49403.38170438023,56772.40795731089,59230.6481815573,12487.168807769649,0.29825974848818587
4,Jan,1,0.25936221479268295,0.21468973193382002,0.21978856382890835,0.13115817027119123,150.0,118.27777777777777,123.06451612903226,73.0,912.2804253873559,463.0130275460176,397.5907481794277,228.33499755978949,24.596178376833272,23.246210885823164,23.68095368735203,19.833735807426493,968.777672109104,966.1017790407657,965.7660285879042,964.8987556925841,990.0,990.0,990.0,990.0,2.189964157706093,159.5084273135921,93.75718848697248,83.61462799197594,50.57097388363697,118674.26992131252,69755.34823430752,62209.283226030086,37624.804569425905,45973.37719515659,47380.75984914009,57298.89268523298,83631.51811892382,104646.5299411823,114190.65226942429,21618.767818009997,0.3099227280092241
5,Feb,2,0.2053622225691847,0.15335853234429744,0.16632774480240725,0.06653986361491833,197.0,139.29802955665025,140.8793103448276,85.0,1100.0,734.47616673253,676.5085670989522,330.2608195937215,24.272571650729105,21.04120967684834,22.044065328795575,14.58138227348084,973.4832502920517,967.883944458902,967.0996466485863,965.3321204099677,990.0,990.0,990.0,990.0,3.061815818281336,177.61399816133618,132.64293117802924,133.52679420023549,70.41668678408497,121484.02568558705,89925.87217831398,89730.00570255824,47320.013518905114,64962.34912861175,71478.77833155458,77861.84565502006,100557.28225741602,113599.80943252126,119254.03221226996,17856.294532348886,0.19856682064691733
6,Mar,3,0.2313082935181265,0.14694700124081203,0.15332084537542562,0.07885945453702779,315.0,195.8333333333333,183.0,107.0,1100.0,886.1687691928408,949.0257375488267,358.38382980768864,24.00295211132966,19.160319793067714,19.90438513161873,13.367264870336767,974.6958331365485,969.4337740918969,968.61497137115,965.5481661731017,990.0,990.0,990.0,990.0,3.473118279569892,174.36020052220505,144.94106014687577,145.66328776666023,75.87533728383757,129723.98918852054,107836.14874927558,108373.48609839521,56451.25093917513,81891.7347364861,86390.19012219242,99257.03905593777,122242.2356149638,127635.29731970446,128070.72781495539,17336.963893048767,0.16077135630425815
7,Apr,4,0.19360407715324401,0.12035316830905618,0.11089168060088025,0.09266920976381524,364.0,233.52777777777777,217.0,125.0,1100.0,1022.6771410995407,1100.0,522.9477551343333,22.92059864532681,17.199030526578884,16.105841066234085,12.544005340566992,975.5190926663181,971.0983275739131,971.9572569406511,966.3546140278621,990.0,990.0,990.0,990.0,3.875,182.74716425632153,152.37995477327422,149.59032511578687,107.80676300122768,131577.95826455153,109713.56743675745,107705.03408336654,77620.86936088394,84191.61898130311,87828.0633350624,102252.08065484764,123400.81504578503,129983.72528783511,130530.07055288844,15223.91900868228,0.13876058690241616
8,May,5,0.2638126432774925,0.16209868211089948,0.15087953360946688,0.10378816628257866,340.0,266.19444444444446,276.0,147.0,1100.0,982.746842451949,1100.0,470.0630845849507,23.168175146877953,17.952070419580465,17.052528825977163,13.734661829935574,974.3284361769499,970.4186027565299,971.0178723890867,966.217202366517,990.0,990.0,990.0,990.0,3.7311827956989245,181.6340955611009,152.2890393712262,158.59298513730727,96.5693156869462,135135.76709745906,113303.04529219227,117993.18094215663,71847.57087108797,75641.77728673884,88320.57903578454,105480.39613141691,126139.96711101141,130860.0568002257,132002.0560858783,17030.14440389818,0.1503061489651923
9,Jun,6,0.4177770967712631,0.2437810884892039,0.22943280021094553,0.16162813215363478,293.0,213.94444444444446,210.0,119.0,1096.1905498332949,723.0070006577224,774.7224598740104,169.83554517404352,24.795936361115526,21.10848583873745,21.0629480435962,17.371771560302154,970.7200559686371,967.7749661023063,967.8072408598598,964.8675028437704,990.0,990.0,990.0,990.0,2.9657407407407406,170.8019472080872,130.1599354240578,143.77127050894944,37.098329008514256,122977.40198982277,93715.15350532162,103515.31476644357,26710.79688613025,31145.29828487282,48083.76771146654,73620.8138916248,117322.7042565162,122454.46419829814,122782.2318707085,29689.404089213178,0.31680473198528414
10,Jul,7,0.48408034314830767,0.3970073509401862,0.4013564444505508,0.2898949488125743,256.0,187.72222222222223,186.0,108.0,670.1510450300798,312.05465488061697,271.4610691234526,115.97240219708883,25.08368051115872,23.77184576484391,24.004634034151778,21.56281044195893,967.5001155275023,965.7182003825957,965.5326048077857,964.7215655808575,990.0,990.0,990.0,990.0,1.5689964157706093,127.88867863125289,64.68438564147272,57.571937718557564,24.770402931801744,95149.17690165214,48125.182917255705,42833.521662606814,18429.179781260493,22949.627434698123,30919.351077801715,38349.53682746292,60000.63726794492,70632.58172806368,82185.42563554338,17828.908579801897,0.3704694195231658
