WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.561900018547951,0.4473242421780738,0.4481533849212729,0.30251175438372935,120.0,93.86111111111111,97.0,52.0,277.1660419930555,122.9934162020497,107.01211343398657,47.7464918617695,25.429754789730243,25.122085920790383,25.192219650247424,24.250628244209416,965.2557246724314,964.6562025812452,964.6341000294884,964.4334251267915,990.0,990.0,990.0,990.0,0.9811827956989246,59.80789305786024,26.033993324208584,22.692191272601843,4.433512067156745,44497.07243504802,19369.291033211182,16882.99030681577,3298.5329779646186,8457.127141142246,10927.457264048746,13369.864144705622,24393.15411485909,30294.681985319712,36989.487277800356,9142.872427755374,0.4720292762434476
2,Nov,11,0.5030357880255311,0.38854089894922206,0.3982086555533962,0.24747472989058844,114.0,89.47222222222223,93.0,50.0,350.1246401315551,152.97908373013257,132.84178521121274,74.73675890936974,25.39344413940212,24.987954301767925,25.042921532353382,24.02062580499282,965.5427878241413,964.7393391734557,964.7263816457548,964.4499376042472,990.0,990.0,990.0,990.0,1.0703703703703704,74.1119099007184,32.91652829424111,28.772848377426584,13.581124851464073,53360.57512851726,23699.900371853604,20716.45083174714,9778.409893054131,11423.459695011032,13061.011423159987,15071.736854996148,31748.397151366204,36757.16566240128,43663.65329709273,11019.933138593333,0.46497803643431296
3,Dec,12,0.4112859821198332,0.3201206494473163,0.3335274336573271,0.19406379918048344,126.0,100.47222222222223,104.0,59.0,530.9808166944994,236.09437784141923,201.2648083659833,109.41640690636399,25.363535702296243,24.538233304105017,24.635977093965806,22.896205392150403,966.3925814616467,965.0683578812908,964.9279765434696,964.4499095222244,990.0,990.0,990.0,990.0,1.3198924731182795,109.16925872278138,50.68614273870891,44.23227208894117,23.42308099233509,81221.9284897493,37710.49019759943,32908.810434172236,17426.772258297307,18513.126267743828,22019.09348253955,24704.531739992497,48284.88356685935,56692.763454650034,69186.19077338763,15937.947389745977,0.4226396237819405
4,Jan,1,0.2825460881514902,0.23513798713461684,0.24596752321208137,0.1309967332033113,150.0,118.2777777777778,120.0,73.0,869.9855661817674,421.1779483575468,333.0642566699,188.13496753354832,24.833963279958436,23.449144299651223,24.005151911916847,19.381231520890303,969.2616041561556,965.9356254584787,965.4873676851189,964.786806966223,990.0,990.0,990.0,990.0,2.0259856630824373,160.80585831183976,85.6765142213279,71.01274747415965,41.47656011498958,119639.55858400879,63743.32658066795,52833.48412077479,30858.560725552245,38837.9440393845,40110.67114625708,48529.620077730535,76830.71543468528,97990.9584582992,107473.1738625102,23613.619038365498,0.37044848935648467
5,Feb,2,0.23934306979830758,0.17676517340315762,0.18948958839719096,0.047363420456479614,197.0,139.31581828133548,144.14285714285714,85.0,1100.0,652.9219802785412,565.4887277451073,271.30396538964646,24.46364587548734,21.5898484272923,22.598222760821812,12.112716982003624,975.9503810248815,967.446040501236,966.6702698478765,965.0929685747726,990.0,990.0,990.0,990.0,2.7618363437328948,175.0867529557724,119.88303822967616,114.03105470834724,58.6896610804891,121860.38005721758,81296.1110780524,76628.86876400936,39439.45224608865,55277.019864711656,60857.09397848125,66222.92561349488,93834.20706031883,112630.46705133055,117766.48626554314,21234.003282374157,0.2611933461612621
6,Mar,3,0.24794277610723175,0.15102943939720087,0.1642790913042408,0.05521206774787291,315.0,195.83333333333337,183.0,107.0,1100.0,858.8757385619867,914.8094422707318,327.102898702853,24.16796119120027,19.088312706278927,20.302696322132473,9.615705425585851,978.5243702562148,969.5440395284157,968.3241966282953,965.4129917352888,990.0769776749153,990.0021382687477,990.0,990.0,3.2939068100358426,177.56312949971075,136.15137274611158,137.62927225997714,22.313195924158116,132106.9683477847,101296.62132310703,102396.178561423,16601.01776757364,63974.93891324477,79837.45436311897,90311.20486611118,120601.39418275042,126265.00758422827,129995.5334984514,24184.87555740623,0.23875303284068525
7,Apr,4,0.22146955333163035,0.12924862505509968,0.12359640876573993,0.05730812392954019,364.0,233.52777777777777,243.0,125.0,1100.0,993.8998696580887,1100.0,441.45676470969727,23.38977896599777,17.399573561321976,16.889220785316937,8.735412644677325,979.4529243540776,970.9481700094711,971.1758135472626,965.9943405786069,990.1252389918695,990.0036977961582,990.0,990.0,3.6481481481481484,186.61232548656122,146.88379554545259,154.87769867758152,18.3499766728363,134360.87435032413,105756.3327927259,111511.94304785866,13211.983204442135,68774.04127061777,78649.84187618025,96500.77192241614,118980.93663119357,130148.69062536655,133039.11247254207,24435.393253785118,0.23105371194816834
8,May,5,0.3037715112018293,0.18128523036856486,0.17913349710988247,0.09173371150750384,340.0,266.1944444444445,283.258064516129,147.0,1100.0,943.5500209241404,1087.9723347945906,388.3111453328152,23.559386488339502,18.503058744592906,18.17242530582746,12.859916326642134,975.2031816802433,969.9465816750968,969.9949408388109,965.8600416695928,990.0,990.0,990.0,990.0,3.6164874551971327,183.03494487067027,149.79731847701478,156.401644230329,81.7423503400438,136177.9989837786,111449.20494689902,116362.82330736479,60816.30865299259,63881.36990273406,78022.41747494714,103327.5146564151,125519.81933300714,132831.72061636354,134847.29392169823,21391.104958304437,0.19193591348180924
9,Jun,6,0.47593752212536583,0.27099322054231306,0.259532707205812,0.1473187871165194,293.0,213.94444444444443,210.0,119.0,1100.0,660.6278581069688,700.7702284080714,134.53931954827416,24.978911283001676,21.544117458169378,21.568360902459162,16.81464964546057,971.2520084074501,967.4514005379895,967.4726994441796,964.7785738163443,990.0,990.0,990.0,990.0,2.782407407407407,173.27922199115346,120.90477603718676,134.54813244284838,28.999641452162454,124761.03983363051,87051.43874677448,96874.65535885082,20879.74184555697,24895.448306005754,40698.70194915257,61744.595374002194,116239.26361470309,120428.94893458308,122465.74506268254,31839.413122536305,0.3657540137292223
10,Jul,7,0.5657108903093259,0.4332801627583683,0.4330729783056209,0.25998934441945515,256.0,187.72222222222223,186.0,108.0,763.4470483513344,283.44186515000536,216.1535931260683,83.65379201385721,25.344575075912818,23.928498184716513,24.323717755341832,21.03237538099158,967.8875530125616,965.6066425569625,965.2754874718818,964.519679030863,990.0,990.0,990.0,990.0,1.477598566308244,142.60542052206304,58.56240374333179,46.893226500064856,17.247629259076426,106098.43286841492,43570.42838503885,34888.56051604825,12832.23616875286,16727.704864553907,23340.527498812615,30113.79389561207,51010.270680059024,68688.21430353203,92757.53511389598,22091.908297564747,0.5070390426813116
11,Aug,8,0.5966539287366313,0.5094424382353464,0.5188644589487663,0.36056601555859114,202.0,154.41666666666669,155.0,93.0,366.9665067700711,160.4467596705087,128.4164344497704,63.52993473665283,25.415810973907355,24.723702730925407,24.95876029160023,23.460672298602443,966.0049594040445,964.9861995961611,964.8280424755774,964.4517847477027,990.0,990.0,990.0,990.0,1.0896057347670252,76.44765302472709,34.17457237217905,27.608636314135182,11.025345944231043,56877.05385039694,25425.881844901214,20540.825417716573,8202.857382507895,12441.1978899118,14415.216155158425,18827.147330543907,32157.716295721082,40674.08812821008,45462.91117161186,11647.970136596345,0.4581146961843596
12,Sep,9,0.5922265166079025,0.49492494310204066,0.5043847397913657,0.34722161604406154,146.0,116.86111111111111,118.0,72.0,276.43733527280875,128.35438281924056,104.07352239646228,52.118548964245015,25.41420175169829,25.025582990940578,25.111396551997395,24.137931447719883,965.3628858555985,964.7401007740973,964.7188947207605,964.4590225424005,990.0,990.0,990.0,990.0,1.0055555555555555,59.41735129531859,27.237138493038003,22.033822938973213,6.335701688860685,42780.49293262938,19610.739714987358,15864.352516060717,4561.705215979695,9399.771901079686,11682.200336421192,13706.07178297865,25392.80637906852,32469.00170891483,35952.87513920804,9310.1594646638,0.4747480003290535
