WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.5771666611350135,0.49770008005931426,0.5000686661060386,0.4094738798307117,120.0,93.74462365591398,101.19354838709677,52.0,155.74910830220395,94.97662082380992,91.04696842687048,43.875096497295715,25.429862080375166,25.285203849747447,25.374711253048215,24.8969242059883,964.811016091929,964.5580227640977,964.496906961951,964.4329881886443,990.0,990.0,990.0,990.0,0.9740143369175627,33.915980487641626,19.737413018095587,19.039574616334797,3.969277283527698,25233.48948280538,14684.635285463113,14165.443514553086,2953.1422989446082,8268.587674968998,11972.269384488876,13264.217490886816,16265.774581597052,19585.46408505515,21512.893362951272,4056.9534424145754,0.27627199202085123
2,Nov,11,0.4969207587096063,0.42693599086790024,0.4293826607015807,0.30284683209567514,114.0,89.47222222222223,97.33333333333333,50.0,269.04914664701806,123.01509109845698,113.6256902880216,81.26802862775058,25.38061310845202,25.15062897996032,25.208221731504537,24.329350820610717,965.2053317526154,964.6364672247514,964.6018364364097,964.4607220187025,990.0,990.0,990.0,990.0,1.0064814814814815,58.121675716509394,26.35151678986273,24.301570259366947,16.73283833142653,41847.606515886764,18973.09208870116,17497.130586744213,12047.643598627099,13599.960999903,14439.260883149149,15620.362470441381,21099.09553430446,24607.91519702895,25185.951401420025,5378.5658891633075,0.2834838867601526
3,Dec,12,0.3653175551987465,0.30260184412191304,0.30128105363915963,0.23535787527429142,126.0,100.47222222222223,104.0,59.0,411.61154872638014,244.44265998300227,223.51305769531734,154.73496803343386,25.102951821810723,24.47962903924513,24.593513051094412,23.580884038052556,965.866273920844,965.0890291119192,964.9751308741736,964.6115672406796,990.0,990.0,990.0,990.0,1.3010752688172038,86.76625732352149,52.812976136942446,48.69125904285298,33.97497649962583,64554.09544869998,39292.85424588519,36226.2967278826,25277.382515721612,25806.78599989565,29303.918564667125,32132.13939028346,45432.86463793232,54753.213504262705,57581.316322315055,10329.049377930127,0.262873481098966
4,Jan,1,0.25557078014222145,0.21594435502282075,0.2253024389678675,0.14070278933456454,150.0,118.27777777777777,126.12903225806451,73.0,869.7043824716607,459.0801928770435,404.79591804398046,232.83875894042296,24.59188520010182,23.29229615470968,23.62827121099594,20.297195318259487,968.3769622009008,966.0694841142841,965.8239601716484,964.9132419968823,990.0,990.0,990.0,990.0,2.1917562724014337,156.71051000568823,93.32041173232358,85.12351325756416,51.46402606432884,116592.61944423204,69430.38632884875,63331.893863627745,38289.235391860646,47069.93289888662,48871.2030617166,58025.95433212683,82738.61715201233,97240.47079554998,114213.38333310436,20496.044566540684,0.2952028016877742
5,Feb,2,0.20191151139498154,0.15024845941500095,0.15518161933710423,0.06849189153600786,197.0,139.31855500821018,140.57142857142856,85.0,1100.0,754.3557512209725,711.8558994010119,337.5033773429083,24.229256817649624,20.97201925645405,21.830385464699937,14.493002426843601,973.5707534592955,967.926824804777,967.233781603677,965.3628663784071,990.0,990.0,990.0,990.0,3.13242337164751,177.39724020679884,136.32956185074886,137.11576859170077,71.89939006989846,123422.06294882855,92416.59652014943,92556.07791405643,49187.66271003881,65139.41285209323,74127.962630929,79432.76191078416,104672.97777878438,117205.99427476975,118567.99096244546,18222.866759686156,0.19718175572190713
6,Mar,3,0.22026138239121884,0.13456468577394873,0.13995500233348845,0.07320234425655878,315.0,195.83333333333331,183.0,107.0,1100.0,931.9175659914438,984.5110321917682,381.6239653452217,23.85828942025493,18.675477629160298,19.58092442732024,12.884190348022223,975.1789076588632,969.8245029528896,968.9357937702941,965.6498491817234,990.0,990.0,990.0,990.0,3.5958781362007173,174.22321263204043,149.4073711537126,154.92019574296933,80.84017072630591,129622.07019823806,111159.0841383622,115260.62563276922,60145.0870203716,85633.11174854294,90174.26393086708,99639.02676575049,125101.80089210981,126405.79250705134,128523.17440761821,16561.537469976414,0.148989509929408
7,Apr,4,0.18753263675714524,0.10959701048369216,0.10099584144184598,0.08368853145099883,364.0,233.52777777777777,231.5,125.0,1100.0,1040.5031227267193,1100.0,543.824340830937,22.828845127222184,16.64737810762493,15.576297328993986,12.344872651051379,975.7182253558339,971.5939064857646,972.4868006778913,966.4461406968383,990.0,990.0,990.0,990.0,3.9000000000000004,183.9806657931052,149.9769690369989,147.7837667102911,111.22665927294578,132466.07937103574,107983.41770663921,106404.31203140959,80083.194676521,83267.83364573086,88171.6155706891,99691.39344052819,122506.08084667256,127264.43689140322,129628.10847317733,14754.453404500142,0.136636288402946
8,May,5,0.2584711049434149,0.1524961894278679,0.14448911628929073,0.10157467458460896,340.0,266.1944444444445,276.0,147.0,1100.0,1012.0409417858068,1100.0,471.8906083993526,23.15713211142036,17.599729294967485,16.97326766150725,13.585906900600374,974.477191106285,970.6896778261065,971.0973740806392,966.2248598930202,990.0,990.0,990.0,990.0,3.7939068100358417,187.8995453134786,154.2660238927354,159.72268284953336,96.8004719201812,139797.2617132281,114773.92177619514,118833.67604005281,72019.5511086148,77332.09204331535,88133.33266215262,105892.22375281119,127211.36077433935,132803.19321223474,133274.50600060995,17344.501615848505,0.15111883734067774
9,Jun,6,0.4093181679277506,0.23418937218578628,0.2238924591916575,0.15818108668116393,293.0,213.94444444444446,210.0,119.0,1098.5593248738214,748.3989541866641,773.288898714476,175.8045920318309,24.760455436297338,20.964087863206355,21.11019159983891,17.243216640219025,970.8375780725418,967.8885606678881,967.7689778098218,964.8852582649416,990.0,990.0,990.0,990.0,3.053703703703704,170.5927417792233,134.5500247257879,144.87261471531238,38.46616832167722,122826.77408104074,96876.01780256728,104308.28259502491,27695.641191607603,31973.45832275123,55774.58144276231,88212.58938227508,116997.9792322087,122080.01446859605,122412.02121588052,27181.744200422854,0.28058279868418085
10,Jul,7,0.4886613803070259,0.3994138665399143,0.4100475318551731,0.2857396249257163,256.0,187.7222222222222,186.0,108.0,683.6194520151196,309.4139727131543,274.2825150270843,119.11522583501744,25.073605262170986,23.792172717421117,23.99465193619571,21.483254237823825,967.5533684366533,965.7053280145954,965.5398523843137,964.7249940290366,990.0,990.0,990.0,990.0,1.568996415770609,129.95396024557482,64.1623153467497,58.10422467507412,25.496377262579102,96685.74642270767,47736.76261798179,43229.543158255154,18969.30468335886,23462.552115620016,31052.606165961653,39318.30430891644,52878.82056331073,70015.0455729666,83803.42549966443,17578.075819051362,0.3682293237964558
