MonthId,Year,Month,WaterYear,WaterMonth,WaterDay,WaterWeek,CC_Factor,SampleFlow,Impact_2070,Flow,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,Power_max,Power_min,Turbines_max,Turbines_min,Energy,Days,CapFactor
2017.1,2017.0,10.0,2017.0,1.0,16.0,2.7419354838709675,0.3375000000000002,305.4121785216676,-0.16000000000000006,288.91992088149755,39.70967741935484,5.67741935483871,3.6774193548387095,2.6774193548387095,54.064516129032256,105.80645161290323,0.369069067739098,183.11346926859446,0.0,0.0,0.0,0.0,0.0,0.0,39.70967741935484,5.67741935483871,3.6774193548387095,2.6774193548387095,54.064516129032256,232.17798539762668,1.0,183.11346926859446,,,,964.8601277343109,990.0,0.11896026877438388,0.008867770842912395,989.8721719603826,0.24182862723285808,,,,24.770215598838583,,,,0.9287096774193554,,,,0.7324538770743774,,,,0.9719354838709674,,,,40.19800171163983,,,,40.19800171163983,0.13844287961233262,51.15936470954807,34.05779784254094,1,1,29907.313273460037,31,0.22332223173133242
2017.11,2017.0,11.0,2017.0,2.0,46.5,7.066666666666666,0.3375000000000002,356.3888941080487,-0.2000000000000001,332.3326437557553,40.0,6.0,4.0,3.0,53.0,106.0,0.3275525301627475,226.33264375575544,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,53.0,276.33264375575544,1.2666666666666666,185.9226191278356,151.5375923546992,,,965.0180496814722,990.0,0.13368069960966944,0.01634695301467912,989.8499723473753,0.2536371864329585,0.1630420066494668,,,24.578285479470388,24.341564590378226,,,0.9280000000000003,0.915,,,0.7436904765113428,0.6061503694187967,,,0.9723333333333332,0.9699999999999999,,,40.54337070407582,32.11763718378565,,,49.108073953085324,0.14618696719452895,68.95927655929815,34.114231054805245,2,1,35357.813246221434,30,0.2728226330726963
2017.12,2017.0,12.0,2017.0,3.0,77.0,11.419354838709678,0.3375000000000002,553.9859627841905,-0.16999999999999996,522.2010181694477,42.0,7.0,5.0,3.0,61.0,118.0,0.22832464001468633,404.2010181694476,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,5.0,3.0,61.0,458.20101816944765,2.0,202.1005090847238,202.1005090847238,,,965.7983914932456,990.0,0.19569887967028773,0.05084020363388953,989.7534609166961,0.29416692435795383,0.29416692435795383,,,23.66090249909226,23.66090249909226,,,0.9335483870967747,0.9335483870967747,,,0.8084020363388953,0.8084020363388953,,,0.9735483870967743,0.9735483870967743,,,42.60911660173181,42.60911660173181,,,85.21823320346363,0.16275245844065478,103.812993387447,68.2270505050149,2,2,63402.3655033769,31,0.473434628908131
2018.01,2018.0,1.0,2017.0,4.0,108.0,15.870967741935484,0.3499999999999998,790.1844157638759,-0.17999999999999997,740.4027975707515,46.0,7.0,6.0,4.0,76.0,139.0,0.19004969757622706,601.4027975707517,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,6.0,4.0,76.0,660.4027975707515,2.6451612903225805,230.92622154997466,230.92622154997466,216.30304942974377,,966.7528939927121,990.0,0.30041115776173966,0.10808071547669316,989.5915081267617,0.382446661749349,0.382446661749349,0.33440146012921723,,22.456167472300216,22.456167472300216,22.254745130991502,,0.9383870967741939,0.9383870967741939,0.9359999999999999,,0.9237048861998987,0.9237048861998987,0.8652121977189748,,0.9774193548387099,0.9774193548387099,0.9760000000000002,,46.70163124062864,46.70163124062864,43.09482241961901,,121.20637371972114,0.1635734372878989,149.6807544581569,101.10324534628865,3,2,90177.54204747255,31,0.6733687428873398
2018.02,2018.0,2.0,2017.0,5.0,137.5,20.071428571428573,0.3499999999999998,1755.2358927380337,-0.16000000000000006,1656.9426827447041,49.0,8.0,7.0,5.0,93.0,162.0,0.12099722242200003,981.7473032411423,513.1953795035621,20.203779218816447,3.8962438374744046,6.467129011965533,15.079578645125675,467.5486487901799,69.20377921881644,11.896243837474405,13.467129011965534,20.079578645125675,560.54864879018,1076.3144553093987,3.857142857142857,254.8275570940719,254.8275570940719,254.8275570940719,253.47540395208094,969.7692093450823,990.0,0.6957386088201593,0.3598931783038378,988.944368212876,0.46350862205495647,0.46350862205495647,0.46350862205495647,0.4591468810994393,18.71165024573869,18.71165024573869,18.71165024573869,18.286952895239036,0.927199406305703,0.927199406305703,0.927199406305703,0.9250659740233201,1.019310228376288,1.019310228376288,1.019310228376288,1.0139016158083243,0.9792857142857146,0.9792857142857146,0.9792857142857146,0.979166666666667,42.18670278747953,42.18670278747953,42.18670278747953,40.800667664458565,161.53210921768877,0.12334551366353179,191.88683261407533,109.01482283100307,4,3,108549.57739428685,28,0.8974006067649376
2018.03,2018.0,3.0,2017.0,6.0,167.0,24.258064516129032,0.3499999999999998,6893.057191295985,-0.4100000000000001,5903.903484345011,68.0,14.0,17.0,21.0,195.0,315.0,0.05402911687093146,1100.0,4488.903484345011,32.00000000000001,4.000000000000001,8.000000000000002,59.0,4385.903484345011,100.0,18.0,25.0,80.0,4580.90348434501,1243.0,0.7741935483870968,275.0,275.0,275.0,275.0,978.6827487017861,990.0825350310397,0.9219672131147545,0.4800000000000003,988.6805678179246,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,9.46288433613905,9.46288433613905,9.46288433613905,9.46288433613905,0.16165292941163492,0.16165292941163492,0.16165292941163492,0.16165292941163492,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,4.631543019176442,4.631543019176442,4.631543019176442,4.631543019176442,18.526172076705766,0.0037808891975616493,108.44741193572835,0.0,4,0,13783.472025069093,31,0.10292317820392095
2018.04,2018.0,4.0,2017.0,7.0,197.5,28.666666666666668,0.3499999999999998,7422.717086858804,-0.2899999999999999,6669.311302542634,84.0,14.0,20.0,27.0,219.0,364.0,0.05564001175141961,1100.0,5205.311302542634,16.00000000000001,4.0,4.999999999999999,53.0,5127.311302542634,100.0,18.0,25.0,80.0,5346.311302542634,1243.0,0.6666666666666666,275.0,275.0,275.0,275.0,979.6896675152495,990.1441038879257,0.9219672131147545,0.4800000000000003,988.742136674811,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,8.51753437956148,8.51753437956148,8.51753437956148,8.51753437956148,0.13762731330756992,0.13762731330756992,0.13762731330756992,0.13762731330756992,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,3.7922190163586853,3.7922190163586853,3.7922190163586853,3.7922190163586853,15.168876065434741,0.002910611206575924,94.93767234200149,0.0,4,0,10921.590767113012,30,0.08427153369685966
2018.05,2018.0,5.0,2017.0,8.0,228.0,33.0,0.3499999999999998,3738.7694938640716,-0.24000000000000016,3424.7128563794886,71.0,14.0,18.0,24.0,213.0,340.0,0.10437048234107278,1100.0,1984.712856379489,28.999999999999996,3.9999999999999996,6.999999999999999,56.0,1888.7128563794888,100.0,18.0,25.0,80.0,2101.712856379489,1243.0,4.0,275.0,275.0,275.0,275.0,974.402407077954,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,13.6606909289313,13.6606909289313,13.6606909289313,13.6606909289313,0.8882884559397582,0.8882884559397582,0.8882884559397582,0.8882884559397582,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,32.18371770577262,32.18371770577262,32.18371770577262,32.18371770577262,128.7348708230905,0.0407253549922833,155.5091057978961,96.38337379637012,4,4,95778.74389237931,31,0.7151937267949471
2018.06,2018.0,6.0,2017.0,9.0,258.5,37.333333333333336,0.3499999999999998,1862.87272301091,-0.24000000000000016,1706.3914142779934,67.0,13.0,15.0,17.0,181.0,293.0,0.17784052639563097,1079.0841751803423,334.3072390976509,23.458609080775094,3.617129347173949,6.8652673992662505,19.396665749693064,280.9695675207425,90.4586090807751,16.61712934717395,21.86526739926625,36.39666574969307,461.96956752074243,1208.0251810075574,4.0,269.7710437950856,269.7710437950856,269.7710437950856,269.7710437950856,970.2223691465699,990.0,0.8653342384456005,0.4550833030554975,988.6795824584989,0.5157650263711594,0.5157650263711594,0.5157650263711594,0.5157650263711594,17.94144828555805,17.94144828555805,17.94144828555805,17.94144828555805,0.9310459416880885,0.9310459416880885,0.9310459416880885,0.9310459416880885,1.0790841751803424,1.0790841751803424,1.0790841751803424,1.0790841751803424,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,43.2455084230407,43.2455084230407,43.2455084230407,43.2455084230407,172.9820336921628,0.10568800060051949,186.91577260852333,157.6161247706377,4,4,124547.06425835722,30,0.9610112982897934
2018.07,2018.0,7.0,2017.0,10.0,289.0,41.74193548387097,0.3499999999999998,1015.4908820472141,-0.16999999999999996,955.0691745654049,63.0,12.0,13.0,13.0,155.0,256.0,0.273057899071539,699.0691745654048,0.0,0.0,0.0,0.0,0.0,0.0,63.0,12.0,13.0,13.0,155.0,787.0691745654048,3.032258064516129,233.3680034981223,233.3680034981223,226.82556896617706,218.81271006993413,967.6343722471087,990.0,0.39269326933184917,0.15437425594054582,989.4529324747276,0.3895251050596911,0.3895251050596911,0.36754217056901894,0.3394177166546813,21.42903512255921,21.42903512255921,21.23063055905051,20.548924445730773,0.9380645161290323,0.9380645161290323,0.9375999999999998,0.9385714285714284,0.9334720139924892,0.9334720139924892,0.9073022758647085,0.8752508402797367,0.9774193548387097,0.9774193548387097,0.9767999999999999,0.9771428571428571,45.00609695162131,45.00609695162131,43.229450545048074,40.44402328834293,134.00717540790723,0.13989721508020372,170.9078080549214,99.69031932660678,4,2,99701.33850348297,31,0.7444843078217067
2018.08,2018.0,8.0,2017.0,11.0,320.0,46.12903225806452,0.3499999999999998,637.8180839284263,-0.16999999999999996,599.8679079346849,58.0,10.0,10.0,7.0,117.0,202.0,0.34104467700957936,397.8679079346849,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10.0,10.0,7.0,117.0,475.86790793468475,2.0,198.93395396734238,198.93395396734238,,,966.1415421699236,990.0,0.204310972683318,0.04989108071829818,989.7457979465983,0.28834718891948286,0.28834718891948286,,,23.315908587755533,23.315908587755533,,,0.931935483870968,0.931935483870968,,,0.7957358158693699,0.7957358158693699,,,0.9738709677419352,0.9738709677419352,,,41.243110774582036,41.243110774582036,,,82.4862215491641,0.13671746493430298,107.60182515263119,63.58509485238577,2,2,61369.74883257809,31,0.458256786384245
2018.09,2018.0,9.0,2017.0,12.0,350.5,50.5,0.3499999999999998,469.0805647914075,-0.14000000000000007,446.09561711662866,48.0,8.0,7.0,4.0,79.0,146.0,0.328709717824138,300.09561711662866,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,7.0,4.0,79.0,363.0956171166286,1.7333333333333334,185.59296754787187,156.13997668466826,,,965.4640543200929,990.0,0.1625409798542309,0.03001912342332571,989.8074398967224,0.2614862810626089,0.17367864683750248,,,24.081899295566657,24.11074095684894,,,0.9269999999999998,0.9186363636363637,,,0.7423718701914873,0.624559906738673,,,0.9726666666666667,0.9699999999999999,,,39.714796425446316,32.90599061334387,,,63.845856208565145,0.1429343990568958,75.96967674246372,57.07515851517199,2,1,45969.01647016692,30,0.35469920115869535
2018.1,2018.0,10.0,2018.0,1.0,16.0,2.7419354838709675,0.3499999999999998,437.09485951102556,-0.16000000000000006,412.6175473784082,44.0,7.0,6.0,3.0,60.0,120.0,0.2912320626066039,292.6175473784082,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,6.0,3.0,60.0,349.6175473784081,1.8387096774193548,168.4424621333358,148.05490933066318,,,965.3202937282074,990.0,0.15806486813305065,0.028523509475681632,989.8134116223916,0.21633466011054286,0.15546996111774863,,,24.27678323407338,24.32112326542351,,,0.9216129032258072,0.9161538461538468,,,0.6737698485333434,0.5922196373226529,,,0.9716129032258061,0.9699999999999996,,,36.051491936212855,31.393026938296494,,,62.381127432848615,0.15113029423290228,68.4907422428658,58.55302804418081,2,1,46411.55881003938,31,0.3465618190713813
