WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.412683226335817,0.3619129554494087,0.36919487720702104,0.2806196817635472,120.0,94.07616487455198,99.09677419354838,52.0,276.8821324360113,165.4668793310729,156.43998360361917,120.47745024302874,25.346226563032168,24.909232685416622,24.941512591750975,24.239514725981646,965.2546184619563,964.7760062055772,964.769642637694,964.4284427532771,990.0,990.0,990.0,990.0,1.0152329749103943,59.701481448470716,36.17361966254808,34.17242205427418,26.087607602023617,44417.902197662224,26913.173028935773,25424.28200837999,19409.180055905566,21283.724900804416,21727.94695312033,22877.582189775258,28003.772827333152,34796.827879493896,37706.71010961396,5613.919866651091,0.20859375669361876
2,Nov,11,0.3605264268879566,0.30690213767863506,0.3179888677687134,0.23249974666219614,114.0,89.47222222222221,95.16666666666666,50.0,351.358662089038,204.90644137542003,197.2182835951823,138.58422888211598,25.257820161729725,24.706336216665076,24.719721935654253,24.012233345436936,965.5483903346675,964.9015647574693,964.8742891766271,964.5048272648456,990.0,990.0,990.0,990.0,1.1129629629629632,74.39776139473408,44.7778473187138,43.424789832904324,30.40904162992413,53566.38820420852,32240.050069473942,31265.84867969111,21894.50997354537,25467.927880990468,25815.728378510266,27078.877615516063,34089.07301888832,41695.11041142496,48676.09352088274,7270.905578313055,0.22552401632891428
3,Dec,12,0.26770741743910653,0.2262184452830492,0.23131958617938586,0.17249896806108123,126.0,100.47222222222223,104.0,59.0,608.8002992484166,358.939888764325,345.1467810201259,206.51361825072732,24.784990335480476,23.94529734538978,24.056512405731322,22.51901420827196,966.7313947935121,965.5384489354713,965.4789744067297,964.8180373410825,990.0,990.0,990.0,990.0,1.8530465949820787,122.47520590991157,75.72715258320537,73.19104803924631,45.32537389411611,91121.55319697422,56341.00152190479,54454.13974119926,33722.078177222385,41811.13016049596,42071.41631780403,46223.53094879065,60426.676178194095,77273.45788187438,84188.39614342923,13875.976236472596,0.24628557997993275
4,Jan,1,0.20445009028561897,0.17111649405912807,0.17442554410630945,0.10448282522168414,150.0,118.27777777777777,120.0,73.0,1046.8419083505541,595.456251331085,518.7693489070261,288.8480449458969,24.411332546206747,22.40760133416343,23.0034449130161,18.605044545765022,969.6757451761035,966.7624394867505,966.3123054165869,965.1177034325563,990.0,990.0,990.0,990.0,2.6120071684587813,173.29743630874913,116.20543104837839,106.72603046855392,62.521491893098975,128933.29261370936,86456.84069999351,79404.16666860413,46515.989968465634,59018.14361549866,61132.50476819697,69954.10903826961,101132.63569258459,119523.87871789752,127581.12034813632,22219.585036282417,0.25700204699110735
5,Feb,2,0.171022172224695,0.12359359660484273,0.13653621928666942,0.025764563039561428,197.0,139.30555555555554,137.0,85.0,1100.0,840.7712276018432,816.3559971663828,457.77772985152126,23.478614013391585,19.719457121600513,21.299389335877898,7.551973826379266,980.9065129561187,969.0350457331962,967.6354624373471,965.8893886904264,990.395388775613,990.0109830215448,990.0,990.0,3.320470717022441,179.58333425191293,140.04007176032604,147.14784208496314,11.133148954979546,120680.00061728552,94952.74356090353,99522.12562201463,7481.476097746255,66381.51315395649,75011.11954222145,83367.98397585777,108988.95157258335,115775.95555277776,119457.9311299691,21533.78765437058,0.2267842596939668
6,Mar,3,0.1905563945525197,0.10507724271040268,0.10147436256304586,0.04818844271507175,315.0,195.8333333333333,193.25806451612902,107.0,1100.0,977.0322148991864,1097.1477947340632,459.30431707569124,23.378170529304747,16.76409989073706,17.04225229554224,8.674101991169753,979.5248969138181,971.605326409362,971.1522074221984,965.9933726376399,990.1359008981025,990.0084681461389,990.0,990.0,3.4641577060931894,180.75378392847523,133.1450153534478,141.86486372376248,14.96840194936418,134480.8152427856,99059.89142296523,105547.45861047928,11136.49105032695,43552.81930047767,63848.63549304728,89730.02640272959,119417.1436223979,127499.14295924379,128145.49061933285,28417.13236092895,0.28686819612585357
7,Apr,4,0.14733589391565807,0.08728397021636575,0.08009906522477488,0.05999706037641827,364.0,233.52777777777777,243.0,125.0,1100.0,1069.3034956922156,1100.0,723.4412496776268,21.853227571713898,15.151854713240068,14.670504392391392,9.093417782393415,979.0740663522868,973.0134037937821,973.392593614494,967.2131984279806,990.1043861277947,990.0034816915783,990.0,990.0,3.859259259259259,187.86001164649892,137.67580184426353,140.51461795870716,25.195924211358758,135259.2083854792,99126.57732786975,101170.52493026915,18141.065432178304,70505.36912725247,74794.67804819504,86655.93177376513,116181.13554258247,121508.56526797978,129267.87920855904,22400.35875709864,0.2259773247593076
8,May,5,0.18721420575583636,0.1348964196743908,0.13627479512842378,0.07300242294520164,340.0,266.19444444444446,284.9516129032258,147.0,1100.0,1059.9900843400344,1100.0,646.9629391211715,22.192425256557634,16.972137814413006,16.920555032643616,11.249210444568314,976.818692872048,971.2188947467884,971.1449507152329,966.9809989004044,990.004805309731,990.0001334808258,990.0,990.0,3.9211469534050187,183.45938571741246,157.78622846400356,162.3704045743945,100.64039095038858,136493.78297375492,117392.9539772186,120803.58100334952,74876.4508670891,94006.6761869951,98709.21919521301,111348.12652310467,127839.92859227047,132508.17540976242,135629.42224424004,14252.30777479425,0.12140684165388724
9,Jun,6,0.2680320659185299,0.19974837645444907,0.20120610945603032,0.11776737887838441,293.0,213.94444444444443,210.0,119.0,1100.0,830.024235139885,863.9231653643367,336.46816350728096,23.96357382926037,20.415087073694256,20.557225080470303,15.445292629948751,972.6178053769364,968.3184702166616,968.1694784391111,965.5094330503557,990.0,990.0,990.0,990.0,3.341666666666667,175.371338399288,147.24530327669865,156.69895319297808,71.7788612995047,126267.36364748735,106016.61835922301,112823.24629894424,51680.78013564336,61130.96071636581,77902.30821593148,96902.31941408661,121587.28244608064,124362.50723055744,125524.46394838658,20043.442248734882,0.18905943765174987
10,Jul,7,0.35861822659324044,0.3135609632685305,0.3187313339926286,0.213061237779104,256.0,187.72222222222223,186.0,108.0,922.1167651791408,436.82950302645276,393.3300302448667,210.90285485009332,24.579662883405955,23.134718326716175,23.423841932212646,19.84636315371725,968.745186130871,966.2428756907034,966.0499591794471,964.9584673785727,990.0,990.0,990.0,990.0,2.1129032258064515,162.30365125963047,88.14199433059885,81.44380256426044,46.44565631280748,120753.91653716503,65577.64378196557,60594.18910780977,34555.56829672879,40364.24606735338,43902.162977544605,53089.25240289557,74269.44613466557,94867.00735181457,100484.63048164212,20085.463337984052,0.3062852243481754
