WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.44691195992211996,0.39195887439516164,0.39882348525455424,0.28661568532289644,120.0,94.07616487455196,101.40322580645162,52.0,265.51766608872464,145.53398207451926,142.5275622630631,109.35155167655893,25.375712327025923,25.02917246142837,24.996165245968857,24.244043980188586,965.2079769249794,964.7073783587207,964.7505438310063,964.4326152150546,990.0,990.0,990.0,990.0,1.0080645161290323,57.86572873419214,31.65161116982126,30.920731321363018,23.400994797300964,43052.10217823892,23548.79871034701,23005.02410309409,17410.34012919193,18383.61366006144,18808.943551864526,19571.89010171293,25803.950785249788,29047.77739300798,32145.8859973685,5102.8888504628985,0.2166942319745916
2,Nov,11,0.37716661576216925,0.3301850870061496,0.3377969643395031,0.2549748453438776,114.0,89.47222222222223,93.0,50.0,334.2692196959377,183.8922174300198,175.5853442799155,125.57247579263903,25.30128726241726,24.82162036837326,24.859097281411543,24.116408966218422,965.4743908943092,964.8265779095738,964.7957775819992,964.4899388395072,990.0,990.0,990.0,990.0,1.0592592592592593,70.87562593248889,40.20535437238288,38.48681787091543,27.31614486291719,51030.45067139198,28947.855148115672,27710.508867059107,19667.62430130037,22455.53972183449,23414.43659321328,24226.378590402943,31255.152003374904,34995.38921241516,40450.59612852259,6461.677861005965,0.2232178456035483
3,Dec,12,0.29072298472237396,0.24167752899446912,0.24513039437045903,0.17786905848811302,126.0,100.47222222222223,104.0,59.0,586.6157546946051,328.9500330882067,281.7653197631147,232.0908129517815,24.70756950528141,24.085706675586483,24.280248182988103,22.63996789769124,966.6358936413167,965.4117389414795,965.2300421852569,964.8820035092174,990.0,990.0,990.0,990.0,1.707885304659498,118.42073609293537,69.86812478995151,60.95070615123069,50.932470081567295,88105.02765314393,51981.88484372391,45347.32537651564,37893.757740686066,40779.339286934046,41915.77755446879,44204.083018712336,57542.45743900301,69971.14602505293,81432.65255884004,12790.384156864235,0.24605464375362096
4,Jan,1,0.22062248512227087,0.18052539821751737,0.18629076629543972,0.1078578916355265,150.0,118.27777777777777,123.06451612903226,73.0,1037.6849374828976,559.2021940488198,499.97919065932695,333.60962636148207,24.304653152307644,22.648143642979466,23.116564727085752,18.783004081068487,969.521173453435,966.579774981829,966.2446966487894,965.2955551137682,990.0,990.0,990.0,990.0,2.502688172043011,173.373549930728,110.40875371680879,102.90683645812521,71.25346549564571,128989.92114846167,82144.11276530573,76562.68632484517,53012.57832876043,57750.979368674794,60364.49381310122,68065.83849158027,92529.78365834407,113966.58326936967,126936.39698210346,20616.59567890916,0.2509808065955124
5,Feb,2,0.17819356781905607,0.12956191483816937,0.14111667609951412,0.02650557923317714,197.0,139.31171319102353,137.0,85.0,1100.0,819.755125195469,804.8904353936441,395.29795717213926,23.871127725353375,19.972606867275697,21.314719364126624,7.6817024857905665,980.7289869453773,968.8301295483382,967.6048947998415,965.6134701879179,990.3475914242823,990.0096553173412,990.0,990.0,3.2516078270388618,177.50094247028997,138.5068563413058,143.67813671616724,11.397205468950814,123540.65595932181,93954.38563931367,96551.70787326439,7658.922075134946,65686.00575940951,74308.26534530084,87081.96553198955,107225.86538065616,115207.88036440448,116946.21324985547,21265.856602323012,0.22634235174461792
6,Mar,3,0.19133288363954173,0.1032017825504594,0.09853792526279057,0.05190192657144501,315.0,195.83333333333334,192.03225806451613,107.0,1100.0,985.2278900605148,1095.3936047155826,455.9455860347073,23.373751749486452,16.768854942937164,17.227570844119548,9.307258570430559,978.8488355539215,971.5908125662102,970.8454431626806,965.978842367124,990.092996117467,990.0049703587042,990.0,990.0,3.56989247311828,178.10143924665897,136.4070222707786,141.58811044264021,30.625873077389635,132507.4707995143,101486.82456945929,105341.5541693243,22785.649569577887,59518.672748818,72595.83325399799,92432.28893393795,118686.48958446653,127085.25199718689,129635.74382932516,25440.924837329687,0.25068204612035616
7,Apr,4,0.1692753320742643,0.08859359782959694,0.08456136088068879,0.06359364039898302,364.0,233.52777777777777,243.0,125.0,1100.0,1072.010955530932,1100.0,615.4532397516911,22.47520618919379,15.278342350169924,14.97529377459162,9.550688689841037,978.5915574729194,972.8675853613281,973.0878042322936,966.7567166468333,990.0791481558757,990.0022396794593,990.0,990.0,3.861111111111112,184.45076752095372,139.70287358575877,142.42703226334908,32.49371350969138,132804.55261508666,100586.0689817463,102547.46322961134,23395.47372697779,76698.19627793576,78360.97685503325,88834.8494992655,116143.10266143116,124251.91363846954,130058.38646007789,20945.490055821774,0.20823450272843275
8,May,5,0.24324455351760343,0.14597156718716472,0.1461105369689834,0.07702204379185555,340.0,266.19444444444446,276.0,147.0,1100.0,1056.8041424193807,1097.8506370909513,479.88354736644436,23.13029757628403,17.40524226296714,17.540794129965136,11.642959886710477,976.4201381201749,970.7988467839415,970.5546547753222,966.258058743509,990.0,990.0,990.0,990.0,3.921146953405018,188.08014121546208,161.76668302482574,168.9789309750367,98.29067954049842,139931.62506430375,120354.41217047036,125720.32464542732,73128.26557813084,96062.3612661292,105168.13330998053,111233.64849826676,130112.3926798067,133874.89828236745,136977.489786007,15134.44940300474,0.1257490201652787
9,Jun,6,0.33123870361191193,0.22176854766399093,0.22251542545280384,0.12613831568536335,293.0,213.94444444444446,210.0,119.0,1100.0,762.7884709366022,734.1346708593978,243.31730250377868,24.369516758302968,20.947545118240008,21.427611346302267,15.864669870470044,972.1984281364153,967.9158698560245,967.5839355932479,965.1190501144013,990.0,990.0,990.0,990.0,3.14537037037037,175.52875395300356,138.536226080461,140.38004792697214,53.11252932327945,126380.70284616256,99746.08277793191,101073.63450741993,38241.021112761206,66000.16803484698,73429.22258189355,85955.41251370905,120001.51791874331,124010.40539666296,124301.09684644034,21609.456279872513,0.21664466090345
10,Jul,7,0.40356664297682737,0.3426532796935995,0.3474037449201707,0.2249194405228566,256.0,187.72222222222226,186.0,108.0,883.760068452983,383.03483443889127,342.6526762971085,188.83802779147186,24.728528012643302,23.408907065300973,23.655542166960412,20.163640568121597,968.5073202104875,966.0119593731029,965.8417885653214,964.884834125953,990.0,990.0,990.0,990.0,1.8781362007168458,157.73390205897044,78.36334453514864,71.95931534598796,41.42977018022751,117354.02313187398,58302.3283341506,53537.730617415036,30823.749014089273,39253.57705036302,40260.82225331997,45032.27135232748,69528.5078967779,83591.68684855118,87325.4784315432,18482.94515016255,0.3170189884052394
