WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.5305155764357252,0.44909806724716905,0.4602867591978624,0.3085030967897968,120.0,93.86111111111109,101.19354838709677,52.0,269.3447846676037,119.56187886629952,104.4397692415937,54.47684977492954,25.410163311719465,25.148518803128876,25.29484075417257,24.211995578128587,965.2234143431662,964.6398104104186,964.5486792411916,964.4438963309907,990.0,990.0,990.0,990.0,0.9964157706093191,58.577178307189584,25.43886349709926,22.166210862434568,6.753381208530364,43581.42066054906,18926.514441841846,16491.66088165131,5024.5156191465885,11274.072383692146,12464.403087770996,14622.776524109888,22289.77938666817,27695.44903052983,33755.13930601325,7776.721506422553,0.41089031635059775
2,Nov,11,0.46420337308022586,0.3864066603044696,0.3988625000631413,0.24091504650425952,114.0,89.47222222222223,95.16666666666666,50.0,362.2629961032335,150.3703704427272,139.90146822282065,88.19248032402429,25.380512958933572,25.00206881888377,25.007083339712548,23.946411604757525,965.5958266890814,964.7302802674362,964.742215794535,964.4518179316509,990.0,990.0,990.0,990.0,1.0499999999999998,76.62215762247098,32.42760871098262,30.337931731637703,16.65319015236364,55167.95348817912,23347.878271907484,21843.310846779146,11990.296909701818,13953.602474254207,15470.680399133531,16476.8042684205,24394.727595202276,37437.9216816556,41287.4375018433,9502.239681657187,0.4069851474722833
3,Dec,12,0.3565745302928485,0.2871204544835984,0.2875176348982861,0.19179861226015937,126.0,100.47222222222223,108.51612903225806,59.0,540.9138241749499,266.9007873681336,238.75483850422884,148.31187475965243,25.13059432912725,24.37078128888051,24.467229314015142,22.863807046563622,966.4352608246066,965.1811099893184,965.056366576905,964.6010177817955,990.0,990.0,990.0,990.0,1.4050179211469536,110.66358775327177,57.28637308991992,52.103468301015965,32.464572621292824,82333.70928843417,42621.06157890042,38764.980415955884,24153.642030241863,25006.726513781752,29674.508780232092,32966.95454725188,51743.79988073386,58726.3379619216,66659.43890382246,14155.383478348529,0.3321217950459535
4,Jan,1,0.261742061699112,0.21892485723126748,0.22413152429514044,0.12963607660607185,150.0,118.27777777777777,123.06451612903226,73.0,917.36703820011,450.96610049418007,383.8315866357566,223.0806092823838,24.618882791115606,23.341883206470502,23.755708573889066,19.755701623908585,968.842781944974,966.0300985845809,965.7274558765816,964.8822813422856,990.0,990.0,990.0,990.0,2.162186379928315,159.612772640168,91.97557919537735,80.9113646704767,49.50498735582164,118751.902844285,68429.83092136074,60198.05531483466,36831.710592731295,45688.70449041171,47465.85966437212,56765.11149969467,77819.13375084935,104173.7458527493,111896.02978825578,21516.227444563894,0.3144275991166812
5,Feb,2,0.20718435348914727,0.15988469836097977,0.16970166246657048,0.06683646401045383,197.0,139.30042419266562,140.57142857142856,85.0,1100.0,713.1095952477089,670.2307723324325,326.7155023607234,24.29334724324372,21.30902548999303,22.085179547381948,14.586505282525382,973.4786756051544,967.6603478158678,967.0716866875528,965.31729792789,990.0,990.0,990.0,990.0,3.0029077723043236,179.08519162174073,130.94432767235517,132.36938166840233,69.66221337347335,124643.29336873158,88804.66127062356,90825.23974825483,46813.0073869741,63604.00200629288,69095.74948895363,74973.53731068116,101235.23597849354,107626.9061491966,116653.5332124113,18051.18269723691,0.2032684145061675
6,Mar,3,0.24012926474263524,0.15326154908351736,0.1609457753875177,0.08982721084410583,315.0,195.83333333333334,183.0,107.0,1100.0,868.1449631307803,928.4888242423283,341.1960588675745,24.108246015389586,19.364410195724293,20.110017764435213,13.561665276969693,974.5014327299153,969.2559063295329,968.4837346897332,965.4735311681403,990.0,990.0,990.0,990.0,3.4103942652329744,176.73072148669925,143.19373493035062,146.55413155413086,72.3224500274939,131487.65678610417,106536.13878818088,109036.27387627336,53807.90282045545,78719.04900093254,82906.29201098616,96471.06049345399,121118.0166588109,125630.09854898028,129054.75084539087,18275.18913199343,0.1715398111839668
7,Apr,4,0.1983745021240282,0.12251812000734238,0.11589721486758467,0.06882677125382267,364.0,233.52777777777777,230.0,125.0,1100.0,1013.126381135541,1100.0,507.27073449674396,22.987723027760758,17.2318957815363,16.657964934610916,10.313983988692387,977.7805925753861,971.0834862614702,971.4051330722745,966.2856760989359,990.0314785571933,990.0008744043666,990.0,990.0,3.8018518518518523,184.1022140769439,149.96637797229812,153.72654414436255,64.15480625531644,132553.59413539962,107975.79214005469,110683.11178394104,46191.46050382783,78394.10049278176,80326.43141444586,103792.87337346372,119884.89385791037,129249.91888811058,131660.31808150216,19122.64653393924,0.17710123866593525
8,May,5,0.2925433442343925,0.1672308481257373,0.1532235320671544,0.08426453319707854,340.0,266.1944444444444,283.258064516129,147.0,1100.0,966.7924492599728,1100.0,444.648245275679,23.26388536483736,18.079103405957387,17.145487243139133,12.242683912854327,975.8218389421844,970.3221771658648,970.9240884813021,966.1062656504289,990.0014248481534,990.0000395791153,990.0,990.0,3.67921146953405,179.2204646702585,150.36238660735793,156.6863174505343,92.11036357356006,133340.02571467235,111869.61563587433,116574.62018319755,68530.1104987287,72750.2236024989,80478.9031181517,107641.95868451084,123119.17356037453,128485.23164754255,131424.31447506632,17907.89657035845,0.16007828818011732
9,Jun,6,0.4339161497934338,0.25402428369784674,0.23712851035419272,0.1363048848199355,293.0,213.94444444444446,210.0,119.0,1100.0,698.7325082095413,780.9189996280147,158.8751500249463,24.859055077388554,21.252422341195818,21.02351954025534,16.364011948358396,971.6991541711108,967.6689736544621,967.8393736201494,964.8360768853602,990.0,990.0,990.0,990.0,2.8898148148148155,171.3080132595519,126.11862697511987,142.7261832770322,34.640630161744085,123341.76954687732,90805.41142208628,102762.85195946321,24941.253716455743,29737.520408856337,45411.87340994533,67791.20090810744,115381.7779936751,120943.85863794528,121752.94374713399,30979.124438714647,0.34115945243302653
10,Jul,7,0.49520817636032416,0.40163778505205483,0.4015341973729698,0.23504729142779177,256.0,187.7222222222222,186.0,108.0,851.182688401826,311.8233438296569,260.5692096328456,110.91101475429433,25.098842831194457,23.76919720207677,24.06844095563997,20.457307545109792,968.2963116996441,965.7202502306039,965.4699344585358,964.7168279665269,990.0,990.0,990.0,990.0,1.5654121863799282,154.42270331755304,64.30492500258748,55.60636496326592,23.623129859881917,114890.49126825949,47842.86420192509,41371.13553266984,17575.60861575215,22214.309531064133,29469.86261608921,36228.50466196054,58365.58789523111,70694.71088186358,78906.11498361557,20609.61610971565,0.430777221504359
