WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,7673.039956133716,262.3330205042788,0.41333047722968974,0.03800743560628955,24.926212816673036,7.401301386144227,980.9033262102133,964.7849520687931,191.88683261407533,0.0,779465.5862139653,0.49433383194695923,0.2821917808219178,0.11506849315068493,0.29863013698630136,0.16712328767123288,0.136986301369863,50
2018,4262.703294859856,318.44757228517057,0.464136481353501,0.04621480463759951,24.68794172310337,11.967340647015204,976.09575735987,964.9520134122504,191.30676068444757,39.42390296878789,960448.5917982756,0.6091125011404589,0.410958904109589,0.13150684931506848,0.3013698630136986,0.15616438356164383,0.0,0
2019,2702.68960046168,301.6425697972856,0.5084421573015131,0.08056239095775407,24.781771316215917,15.124810288430195,972.9382877184552,964.8959655340396,189.6797257222985,35.88444818477368,927101.8493867398,0.5879641358363393,0.3452054794520548,0.1232876712328767,0.19452054794520549,0.33972602739726027,0.0,0
2020,1706.1066324840685,259.3671320005476,0.5466253224989072,0.0971382568009702,24.950972722643904,17.793797478575996,970.2693005283094,964.7780265396859,191.21041046799027,31.251377554757013,855657.5285309227,0.5426544447811534,0.21095890410958903,0.21643835616438356,0.1917808219178082,0.38082191780821917,0.0,0
2021,1092.1563499284136,216.52064067205075,0.6074894694886609,0.13857760960645704,25.13049417214127,20.652595063590752,968.1791685370883,964.7107302353663,172.06095179170666,20.51876269053345,692949.5662675139,0.4394657320316552,0.11506849315068493,0.18082191780821918,0.2465753424657534,0.4575342465753425,0.0,0
2022,2526.29951957809,195.8809485835177,0.5898423005321695,0.07797966886875726,25.43636740103001,15.549008900365225,972.5140891065199,964.4059313992482,189.8651456870749,20.844458904421717,896211.959025907,0.5683738958814732,0.3780821917808219,0.12054794520547946,0.10410958904109589,0.3972602739726027,0.0,0
2023,4747.973028080348,205.97548310670547,0.5207721973281797,0.06298527709012867,25.11671118479952,11.145420761239235,976.917677245646,964.7062945824845,190.62272896636662,22.94150060672244,851756.7262975574,0.540180572233357,0.41643835616438357,0.07123287671232877,0.20273972602739726,0.31232876712328766,0.0,0
2024,4744.578023446436,219.27178379172142,0.49251007295283794,0.0664155208384423,25.09978363039825,11.150968178138056,976.9121298287472,964.7128246933321,188.58568856749253,24.34865457669129,825832.3065316183,0.5237394130718026,0.3726027397260274,0.0821917808219178,0.2219178082191781,0.3232876712328767,0.0,0
2025,2525.6874717729793,314.33803026726866,0.4847178065809386,0.0930992771200691,24.71418938101736,15.550511586238553,972.5125864206468,964.9379258819797,192.3672363198274,38.567016692103955,934880.6776586816,0.5928974363639533,0.34794520547945207,0.11506849315068493,0.2191780821917808,0.3178082191780822,0.0,0
2026,5496.2149552627225,249.125638085753,0.4254881224368932,0.05465293162766017,24.988995704350497,10.030858844958699,978.0791199112939,964.756050988882,190.2994339472337,30.970511081435127,940437.9723193662,0.5964218495176092,0.4767123287671233,0.11506849315068493,0.2054794520547945,0.20273972602739726,0.0,0
2027,4592.603152217145,315.82269242975025,0.4822602223132904,0.06423372327687066,24.72661052433586,11.402114580656376,976.6609834262288,964.9429884142462,191.80436252461152,37.16070977236497,985953.2031485699,0.6252874195513508,0.4054794520547945,0.13972602739726028,0.27671232876712326,0.18082191780821918,0.0,0
2028,2634.111914334581,290.5341574219107,0.4849196431031776,0.0736756975580254,24.856678285006048,15.28767075599508,972.7754272508902,964.8614148103218,189.86864891542547,33.19240857954489,978566.1968890385,0.6206026109139007,0.42191780821917807,0.10684931506849316,0.18904109589041096,0.2821917808219178,0.0,0
2029,3037.9785760990912,261.4865470639412,0.5107603726810167,0.0960825282698062,24.96378883427113,14.363225231363074,973.6998727755223,964.7829511245417,191.64551461864102,28.57433632446001,889183.4113836797,0.5639164202078131,0.3315068493150685,0.11506849315068493,0.22465753424657534,0.3287671232876712,0.0,0
2030,1223.4235393130095,221.57588154895973,0.6110943685000011,0.1178265245487892,25.13679804567338,19.619610477436915,968.6645107495627,964.7148558191452,190.67460513810875,18.08774746032723,680361.6555615087,0.4314825314317026,0.0958904109589041,0.13424657534246576,0.25753424657534246,0.5123287671232877,0.0,0
2031,943.9555541459192,204.32150438796856,0.5775211980425708,0.13447267525055473,25.155330096171326,21.30122845182096,967.6021497559219,964.7061541604912,154.93517891364732,17.79133405524659,701920.7672894312,0.44515523039664584,0.0,0.3178082191780822,0.2356164383561644,0.44931506849315067,0.0,0
2032,1526.0041207066863,194.23912747973256,0.4993844507982628,0.1074714175352449,25.436816234627393,18.36250794610619,969.7005900607793,964.3996676023863,190.39850294093205,20.4976453087456,708417.6943904128,0.44927555453476203,0.1726027397260274,0.10410958904109589,0.2273972602739726,0.4958904109589041,0.0,0
2033,1694.7999179283286,181.9705989478951,0.5885521453109874,0.09187678569583528,25.435256387397704,17.828552830145625,970.2345451767396,964.4106308295392,189.9850999202598,18.73872877258116,749869.789759656,0.47556430096375946,0.1917808219178082,0.18082191780821918,0.1780821917808219,0.44931506849315067,0.0,0
2034,2552.089921212169,183.46714289058082,0.5815254518193403,0.061077878373811324,25.436353331139433,15.4858874597182,972.577210547167,964.4014363197957,190.26984058893413,18.01581898086773,686092.1655238365,0.4351167970090287,0.18356164383561643,0.10684931506849316,0.2,0.5095890410958904,0.0,0
2035,1730.4787067994337,220.35016961364792,0.5742115759257268,0.11581815503187065,25.12045410865353,17.71929380229672,970.3438042045883,964.7137444464664,191.15891205405745,21.54995163275891,828356.1615701064,0.5253400314371552,0.2054794520547945,0.16712328767123288,0.2684931506849315,0.36164383561643837,0.0,0
2036,2047.0528113561857,198.83387647529327,0.5696181814647577,0.0937862597371062,25.430433137558328,16.799142330807015,971.2639556760782,964.3991060563941,190.71281547955522,22.55842154831345,748037.081117466,0.4744020047675456,0.19726027397260273,0.16712328767123288,0.1506849315068493,0.4849315068493151,0.0,0
2037,3262.7954676747413,189.60271305199475,0.5686151218032202,0.07756443795013096,25.435659934862553,13.881736429160767,974.1813615777243,964.4089292685063,189.78351209381438,19.518408041530652,822587.9511363171,0.5216818563776745,0.36712328767123287,0.07671232876712329,0.16164383561643836,0.39452054794520547,0.0,0
2038,876.7141898053231,193.86803744360856,0.5099806726850007,0.15181950481002135,25.42562080405212,21.749387990610426,967.3297495140132,964.4048831222486,142.57400049472474,21.451723855179587,616811.1108322829,0.3911790403553291,0.0,0.24383561643835616,0.25205479452054796,0.5041095890410959,0.0,0
2039,1714.9241165819074,174.7037205435207,0.5401447607482639,0.0976317769480662,25.43781339607855,17.76677822862696,970.2963197782584,964.3989086263803,191.0313522143421,16.821178774772424,739188.1404413588,0.468790043405225,0.25753424657534246,0.06301369863013699,0.1589041095890411,0.5232876712328767,0.0,0
2040,720.035084934327,159.98111990144355,0.5688171207706296,0.16167339349448978,25.425597865035996,22.53700706036916,966.6696726234828,964.399009675466,119.26332375480987,13.702498844771625,551509.9769865894,0.3497653329443109,0.0,0.0547945205479452,0.4438356164383562,0.5013698630136987,0.0,0
2041,2931.588076349145,147.75112557182433,0.586959237498074,0.07821127843904647,25.425586335832623,14.598946881250255,973.4641511256351,964.4051062771539,190.88925937437648,16.717548381380986,701254.5663291662,0.4447327285192581,0.22465753424657534,0.10410958904109589,0.15342465753424658,0.5178082191780822,0.0,0
2042,1502.0459041283289,142.40971185020942,0.5173514368786901,0.12609365292547528,25.429791681690197,18.44069449344768,969.6224035134377,964.3988603029727,191.0015143998693,14.142499403025795,612221.9643962354,0.38826862277792706,0.13424657534246576,0.11232876712328767,0.136986301369863,0.6164383561643836,0.0,0
2043,1009.1173466350496,119.41094836300002,0.6029597870802063,0.13370633604424387,25.45489695245769,21.070296240704398,967.8597726758667,964.3987356182566,163.96679820344548,0.0,455830.7309410157,0.2890859531589394,0.0410958904109589,0.09315068493150686,0.16986301369863013,0.6931506849315069,0.005479452054794521,2
2044,696.6331369795639,103.61438780224924,0.582856379513121,0.18642389662740974,25.42975317664806,22.538173070727677,966.5682534998114,964.3989772930456,113.13847120978056,9.493445936028396,398827.18412880943,0.2529345409239025,0.0,0.0,0.36164383561643837,0.6383561643835617,0.0,0
2045,1189.4647020951927,89.9205627900069,0.5560463418891839,0.1308088870637311,25.429733798861214,20.025432051757612,968.5411784471454,964.399212681698,180.51045773176602,0.0,612902.3437004375,0.38870011650205316,0.12602739726027398,0.15342465753424658,0.15616438356164383,0.5041095890410959,0.06027397260273973,22
2046,2879.8682539577962,140.991080330302,0.6163693408566784,0.08170959468799978,25.46984724093136,14.715475308554533,973.3476226983307,964.4017897355754,190.26065581706382,13.495548038235395,753897.2276305588,0.4781184853060368,0.3150684931506849,0.057534246575342465,0.1643835616438356,0.46301369863013697,0.0,0
