WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.49777217916870786,0.4068258464978516,0.4102908503649124,0.29524989216877595,120.0,94.07616487455196,97.0,52.0,286.9345978838848,143.23875583953733,142.6103278239093,53.15511395905288,25.41536723825971,25.012373332396322,24.99756268343093,24.204567706429092,965.2963779062883,964.7225615845686,964.7494801654306,964.4300893072833,990.0,990.0,990.0,990.0,1.0080645161290323,61.598361704514915,30.85173852764515,30.945137457151418,6.325931323984201,45829.18110815908,22953.693464567976,23023.182268120654,4706.492905044243,11790.641530428937,14045.181561484247,17186.749469683644,26667.693601364866,35000.84527085208,38826.89078451247,8898.046997412906,0.3876520792241216
2,Nov,11,0.4140880839209568,0.3479177817641427,0.3599042101801161,0.2407844630489903,114.0,89.47222222222223,93.0,50.0,363.0204792190176,178.8151839164295,163.20293062421717,82.72260478255612,25.377872723490807,24.85721536050739,24.920153376451022,23.94081054924161,965.5990447053128,964.8243699355935,964.7735751879197,964.4598596660702,990.0,990.0,990.0,990.0,1.1175925925925927,76.726654770786,38.65650360055727,35.69727247024491,15.1460588515614,55243.19143496592,27832.682592401245,25702.036178576338,10905.162373124209,14224.822536658561,15800.730319224047,19979.533487611963,34319.56943531165,41775.61831271667,50605.759379528725,11086.330941125798,0.39832060399929037
3,Dec,12,0.31848429973824677,0.26492568930726595,0.2752485507292013,0.16744363429347756,126.0,100.47222222222223,106.25806451612902,59.0,630.9848438022279,302.2268386355802,269.5213452879563,140.92681460784496,25.16982283906601,24.200342770029334,24.39236579237499,22.38850597366891,966.8262678090942,965.326473678828,965.1830183167165,964.5810486598024,990.0,990.0,990.0,990.0,1.5672043010752685,126.84871349408326,64.28480610561972,57.958302047427395,30.760713842316985,94375.44283959795,47827.89574258105,43120.976723285974,22885.971098683844,23970.30858062597,29040.799697204486,35988.784101702106,56239.251996921106,71424.76082453894,81566.86523406292,17760.975617502198,0.3713518092682812
4,Jan,1,0.2556023762129191,0.20817016374863237,0.21426373857364783,0.12185842615895638,150.0,118.27777777777777,120.0,73.0,907.0744867993387,484.21084319167886,410.54948047744006,216.32496721143372,24.66397145112726,23.11836836821788,23.60655093000063,19.14626285955497,969.4753224204579,966.2108262992011,965.8355377441214,964.8618212760606,990.0,990.0,990.0,990.0,2.2741935483870974,165.34473264926152,97.37738177084975,86.31781956481943,47.89373523192049,123016.4810910506,72448.77203751224,64220.45775622568,35632.93901254884,43831.609234419244,45143.16033724464,55679.95345964275,89842.9229562156,107364.5129508873,113814.42428767725,23832.686192656955,0.32895914619942707
5,Feb,2,0.21282993975351877,0.15490053065854176,0.16525975170979512,0.044851975385326266,197.0,139.30042419266556,137.0,85.0,1100.0,732.5693637071756,683.2080055955902,315.6902645202577,24.358022630695434,21.071082556500073,22.04383037260621,11.703728955829163,976.3593690510561,967.8643776602271,967.0682992258212,965.2711700168558,990.0,990.0,990.0,990.0,3.0750547345374932,181.15520304656474,132.40747283262877,130.37283881199363,67.13354942884187,124406.98770959687,89788.29189392162,87610.54768165972,45113.74521618174,62558.92753514764,68821.57691906694,75518.72373397676,103439.29157696768,117040.4256715358,120581.37254764796,19826.862199151426,0.220817901543059
6,Mar,3,0.25869786762424396,0.1500303259193601,0.13518420553289423,0.056917190738655414,315.0,195.83333333333331,192.03225806451613,107.0,1100.0,866.0090162608976,1049.8938791044766,309.1114294923492,24.25283914092717,19.01941030970027,18.461003832023856,9.86850034853867,978.258832271943,969.5864757510897,969.7640972937533,965.3366711108312,990.0642346135965,990.0017842948223,990.0,990.0,3.3189964157706093,179.20795985113378,136.90183231567664,143.66736932423228,34.15812414375887,133330.72212924348,101854.96324286345,106888.52277722879,25413.6443629566,60838.1693114211,76604.22735356275,88701.05489638173,121353.92850092884,126930.41921243092,131137.11540810356,24765.617143875304,0.24314590428768848
7,Apr,4,0.2079542835109285,0.12063997144333029,0.11776609103627145,0.0559782526948256,364.0,233.52777777777777,243.0,125.0,1100.0,1007.7655702151333,1100.0,478.2351200388052,23.14016173522121,17.00459118860091,16.57487194098906,8.560395179277078,979.6399847346831,971.3147002262317,971.4882260658962,966.1574154113285,990.1372819070752,990.004313319111,990.0,990.0,3.6953703703703695,185.90835294638163,145.25298671667582,154.4367156717396,12.238756834287138,133854.0141213948,104582.15043600659,111194.4352836525,8811.904920686742,70771.61726792032,80231.794590987,87678.00258728628,118786.98787593024,129199.5038365463,129643.24820549232,24467.275839870275,0.23395269401007113
8,May,5,0.2791990428854143,0.1711363408064983,0.17046372921272068,0.08686767095030636,340.0,266.19444444444446,276.0,147.0,1100.0,965.2729955041582,1092.220249717433,435.93978036827144,23.257974323781227,18.198800411526232,17.924865479008684,12.46492889915555,975.5981691077297,970.2015549143575,970.2105933854527,966.0682711256082,990.0002146357351,990.0000059621038,990.0,990.0,3.6586021505376345,180.89402110024838,151.30752427063473,158.9319861387414,91.0120844856801,134585.1516985848,112572.7980573523,118245.39768722361,67712.99085734601,70881.40309197694,80728.7251823412,104216.05807739738,126718.63149488866,131306.64988172706,133288.48043436356,19274.583672218003,0.1712188379860489
9,Jun,6,0.4421431971904863,0.25830872027778334,0.24372353781670383,0.1405156764562493,293.0,213.94444444444443,210.0,119.0,1100.0,685.4355425058314,729.2027121686149,153.91808688661055,24.884493211780867,21.36682680689586,21.455953351685665,16.541360125872927,971.5223048124901,967.5873494034422,967.5661366142003,964.8236844864617,990.0,990.0,990.0,990.0,2.8564814814814823,175.28343975316858,124.63422701630677,138.79223945587418,33.476925024393026,126204.07662228137,89736.64345174088,99930.4124082294,24103.38601756298,28347.710187211273,44563.710531277335,65672.8156162527,114659.27857398531,121753.33654790481,123698.11315273496,30845.420153505667,0.3437327157226903
10,Jul,7,0.5028983870723236,0.389046379165052,0.39133540386170984,0.23998309098700843,256.0,187.72222222222223,186.0,108.0,833.808867384043,331.57561238721723,280.65731443920595,107.5915391626125,25.156855807168572,23.66945609457788,23.95403436161468,20.56795803911017,968.2100343395555,965.8042132731558,965.5553434163974,964.6653252112732,990.0,990.0,990.0,990.0,1.6577060931899643,152.14502297850635,67.97854948841874,59.712565532519875,22.831104906664947,113195.89709600878,50576.04081938354,44426.14875619479,16986.342050558716,21393.122281840922,28941.664710310546,36160.5579655695,59990.596086318066,74991.72887678737,100279.43422285022,22818.085675448823,0.45116393663427423
