MonthId,Year,Month,WaterYear,WaterMonth,WaterDay,WaterWeek,CC_Factor,SampleCC_Factor,SampleFlowUnadjusted,SampleFlow,Impact_2070,Flow,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,Power_max,Power_min,Turbines_max,Turbines_min,Energy,Days,CapFactor
2017.1,2017.0,10.0,2017.0,1.0,16.0,2.7419354838709675,0.3375000000000002,0.0,229.3332900102176,229.3332900102176,-0.16000000000000006,216.94929234966582,39.70967741935484,5.67741935483871,3.6774193548387095,2.6774193548387095,54.064516129032256,105.80645161290323,0.49006059229941434,111.14284073676262,0.0,0.0,0.0,0.0,0.0,0.0,39.70967741935484,5.67741935483871,3.6774193548387095,2.6774193548387095,54.064516129032256,160.20735686579482,1.0,111.14284073676262,,,,964.674581534571,990.0,0.0945025080224301,0.0012959838896124914,989.9042015080879,0.0889503402351997,,,,25.140669633281682,,,,0.8925806451612902,,,,0.44457136294705074,,,,0.9638709677419359,,,,23.63872700804207,,,,23.63872700804207,0.1083717835249613,29.462487516046586,18.349600685293147,1,1,17587.2128939833,31,0.13132626115578927
2017.11,2017.0,11.0,2017.0,2.0,46.5,7.066666666666666,0.3375000000000002,0.0,287.15087272724617,287.15087272724617,-0.2000000000000001,267.7681888181571,41.333333333333336,6.666666666666667,5.333333333333333,3.0,55.0,111.33333333333333,0.4202061255219461,156.4348554848238,0.0,0.0,0.0,0.0,0.0,0.0,41.333333333333336,6.666666666666667,5.333333333333333,3.0,55.0,209.76818881815714,1.0,156.4348554848238,,,,964.8105218732466,990.0,0.11135744891166538,0.005709501528426483,989.8829330495598,0.1790869413974073,,,,24.893324234915823,,,,0.9193333333333337,,,,0.6257394219392951,,,,0.9699999999999995,,,,34.1014979086536,,,,34.1014979086536,0.1263003542672193,45.61408847184778,25.955031602588395,1,1,24553.07849423059,30,0.18945276615918666
2017.12,2017.0,12.0,2017.0,3.0,77.0,11.419354838709678,0.3375000000000002,0.0,406.8918771047193,406.8918771047193,-0.16999999999999996,383.5464556558361,42.0,7.0,5.0,3.0,61.0,118.0,0.3110806251153569,265.54645565583616,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,5.0,3.0,61.0,319.5464556558361,1.3548387096774193,209.80540834721222,157.0884060515766,,,965.2043395513953,990.0,0.1480781587048902,0.023109291131167223,989.8288125501638,0.3242666602732539,0.17520011201698119,,,24.300206338495325,24.224241192025296,,,0.9348387096774196,0.9181818181818181,,,0.8392216333888487,0.6283536242063065,,,0.9751612903225805,0.97,,,45.76422630651011,33.245670787900195,,,57.561077231248895,0.1496076568049205,71.6713769327753,44.696691098076194,2,1,42825.441460049165,31,0.3197837623958271
2018.01,2018.0,1.0,2017.0,4.0,108.0,15.870967741935484,0.3499999999999998,0.0,590.8597621164658,590.8597621164658,-0.17999999999999997,553.6355971031285,44.38709677419355,6.67741935483871,5.354838709677419,3.6774193548387095,72.7741935483871,132.8709677419355,0.24392757047200103,420.764629361193,0.0,0.0,0.0,0.0,0.0,0.0,44.38709677419355,6.67741935483871,5.354838709677419,3.6774193548387095,72.7741935483871,477.1839841999027,2.032258064516129,207.34301007789676,207.34301007789676,188.4368853673834,,965.9373445936588,990.0,0.2050866689396416,0.05501863982161382,989.7398946912386,0.3122775509062701,0.3122775509062701,0.2513897726323399,,23.49027254667371,23.49027254667371,22.77230115719081,,0.9332258064516132,0.9332258064516132,0.93,,0.8293720403115872,0.8293720403115872,0.7537475414695336,,0.9748387096774196,0.9748387096774196,0.97,,43.432237097420064,43.432237097420064,37.97489013351593,,88.08947065076,0.15844007845410712,113.9246704005478,67.41448207367168,3,2,65538.56616416543,31,0.4893859480597777
2018.02,2018.0,2.0,2017.0,5.0,137.5,20.071428571428573,0.3499999999999998,0.0,1298.3637403752903,1298.3637403752903,-0.16000000000000006,1225.6553709142738,46.857142857142854,7.642857142857143,6.285714285714286,4.642857142857143,87.64285714285714,153.07142857142858,0.13906087267935652,888.6129104559968,183.97103188684835,15.685487165560371,2.979263210703734,4.796506539799016,5.678118268112604,154.83165670267263,62.54263002270323,10.622120353560875,11.0822208255133,10.320975410969746,242.4745138455298,972.8598816577743,3.5357142857142856,248.60699008999316,248.60699008999316,248.60699008999316,266.5449550138991,968.5381266757041,990.0,0.5985825894897319,0.2997044302421679,989.1017129802682,0.44185494169047856,0.44185494169047856,0.44185494169047856,0.5040684952069318,20.12173136287337,20.12173136287337,20.12173136287337,18.473998972164434,0.9354873161633831,0.9354873161633831,0.9354873161633831,0.9322429901716487,0.9944279603599732,0.9944279603599732,0.9944279603599732,1.066179820055596,0.978214285714286,0.978214285714286,0.978214285714286,0.9800000000000003,44.50875256883815,44.50875256883815,44.50875256883815,44.001280530103216,157.09837227621264,0.1405212766850545,190.3589720335053,119.61581972442836,4,3,105570.10616961488,28,0.8727687348678479
2018.03,2018.0,3.0,2017.0,6.0,167.0,24.258064516129032,0.3499999999999998,0.0,3122.687389192301,3122.687389192301,-0.4100000000000001,2674.581748843205,59.0,11.0,12.0,13.0,144.0,239.0,0.09039271765158689,1100.0,1335.5817488432053,41.0,7.0,13.0,62.77318295909789,1211.8085658841073,100.0,18.0,25.0,75.7731829590979,1355.8085658841076,1243.0,4.0,275.0,275.0,275.0,275.0,972.8509698527405,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,15.212128154145049,15.212128154145049,15.212128154145049,15.212128154145049,0.9117114437235642,0.9117114437235642,0.9117114437235642,0.9117114437235642,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,36.67846447696953,36.67846447696953,36.67846447696953,36.67846447696953,146.71385790787812,0.05580944337736839,164.61245014975677,138.30163288522695,4,4,109155.11028346131,31,0.8150769883771006
2018.04,2018.0,4.0,2017.0,7.0,197.5,28.666666666666668,0.3499999999999998,0.0,3321.284647207135,3321.284647207135,-0.2899999999999999,2984.1742555156106,70.0,14.0,18.0,25.0,168.0,295.0,0.0994517223389383,1100.0,1589.1742555156113,30.0,3.999999999999999,7.0,55.0,1493.1742555156115,100.0,18.0,25.0,80.0,1661.1742555156113,1243.0,4.0,275.0,275.0,275.0,275.0,973.5687516238364,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.494346383048798,14.494346383048798,14.494346383048798,14.494346383048798,0.9034050477395595,0.9034050477395595,0.9034050477395595,0.9034050477395595,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,34.62776546427533,34.62776546427533,34.62776546427533,34.62776546427533,138.5110618571013,0.04684948750633105,145.46809300983037,127.52998147747836,4,4,99727.96453711293,30,0.7695058992061183
2018.05,2018.0,5.0,2017.0,8.0,228.0,33.0,0.3499999999999998,0.0,3312.4164164762433,3312.4164164762433,-0.24000000000000016,3034.1734374922385,69.06451612903226,14.0,17.677419354838708,23.677419354838708,209.4516129032258,333.8709677419355,0.1119902785192822,1100.0,1600.302469750303,30.93548387096774,4.0,7.32258064516129,56.32258064516129,1501.7218245890126,100.0,18.0,25.0,80.0,1711.1734374922385,1243.0,4.0,275.0,275.0,275.0,275.0,973.6606635585542,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.402434448331197,14.402434448331197,14.402434448331197,14.402434448331197,0.9016060078384753,0.9016060078384753,0.9016060078384753,0.9016060078384753,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,34.35280580293188,34.35280580293188,34.35280580293188,34.35280580293188,137.41122321172756,0.046376844071737,155.30528475309427,125.95690722179474,4,4,102233.95006952531,31,0.7633956845095976
2018.06,2018.0,6.0,2017.0,9.0,258.5,37.333333333333336,0.3499999999999998,0.0,1833.549085492681,1833.549085492681,-0.24000000000000016,1679.5309623112953,67.0,13.0,15.0,17.0,181.0,293.0,0.18342676807617994,1053.8787633934273,332.652198917868,21.7671815032628,3.360078176017708,6.413065138980785,19.300639527657875,281.8112345719489,88.76718150326282,16.360078176017705,21.413065138980787,36.30063952765787,462.81123457194883,1180.4190882116886,3.933333333333333,267.95732216458464,267.95732216458464,267.95732216458464,267.86442524965014,970.1221963222623,990.0,0.8310780543719425,0.4315477478889872,988.7373741977392,0.5096601322174986,0.5096601322174986,0.5096601322174986,0.5094290655482123,18.10551774325915,18.10551774325915,18.10551774325915,17.927448453824834,0.9312075913930997,0.9312075913930997,0.9312075913930997,0.9305795622068924,1.071829288658339,1.071829288658339,1.071829288658339,1.0714577009986008,0.9796666666666669,0.9796666666666669,0.9796666666666669,0.9796428571428574,43.301831185093434,43.301831185093434,43.301831185093434,42.81474054499012,169.86591806393776,0.10644444564854187,185.9629506403508,149.55882509885504,4,3,122303.46100603521,30,0.9436995447996545
2018.07,2018.0,7.0,2017.0,10.0,289.0,41.74193548387097,0.3499999999999998,0.0,799.8949113104072,799.8949113104072,-0.16999999999999996,752.3011640874382,63.0,12.0,13.0,13.0,155.0,256.0,0.3637897435577961,496.30116408743794,0.0,0.0,0.0,0.0,0.0,0.0,63.0,12.0,13.0,13.0,155.0,584.301164087438,2.2903225806451615,218.35036919475394,210.50883794116532,227.1835470778017,208.52114513464343,966.7840000309034,990.0,0.27407693200136146,0.08618026164304544,989.6397428063553,0.34775596880389725,0.32311498380479964,0.37012264190934946,0.30782718401729886,22.50798680664811,22.302066244704086,21.363773619835936,20.80525801335375,0.9341935483870969,0.9323076923076924,0.9358333333333331,0.93,0.8734014767790157,0.8420353517646613,0.9087341883112069,0.8340845805385737,0.9754838709677418,0.9746153846153843,0.9758333333333336,0.97,43.898692382955225,41.67727186573052,43.43619113731216,38.39183219729464,98.14472549751423,0.12721533987059833,154.55854061568238,52.4409054329283,4,1,73019.67577015057,31,0.54524847498619
