WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.41079202981878493,0.35852675997873,0.36572396719688266,0.2627787687733768,120.0,94.07616487455196,99.09677419354838,52.0,276.4780343408299,167.66619365108954,157.18216867830176,130.1825476859394,25.346051849955426,24.89426835741099,24.933127658338975,24.232786875173286,965.2528794360393,964.7848407902113,964.7710668844095,964.4266363722937,990.0,990.0,990.0,990.0,1.014336917562724,59.67113495431256,36.66812996406111,34.36875916074353,28.398849306402706,44395.32440600857,27281.088693261467,25570.356815593186,21128.74388396362,21605.827790879634,21829.77619743486,24352.829894257357,28115.18055765402,34911.420897155906,37825.31739662086,5434.745840960876,0.19921293838626314
2,Nov,11,0.35950220408429756,0.3025502982562886,0.3116326140639414,0.2318627610549023,114.0,89.47222222222223,95.16666666666666,50.0,347.4230793535455,208.890561951207,202.3741854166169,138.4601338859987,25.26784228659818,24.688877517847402,24.690133185925035,24.037180771110904,965.5310436505044,964.913670901336,964.8871714348215,964.4951110986008,990.0,990.0,990.0,990.0,1.1305555555555555,73.56535016306808,45.630998728277184,44.40129599717353,30.38290725641146,52967.05211740901,32854.31908435957,31968.933117964945,21875.693224616258,26407.92527129598,26563.834154785956,27493.333891101305,35384.297499861364,41822.39052733132,48820.90065591758,7107.707815655002,0.2163401346838034
3,Dec,12,0.26709842157446506,0.22427739704191574,0.232298567391295,0.17209928393173152,126.0,100.47222222222223,106.25806451612902,59.0,610.5068026756327,361.97049311648357,348.07815585354695,203.8563626054994,24.799157915759135,23.93249412031425,24.023681770020158,22.508249671083263,966.7387153976974,965.5510528715082,965.4961428287243,964.8127586428279,990.0,990.0,990.0,990.0,1.8691756272401427,122.79648652567649,76.34122432354243,74.03121050021281,44.68892632249342,91360.58597510333,56797.870896715554,55079.22061215833,33248.5611839351,42002.7087586472,42772.62568040009,47292.81332030331,60302.981980470875,77476.30843745223,84153.44478593653,13668.158445544164,0.24064561276247684
4,Jan,1,0.2059992219453825,0.1707044400822358,0.17377341946487157,0.10423193263177077,150.0,118.27777777777777,123.06451612903226,73.0,1047.490424793883,596.3075789460163,520.4034570153713,286.1314205348545,24.415831737843682,22.40805148071023,22.99272224521255,18.591114695069606,969.6875354834151,966.76131571285,966.3194569273705,965.107259665788,990.0,990.0,990.0,990.0,2.6137992831541212,173.53191827838717,116.47805819440971,107.01161067292958,62.00685002063487,129107.74719912007,86659.67529664082,79616.63834065964,46133.09641535233,59009.02226556807,61333.566750270016,71541.2945287637,101376.70694656023,119120.75731686829,127637.23441586675,22012.020695170006,0.2540053446983462
5,Feb,2,0.17064380458702996,0.12440583315365086,0.13711177488398718,0.026698362037575724,197.0,139.31650246305418,137.0,85.0,1100.0,836.5968452920039,813.3341813314757,454.9417889451562,23.495887449918122,19.763323264476227,21.32206975550706,7.735957886959196,980.7124447357357,969.001339951066,967.62082964154,965.8769704393036,990.3853046158102,990.0107029059948,990.0,990.0,3.3150656814449926,179.70962744928468,139.71489332362594,146.9784981174572,14.969008153347271,123680.51142973194,94682.3749316178,99001.78868179693,10418.4296747297,68589.33113967706,73985.69922363466,83536.7765688695,108785.14141984787,119536.58771819762,120054.25265994295,21496.287160334887,0.22703578333200972
6,Mar,3,0.18916670899993104,0.10792022049466148,0.1050971751095865,0.04873817698049414,315.0,195.83333333333334,201.06451612903226,107.0,1100.0,970.2051878578657,1087.3083859489384,463.46458889079673,23.350474162776678,16.943166704411375,17.05781488139043,8.625709567712637,979.5788762821737,971.4476805354568,971.0233685624587,966.0117957107717,990.1414878430014,990.0087889537257,990.0,990.0,3.4489247311827955,180.34069953508578,133.67878254835728,144.63621319533206,14.881914056172654,134173.48045410376,99457.01421597782,107609.34261732706,11072.144057792455,44321.858264866285,62942.06735983783,90463.69090849278,119213.2464178231,127356.69600313494,128006.41226898908,28520.899047839746,0.28676608957820343
7,Apr,4,0.14665649481825718,0.08836101010559447,0.08498787508414801,0.05888795126656558,364.0,233.52777777777777,243.0,125.0,1100.0,1069.4525400357709,1100.0,727.371728310319,21.82749707668307,15.212488937670535,14.642862757633583,8.947271800653997,979.2274976950879,972.9526375452356,973.4202352492516,967.2294676616609,990.1116714888568,990.00375903059,990.0,990.0,3.853703703703704,187.78067810443466,138.3068584694551,140.19663382017688,21.714095019291666,135202.08823519293,99580.93809800768,100941.57635052738,15634.14841389,70162.03362084062,74526.79056083132,86383.0305642692,116837.78982996925,125237.0896823926,131350.28818699956,23345.929559455115,0.23444175165811373
8,May,5,0.1865317724420241,0.13679644738327243,0.13837233915837055,0.07276015826728614,340.0,266.1944444444445,283.258064516129,147.0,1100.0,1056.5569671695202,1100.0,649.867681581371,22.173724087896588,17.044651452344702,17.0006292642071,11.224062932329378,976.8443719404005,971.1589205046018,971.069513032938,966.9932037828572,990.0053368658445,990.0001482462734,990.0,990.0,3.9157706093189972,183.2726739107419,157.912243350209,162.74459741862955,100.34810478465323,136354.86938959203,117486.7090525555,121081.98047946036,74658.98995978199,94211.90860808497,97772.96467980996,111162.96368224784,128307.61571263231,131914.95019491922,135600.11032487405,14424.269565110675,0.1227736284506722
9,Jun,6,0.267055035301573,0.2032840933533237,0.20291018890213164,0.11737655793077915,293.0,213.94444444444446,210.0,119.0,1100.0,817.5430698218358,862.1941774900829,338.13451044694165,23.952293440474318,20.494186263934708,20.572192160010992,15.424600477953044,972.6384975289321,968.263168219998,968.1663348692305,965.5165701117131,990.0,990.0,990.0,990.0,3.309259259259259,174.5935660183406,145.35339648846713,156.36412013452616,72.1453618010387,125707.36753320521,104654.44547169634,112582.16649685882,51944.660496747885,62720.61435098216,69511.6518800148,96498.12782521507,119425.1267833933,124574.35916936203,125442.45976462084,20574.695892741962,0.19659648283460984
10,Jul,7,0.3868102061306278,0.31721910971063805,0.3294491609995702,0.2125754490127085,256.0,187.72222222222223,186.0,108.0,923.7094850437143,431.17223963347067,392.55608436309865,211.68144863616996,24.574249353271604,23.16111954407091,23.428550651485843,19.831686703058654,968.7553013803533,966.2181374754042,966.0464112796035,964.9611452604083,990.0,990.0,990.0,990.0,2.086021505376344,162.47615025950543,87.03243520322017,81.14005050139593,46.60652199287243,120882.25579307208,64752.131791195796,60368.197573038575,34675.25236269711,40852.844252907526,42830.602828070114,51834.68636434032,72532.8514716839,95759.91081005966,101483.67486839878,20788.702764776852,0.3210504764818175
