WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,1564.3724598504248,161.89653138653009,0.5991481050845446,0.09644927020491843,25.42932865166779,18.24070765465269,969.8245252620892,964.3986715743597,190.80784899238108,12.739802004292038,777898.1139089061,0.49333974753228443,0.2136986301369863,0.10684931506849316,0.2547945205479452,0.4246575342465753,0.0,0
2018,2275.6442277255983,168.29572419772975,0.416250658203894,0.06503652820455119,25.389329160850373,16.183629482169707,971.8794685247155,964.3995257314797,190.991469056433,21.785540869246713,851187.0823058736,0.5398193063837352,0.336986301369863,0.07123287671232877,0.18082191780821918,0.410958904109589,0.0,0
2019,3446.186216374649,181.05514524813344,0.4330993983944265,0.05564724450844986,25.378005752015433,13.504441160443506,974.5586568464416,964.3982897986814,187.1255554012505,24.78880690374477,797056.448542936,0.5054898836522933,0.27945205479452057,0.09863013698630137,0.23835616438356164,0.3863013698630137,0.0,0
2020,1441.3611896696195,183.10793373345481,0.3986719663729268,0.09078730109684352,25.390739655131725,18.664877532709355,969.4215404789314,964.3979511001903,192.26441648930734,23.694697785656476,840323.9531155331,0.532929955045366,0.2191780821917808,0.19452054794520549,0.16164383561643836,0.4246575342465753,0.0,0
2021,4092.1077471352082,177.94585620121126,0.5183974314068868,0.03955354498801392,25.37811799960909,12.271231196539773,975.7918668103456,964.4065343016612,193.74733383345702,23.86454993280636,829419.8869306985,0.5260146416353999,0.3315068493150685,0.11506849315068493,0.1917808219178082,0.36164383561643837,0.0,0
2022,5126.539903911011,240.47229058796603,0.5099740264252212,0.042627352467198544,25.006823221833862,10.559988781553171,977.5199328052994,964.7400606042912,191.3994626698636,28.66204891911013,817326.0195448616,0.5183447612537174,0.38904109589041097,0.1095890410958904,0.15342465753424658,0.34794520547945207,0.0,0
2023,794.8282838798767,181.41797046855203,0.42440697215865597,0.14980692539951526,25.387372691861426,22.194680766388927,966.9890690325843,964.4095240123296,134.1486497346233,23.28204484533657,571368.1732608735,0.36235931840491725,0.0,0.11232876712328767,0.3589041095890411,0.5315068493150685,0.0,0
2024,4823.495636393327,156.59125393094615,0.4614161756175987,0.033585601027128174,25.35430609395059,11.022711588839185,977.040386418046,964.4045130015196,190.08550054752774,22.64994025584745,764802.7453677221,0.48503471928445085,0.34794520547945207,0.052054794520547946,0.1726027397260274,0.4273972602739726,0.0,0
2025,3589.751631101051,179.39257047926986,0.512013976305447,0.06500175607565087,25.390522557446648,13.218035552991935,974.8450624538933,964.4028798396073,191.19656953417854,22.64058554050889,846282.0522617197,0.5367085567362504,0.34794520547945207,0.08767123287671233,0.2136986301369863,0.3506849315068493,0.0,0
2026,5000.053888529425,238.20162818111484,0.4329798415738148,0.046941429804830105,25.015189375437235,10.74742566241521,977.3222117259849,964.7362932854727,192.4541232630186,30.586207713912497,853295.9039572477,0.5411567123016539,0.4438356164383562,0.03561643835616438,0.1780821917808219,0.3424657534246575,0.0,0
