WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,6094.350102449747,268.2931383107249,0.4545665337575544,0.04065490110484452,24.906015034619976,9.227869140093574,978.9307421905716,964.7995718113323,192.59208989938057,0.0,845009.4039432597,0.5359014484673134,0.43561643835616437,0.07397260273972603,0.1780821917808219,0.2465753424657534,0.06575342465753424,24
2018,2085.979173578882,279.76606095995584,0.4932692676391242,0.104191840143466,24.915187461458128,16.691635998547284,971.371462008338,964.830139836364,190.991469056433,30.58570993842874,980482.1453637996,0.6218176974656263,0.3589041095890411,0.16986301369863013,0.16164383561643836,0.3095890410958904,0.0,0
2019,2444.252367319655,248.78708634011426,0.4803967550312364,0.09867632679202333,24.999922416736304,15.75243540123411,972.3106626056513,964.7553789629308,190.5717869284619,30.044837073470678,858028.3279238369,0.5441579958928443,0.3013698630136986,0.1095890410958904,0.2191780821917808,0.3726027397260274,0.0,0
2020,4789.916351245472,227.730767147542,0.5061901855940911,0.05316207318301108,25.056614911212872,11.077107951818292,976.985990055067,964.721456976322,190.75884714053257,27.080594418595428,831554.7787428156,0.5273685811408013,0.32054794520547947,0.1095890410958904,0.19452054794520549,0.37534246575342467,0.0,0
2021,3051.787569626814,250.2453080652635,0.5292748889897877,0.07409360154252216,24.993470274006683,14.333012226363692,973.7300857805217,964.7582993269107,191.49526079083856,27.60075235439397,834152.0728134856,0.5290157742348336,0.26575342465753427,0.14794520547945206,0.2,0.3863013698630137,0.0,0
2022,4929.6614153900155,240.25509049302104,0.4367424835040084,0.03996217658782437,25.00673879964178,10.852416683750178,977.2106813231352,964.7396922305153,191.7906326305153,31.020532962716718,876239.2931927571,0.5557073143028647,0.4273972602739726,0.0958904109589041,0.2356164383561644,0.2410958904109589,0.0,0
2023,7487.298588247341,258.1131863942904,0.4186409330399213,0.03849680172997568,24.9470851125533,7.5362230326041555,980.7356447605955,964.7751714442528,190.21285087622468,0.0,790704.8857976423,0.5014617489837914,0.29863013698630136,0.11506849315068493,0.29863013698630136,0.17534246575342466,0.11506849315068493,42
2024,4208.4013420590945,314.92510769839754,0.4705297185038125,0.04580286578115826,24.71046855674817,12.063174066821787,975.9999239400636,964.9399240622323,193.0868368259367,38.689591060500796,959276.3592804477,0.6083690761545204,0.40821917808219177,0.13150684931506848,0.27123287671232876,0.18904109589041096,0.0,0
2025,2636.7333605626145,297.165476565156,0.512013976305447,0.08304675881943027,24.782768243050665,15.281397974213705,972.7817000326717,964.8817802705321,190.1908477485537,35.849947752659205,924073.3812406567,0.5860434939375042,0.336986301369863,0.13150684931506848,0.18356164383561643,0.34794520547945207,0.0,0
2026,1672.2478459518595,256.0560622303278,0.5476038016842428,0.1000833483806776,24.966815536672865,17.8982420973186,970.1648559095668,964.7705840418236,191.3136111336724,31.576564260246226,858049.4421670727,0.5441713864580623,0.21095890410958903,0.21643835616438356,0.20273972602739726,0.3698630136986301,0.0,0
2027,1070.4098739342637,214.11230727474515,0.5511126450502655,0.14207318862523402,25.136186782154564,20.78970467654776,968.096473947831,964.7092028196256,168.49581653881398,20.02171663198175,690072.5541060881,0.43764114288818373,0.08767123287671233,0.1917808219178082,0.2328767123287671,0.4904109589041096,0.0,0
2028,2493.8417099047097,193.36965437090853,0.5037856926900546,0.0649600170518401,25.437599585939044,15.629003126825936,972.4340948800592,964.4000425259743,190.5166334772257,20.313990941452392,900249.9326361895,0.570934761945833,0.37534246575342467,0.12054794520547946,0.10684931506849316,0.3972602739726027,0.0,0
