WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.6277246432608081,0.5121151887016228,0.5118978274770556,0.4294508192776847,120.0,94.26433691756272,101.19354838709677,52.0,144.7607234853691,90.50534733372243,86.55750347165312,35.60755271504709,25.43233390497227,25.302551998806365,25.384252742196164,24.95152150342864,964.7850180861456,964.5479785677043,964.4879233967797,964.4394962380488,990.0,990.0,990.0,990.0,0.9668458781362007,31.473438523100935,18.65852228793848,18.01492244887791,2.390738883322416,23416.2382611871,13881.940582226227,13403.102301965162,1778.7097291918776,7141.944983728927,11416.963117955063,12356.124095391328,15439.741596687256,19130.010081335953,20168.09651210799,4053.9715301590372,0.2920320474033399
2,Nov,11,0.5080676946751973,0.44008146069058857,0.4413808592644832,0.3181394494138638,114.0,89.47222222222223,93.0,50.0,250.63639077997948,116.99039042712548,114.50747210758126,68.65579997488892,25.3953320685951,25.173997254374342,25.20678912022428,24.43860757488481,965.1327508223895,964.6247544456387,964.5910586835173,964.4582962992903,990.0,990.0,990.0,990.0,1.0027777777777778,54.158627479778474,24.917919479253868,24.493351674261145,13.329051890493783,38994.2117854405,17940.902025062776,17635.213205468026,9596.91736115553,12060.944105047909,13056.375304517098,14097.883656283338,19823.89383308473,22394.11272527892,24442.29275564074,5444.794380696728,0.30348498492943954
3,Dec,12,0.40358993949110705,0.3387101826535855,0.3397145425961122,0.26152184844171034,126.0,100.47222222222223,104.0,59.0,357.8261605487395,207.5531880932876,189.059652858398,126.73928746575645,25.27548558680765,24.66560442546822,24.75992558712072,23.921510996082212,965.6285196309129,964.9550512718561,964.8704156532717,964.4986643599107,990.0,990.0,990.0,990.0,1.1702508960573477,75.49900328847468,45.01082468443279,41.486367975857405,27.409404471701126,56171.25844662515,33488.05356521799,30865.857774037904,20392.59692694564,21414.79581648851,23422.565318905246,26902.16683204831,39179.23036279071,46194.00193668976,51109.24780644128,9398.65977634659,0.28065709337339356
4,Jan,1,0.28155516888330423,0.23389062992801518,0.2341470404026341,0.15415822790366068,150.0,118.27777777777776,126.12903225806451,73.0,824.0609649069809,416.4809958083106,360.06046434198936,208.7521231646242,24.712644724843706,23.53025081953068,23.854274941819575,20.739271864159914,968.0077922999034,965.8752419715687,965.63336752116,964.8399308216959,990.0,990.0,990.0,990.0,2.0295698924731185,151.41906646678834,85.57489704919132,76.13489264934014,46.221781024756346,112655.7854512905,63667.723404598335,56644.36013110909,34389.00508241871,42110.20868333533,43719.72574649985,52707.92986778857,76064.3563638611,87949.0759872407,107390.00334450067,19641.619733278065,0.30850199572016535
5,Feb,2,0.22186518418490161,0.16625106582688426,0.17446139699446606,0.07677235127567852,197.0,139.33223864258346,144.14285714285714,85.0,1100.0,690.6399049459309,617.9866553689251,299.3725421407121,24.353885149146585,21.45299621971805,22.35427533648733,15.12097991610059,972.9470482873842,967.5422863496455,966.8536285847681,965.2041806494282,990.0,990.0,990.0,990.0,2.9097222222222228,175.67708777734464,127.3836764347902,123.63726339887623,64.35669695105753,121227.03061742171,86413.30120781198,83084.24100404486,43247.70035111069,58858.40324983201,66212.6953176791,74090.83783262188,100505.05611996076,113176.52024339966,115494.37982425952,19207.16587327101,0.22227094214443266
6,Mar,3,0.2248625809142379,0.14057039758060405,0.1429748089665537,0.07405468319200623,315.0,195.83333333333334,183.0,107.0,1100.0,909.1451164353568,966.3459469677202,371.6597991669973,23.92066654068496,18.9247346709682,19.723660523341685,12.966770576305132,975.0963274305802,969.6275585368799,968.8200501990225,965.6061427240586,990.0,990.0,990.0,990.0,3.5367383512544803,173.7099941727014,147.42870209478255,151.9964566809125,78.74941358752002,129240.23566448988,109686.95435851818,113085.36377059888,58589.56370911488,85138.88344109419,89528.92082234219,100314.40325776505,124259.17060996185,126202.85434810523,127136.65648395372,16415.388962578127,0.14965671221869717
7,Apr,4,0.20146471800170349,0.12287153567246241,0.11005280500601725,0.09705241379214156,364.0,233.52777777777777,243.0,125.0,1100.0,1017.4751695222852,1100.0,497.704203030112,23.044021393394893,17.329171689203047,16.159399883098395,12.879722229683066,975.1833757772022,970.9701302396356,971.9036981237866,966.2434588823801,990.0,990.0,990.0,990.0,3.842592592592592,183.76809442182608,152.72509830282021,153.84429298227292,103.49484040360034,132313.02798371483,109962.07077803054,110767.89094723653,74516.28509059224,85391.41346006183,89018.92571746484,103980.80099570536,118196.77821518441,129129.93488676082,131979.21430870035,14588.558614856627,0.1326690058820836
8,May,5,0.27852269303205013,0.17043984373408583,0.15970649143848192,0.11049220388812812,340.0,266.19444444444446,283.258064516129,147.0,1100.0,974.4649679652362,1099.4508443681598,437.1335741262465,23.26262071484189,18.2466626256087,17.550482432317672,14.160085669082832,973.9030123378025,970.133422186613,970.5300436803827,966.0734893790633,990.0,990.0,990.0,990.0,3.6899641577060924,179.7963738148975,153.8077597524947,163.43953808810585,91.20857649809594,133768.5021182837,114432.97325585606,121599.01633755078,67859.18091458338,71045.94342490281,86067.7119182882,108730.74775090058,126867.53611099822,131132.2362530046,132259.06347862008,18407.28075331623,0.16085644049604597
9,Jun,6,0.4380482402179011,0.25748324284389174,0.24883349153708154,0.17069065829215688,293.0,213.94444444444446,210.0,119.0,1087.0795961481228,687.7268885524348,710.8702957718735,156.46937626580092,24.870925560742894,21.39609990909098,21.525563754851298,17.701966059012445,970.4277646444319,967.5610883239738,967.4747465529358,964.8303341287144,990.0,990.0,990.0,990.0,2.875925925925926,172.42585196967195,125.61066252975495,135.1118897711138,34.07498429389893,124146.6134181638,90439.67702142357,97280.56063520191,24533.988691607217,28789.672235940263,45563.25477535941,71548.72452658144,112687.10995546058,121917.65516008469,122947.9724812716,29374.135567717727,0.32479257484256063
10,Jul,7,0.5229608833217109,0.44031043486079213,0.4553289738444546,0.31607846097844905,256.0,187.72222222222223,186.0,108.0,593.4299452122847,262.6200419771618,226.46547423721827,99.32073998089103,25.232427680315208,24.041342791320623,24.234140665361704,22.002152915586517,967.1919123904922,965.5121023866939,965.3460328936426,964.6053288788248,990.0,990.0,990.0,990.0,1.385304659498208,115.69242952305933,54.961882238520026,48.79992730613074,20.935539816653577,86075.16756515614,40891.64038545889,36307.14591576127,15576.041623590261,19830.233114908388,26651.49327071948,32472.594777777198,46074.11722130198,62356.429798077006,73433.468803225,16060.71210385905,0.3927627249106459
