WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,3770.229640757879,182.4788942724616,0.5071950780866978,0.061890171721766814,25.43739827071955,12.868392634757654,975.1947053721277,964.40110706105,190.3431187885409,19.86585822644385,849720.3814171783,0.5388891307820766,0.35342465753424657,0.08767123287671233,0.20821917808219179,0.3506849315068493,0.0,0
2018,5253.025919292597,242.3085528049272,0.4256412001912077,0.046144123141478435,24.998078766718024,10.37588968176756,977.7143161035376,964.7432414301126,190.77855057529652,31.45429413006558,852235.6458906509,0.540484301046836,0.4410958904109589,0.038356164383561646,0.18356164383561643,0.336986301369863,0.0,0
2019,4981.180915775491,207.73972707335813,0.5050412893117012,0.04798059015344788,25.062761972908373,10.770682386230717,977.2924156206544,964.7066174068593,193.32290944343785,29.241976705568533,833869.9194831158,0.5288368337665625,0.3643835616438356,0.10136986301369863,0.2191780821917808,0.3178082191780822,0.0,0
2020,3383.339751162141,244.75787938727046,0.4782711820135183,0.048853218946853634,24.983328379397893,13.632249243708275,974.430848763177,964.7476657193843,191.08038812921168,32.522931553464886,890539.8140229903,0.5647766451185885,0.33424657534246577,0.12876712328767123,0.1780821917808219,0.3589041095890411,0.0,0
2021,3361.953322089698,195.61746189962147,0.4618715462930069,0.05900298650841501,25.390696262886358,13.676090643115757,974.3870073637697,964.3989418713426,190.77444317764827,27.6819810383435,918989.8363380865,0.5828195309094917,0.41643835616438357,0.08493150684931507,0.15342465753424658,0.3452054794520548,0.0,0
2022,5111.26451983456,233.812032504178,0.42036541766150265,0.06076251600165046,25.03253187610467,10.582445296930203,977.4962342942692,964.7295508901376,192.49972645895042,29.65590670239744,879353.5013534257,0.5576823321622436,0.4246575342465753,0.10410958904109589,0.21643835616438356,0.2547945205479452,0.0,0
2023,7558.745095066127,273.2358890404496,0.4581268975923926,0.02421036795108369,24.901705406290798,7.4759891463058485,980.8012076833952,964.812367297576,191.91962262900552,0.0,776404.4703545171,0.49239248500413313,0.24383561643835616,0.0958904109589041,0.2958904109589041,0.3150684931506849,0.052054794520547946,19
2024,9218.253999802288,264.322626750101,0.4328363309195253,0.02137064133882894,24.89308001569613,6.670912531641264,982.0045664351964,964.78973029547,192.01458696563495,0.0,738110.582226072,0.4681066604680822,0.2958904109589041,0.06301369863013699,0.20273972602739726,0.29863013698630136,0.13972602739726028,51
2025,3614.473860664802,227.95306598278648,0.3992049837437665,0.04562501683870904,25.040361171944042,13.169471539426086,974.8936264674593,964.7217261385307,190.57244595278183,29.695762552579602,918832.4383987152,0.5827197097911689,0.3013698630136986,0.19726027397260273,0.20273972602739726,0.29863013698630136,0.0,0
2026,4008.2056510754505,180.7703856432405,0.4803472580695834,0.054138938689878915,25.390218044627122,12.423799421993591,975.6392985848917,964.4097446855425,191.16444212394455,24.71975584138041,825667.2810193066,0.5236347545784542,0.2876712328767123,0.13150684931506848,0.21643835616438356,0.3643835616438356,0.0,0
2027,5243.6156466651955,186.28352447004139,0.4737928427414647,0.04305763192213608,25.389933567560337,10.389474096823463,977.6999665674452,964.4162446744403,192.22368462114653,24.63223923333478,846768.4875803714,0.5370170519916105,0.3452054794520548,0.13972602739726028,0.1780821917808219,0.33972602739726027,0.0,0
2028,4782.408567361178,241.441368655718,0.4661521875414801,0.05759186192203595,24.99202530137093,11.089305725818877,976.9737922810664,964.741724524922,191.5215192857848,32.4776779359818,900711.0495844587,0.5712272003960291,0.4410958904109589,0.07945205479452055,0.2136986301369863,0.26575342465753427,0.0,0
