MonthId,Year,Month,WaterYear,WaterMonth,WaterDay,WaterWeek,CC_Factor,SampleCC_Factor,SampleFlowUnadjusted,SampleFlow,Impact_2070,Flow,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,Power_max,Power_min,Turbines_max,Turbines_min,Energy,Days,CapFactor
2017.1,2017.0,10.0,2017.0,1.0,16.0,2.7419354838709675,0.3375000000000002,0.0,268.6222498153718,268.6222498153718,-0.24391966499999998,246.50849071492408,39.70967741935484,5.67741935483871,3.6774193548387095,2.6774193548387095,54.064516129032256,105.80645161290323,0.42989746716278054,140.70203910202093,0.0,0.0,0.0,0.0,0.0,0.0,39.70967741935484,5.67741935483871,3.6774193548387095,2.6774193548387095,54.064516129032256,189.76655523105322,1.0,140.70203910202093,,,,964.7516382604625,990.0,0.10457950746513178,0.004070203910202088,989.8913502886248,0.1409085103528925,,,,24.998803517809353,,,,0.9129032258064517,,,,0.5628081564080835,,,,0.9699999999999995,,,,30.563994307476037,,,,30.563994307476037,0.12383214581088793,35.608510399051355,25.6066691185612,1,1,22739.611764762176,31,0.1697999683748669
2017.11,2017.0,11.0,2017.0,2.0,46.5,7.066666666666666,0.3375000000000002,0.0,286.861199617931,286.861199617931,-0.2960105510000001,258.20274427412517,38.666666666666664,5.666666666666667,3.6666666666666665,2.6666666666666665,51.0,101.66666666666667,0.4009408242420766,156.5360776074585,0.0,0.0,0.0,0.0,0.0,0.0,38.666666666666664,5.666666666666667,3.6666666666666665,2.6666666666666665,51.0,204.5360776074585,1.0,156.5360776074585,,,,964.7868030844412,990.0,0.10957581776385729,0.005861227420652578,989.8845629548157,0.18204295720894864,,,,24.915716913165387,,,,0.917666666666667,,,,0.6261443104298341,,,,0.9706666666666663,,,,34.148027577949705,,,,34.148027577949705,0.1305418764544673,49.333080206858654,24.842239129793658,1,1,24586.579856123783,30,0.18971126432194277
2017.12,2017.0,12.0,2017.0,3.0,77.0,11.419354838709678,0.3375000000000002,0.0,436.3195572870759,436.3195572870759,-0.39636746799999983,377.9513359078197,42.0,7.0,5.0,3.0,61.0,118.0,0.31545717125071465,259.9513359078198,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,5.0,3.0,61.0,313.9513359078197,1.3870967741935485,201.95223762388855,149.83100390015582,,,965.1816527933526,990.0,0.14622000085499545,0.022028051097759523,989.8317519480473,0.3034630085505837,0.15929348166262527,,,24.34663614614423,24.309781177788917,,,0.9322580645161292,0.9158333333333334,,,0.8078089504955545,0.5993240156006231,,,0.974838709677419,0.9700000000000001,,,44.014570823148766,31.74271595311433,,,56.3020737727414,0.14849072844821384,69.64320817896383,42.38341240382525,2,1,41888.74288691962,31,0.31278929873745237
2018.01,2018.0,1.0,2017.0,4.0,108.0,15.870967741935484,0.3499999999999998,0.0,620.5813035849072,620.5813035849072,-0.32654580800000005,549.6544254618177,46.0,7.0,6.0,4.0,76.0,139.0,0.2567807575737538,410.65442546181777,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,6.0,4.0,76.0,469.65442546181777,2.032258064516129,202.3632782841363,202.3632782841363,183.76393569989804,,965.9196180303322,990.0,0.20224325028995557,0.05286295368302216,989.7448937960268,0.29731511901948654,0.29731511901948654,0.2390760373373719,,23.527960646675428,23.527960646675428,22.859288603643854,,0.932903225806452,0.932903225806452,0.93,,0.8094531131365453,0.8094531131365453,0.7350557427995922,,0.9732258064516129,0.9732258064516129,0.97,,42.360388906923525,42.360388906923525,37.17463255935939,,85.91995950931025,0.15566875448612072,111.52389767807816,67.25825715543122,3,2,63924.44987492681,31,0.4773331083850568
2018.02,2018.0,2.0,2017.0,5.0,137.5,20.071428571428573,0.3499999999999998,0.0,991.8877746551765,991.8877746551765,-0.32466112599999997,879.1781840303621,49.0,8.0,7.0,5.0,93.0,162.0,0.1868206916648596,717.1781840303621,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,7.0,5.0,93.0,781.1781840303621,3.25,221.07546847952588,221.07546847952588,221.07546847952588,215.8071143671382,967.3318839899723,990.0,0.3851358340601197,0.16057802578340039,989.4542861401562,0.348906504455857,0.348906504455857,0.348906504455857,0.32991877314312884,21.77349564572813,21.77349564572813,21.77349564572813,21.0043151443947,0.9360714285714288,0.9360714285714288,0.9360714285714288,0.9371428571428569,0.8843018739181036,0.8843018739181036,0.8843018739181036,0.863228457468553,0.9757142857142858,0.9757142857142858,0.9757142857142858,0.9757142857142858,43.09624372948026,43.09624372948026,43.09624372948026,40.659630680980065,139.45363885868582,0.1585307913587774,168.58884271889005,117.3735962736167,4,3,93712.84531303684,28,0.7747424381038099
2018.03,2018.0,3.0,2017.0,6.0,167.0,24.258064516129032,0.3499999999999998,0.0,2806.1085285907097,2806.1085285907097,-0.39576539699999996,2417.412299045734,52.54838709677419,9.709677419354838,10.064516129032258,10.419354838709678,120.12903225806451,202.8709677419355,0.09653900466191621,1092.4070452175488,1122.1342860862496,39.262367952064295,6.8691248575549295,11.733303256116843,37.17430319379581,1027.095186826718,91.81075504883849,16.57880227690977,21.797819385149097,47.59365803250549,1147.2242190847826,1222.594421928446,4.0,273.1017613043872,273.1017613043872,273.1017613043872,273.1017613043872,971.8968125799729,990.0,0.8888120222312598,0.47126856313406024,988.639919414635,0.5280348714557275,0.5280348714557275,0.5280348714557275,0.5280348714557275,16.215071963206114,16.215071963206114,16.215071963206114,16.215071963206114,0.9116184114043646,0.9116184114043646,0.9116184114043646,0.9116184114043646,1.0924070452175494,1.0924070452175494,1.0924070452175494,1.0924070452175494,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,38.92631606399655,38.92631606399655,38.92631606399655,38.92631606399655,155.7052642559862,0.0825838609934559,189.573560861012,102.16531219026665,4,4,115844.71660645369,31,0.8650292458665897
2018.04,2018.0,4.0,2017.0,7.0,197.5,28.666666666666668,0.3499999999999998,0.0,4140.423924043749,4140.423924043749,-0.3863576779999997,3580.534323413534,74.66666666666667,14.0,18.666666666666668,25.666666666666668,185.0,318.0,0.09083767830498025,1100.0,2162.534323413532,25.333333333333332,4.0,6.333333333333333,54.333333333333336,2072.534323413532,100.0,18.0,25.0,80.0,2257.534323413533,1243.0,4.0,275.0,275.0,275.0,275.0,974.7377089028189,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,13.325389104066591,13.325389104066591,13.325389104066591,13.325389104066591,0.8836404453984037,0.8836404453984037,0.8836404453984037,0.8836404453984037,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,31.21578718748231,31.21578718748231,31.21578718748231,31.21578718748231,124.86314874992924,0.03717228009643988,149.5883839470879,100.96258047009022,4,4,89901.46709994905,30,0.6936841597218291
2018.05,2018.0,5.0,2017.0,8.0,228.0,33.0,0.3499999999999998,0.0,2306.9030427603316,2306.9030427603316,-0.3628664760000001,2013.9188206002896,65.0,14.0,17.0,23.0,202.0,321.0,0.1628172484119546,1100.0,592.91882060029,34.439854649921806,4.0,7.92655741688477,38.9663630458198,507.5860454876636,99.43985464992181,18.0,24.92655741688477,61.96636304581979,709.5860454876637,1242.3664120668066,4.0,275.0,275.0,275.0,275.0,971.1379551043095,990.0,0.9203053431260503,0.4800000000000003,988.5996946568741,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,16.926804772564285,16.926804772564285,16.926804772564285,16.926804772564285,0.9255740117048217,0.9255740117048217,0.9255740117048217,0.9255740117048217,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,41.430724396494206,41.430724396494206,41.430724396494206,41.430724396494206,165.72289758597682,0.08471247297600129,181.23345094935573,149.41452315421674,4,4,123297.83580396675,31,0.9206827643665378
2018.06,2018.0,6.0,2017.0,9.0,258.5,37.333333333333336,0.3499999999999998,0.0,1258.5660740419742,1258.5660740419742,-0.350233472,1104.2888859933785,62.0,12.0,14.0,16.0,153.0,257.0,0.24164488471093745,832.2960554849227,14.992830508456056,3.6164904149818238,0.6537337307869258,0.8167300666085012,0.9334057904097154,8.972470505669087,65.61649041498183,12.653733730786927,14.816730066608502,16.933405790409715,161.9724705056691,925.3830096972997,3.4,243.87533060584076,243.87533060584076,242.28395022037856,253.74365871618824,968.1932516478518,990.0,0.5341201702880826,0.2521447966386252,989.2137350330732,0.42556650274320595,0.42556650274320595,0.42014852192167346,0.45897457923904816,20.594916882478092,20.594916882478092,20.48214356456024,19.48798931019791,0.937324579028526,0.937324579028526,0.9371334775305634,0.9364098122039834,0.9755013224233627,0.9755013224233627,0.9691358008815139,1.0149746348647526,0.9786666666666669,0.9786666666666669,0.9785714285714288,0.9792857142857146,45.02684353091211,45.02684353091211,44.433915350550066,44.34401660225791,152.21921580339128,0.13836688537104255,187.54683686597417,104.54404213598572,4,2,109597.83537844178,30,0.845662310018841
2018.07,2018.0,7.0,2017.0,10.0,289.0,41.74193548387097,0.3499999999999998,0.0,633.8163336511741,633.8163336511741,-0.335436778,559.4044755698709,58.0,11.0,11.0,11.0,136.0,227.0,0.41607749955918677,332.40447556987095,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,11.0,11.0,136.0,412.4044755698709,1.6129032258064515,213.92564954806164,193.30755824610992,,,965.962253108795,990.0,0.18158709177490606,0.03681232146227002,989.7816005867628,0.3360875287878173,0.274851439210929,,,23.48325994917983,23.27428827398158,,,0.9354838709677419,0.9294736842105261,,,0.8557025981922467,0.7732302329844397,,,0.9754838709677421,0.9731578947368422,,,45.057557001582815,39.855353854091355,,,69.48503194441301,0.12247142310684649,107.03845111186129,45.215887764680794,2,1,51696.863766643284,31,0.386027955246739
