WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.49658807902260255,0.4250453666109252,0.4288919959758907,0.30090397917090267,120.0,93.74462365591397,97.0,52.0,234.46743493953335,126.63217805884528,119.34878570490713,97.3306683137838,25.38930842592724,25.129460486063643,25.08692558295262,24.369187074201907,965.0848566689921,964.6498846962737,964.7163461826134,964.4329420075998,990.0,990.0,990.0,990.0,1.0,51.79314462859753,27.327355859334673,25.609323242534934,20.49275381381076,38534.09960367657,20331.552759344995,19053.33649244599,15246.608837475213,15760.388406098926,16408.063136439407,17340.75243959115,22687.569624044227,25333.629294362356,28498.44818471271,4642.34439844008,0.2283320144501171
2,Nov,11,0.4459179862191769,0.3645188236140262,0.3721744799981965,0.26989005771516744,114.0,89.47222222222223,97.33333333333333,50.0,291.19952514847324,158.66888877516723,149.3379321380551,114.30752411106602,25.35003777146554,24.962688836336138,24.981381203278552,24.189407923102618,965.291823533664,964.7422368631637,964.7471666132732,964.4655167516031,990.0,990.0,990.0,990.0,1.025,62.85334688458238,34.5880636193013,32.54315176688841,24.667435763229346,45254.40975689932,24903.40580589693,23431.069272159653,17760.553749525134,18134.03890083966,19262.377404398307,21268.747422507266,27056.26620297299,30348.09951458728,35976.44171263283,5904.841036288911,0.23710977857055562
3,Dec,12,0.35550851434477376,0.286130015354759,0.29460849478901974,0.218445968605594,126.0,100.47222222222223,106.25806451612902,59.0,454.24551407573824,261.32010260837944,231.7312685424149,184.00257678112308,24.83519511401072,24.389457252234116,24.517166726953043,23.29734610759529,966.0555112663529,965.1461954076115,965.0004811448389,964.7644219260118,990.0,990.0,990.0,990.0,1.3458781362007168,95.29410261097846,56.43518963147696,50.63173831223069,40.53305314201669,70898.81234256797,41987.78108581886,37670.01330429963,30156.59153766041,32795.64860091451,33507.2373719265,35552.91747715558,44877.374929117854,57160.628469366326,64476.11131867051,10027.15121717598,0.23881117215223824
4,Jan,1,0.24945808385899002,0.20216669508405571,0.2131295268952625,0.11964127081587178,150.0,118.27777777777777,126.12903225806451,73.0,1003.1720189621558,494.1905525364864,433.4244251547958,288.6422631111351,24.42410029847052,23.05796930642277,23.43085987593853,19.35144976606036,969.0343656956553,966.2612687328456,965.9651433459121,965.136177491309,990.0,990.0,990.0,990.0,2.317204301075269,172.5343465229035,99.03839902989532,90.76345517056714,62.16754146475267,128365.55381304018,73684.56887824215,67528.01064690195,46252.650849776015,52469.60049990315,55388.31061366187,59611.005804670036,81562.97964664793,105046.01099360065,122582.76322998125,20985.491030057237,0.2848017074610843
5,Feb,2,0.19870038974938406,0.1425875150434272,0.1556068850899203,0.0302146047142533,197.0,139.3093185550082,140.57142857142856,85.0,1100.0,765.4199406570422,708.8877977721133,345.75386676747826,24.17759160436587,20.463208536671303,21.859229137086935,8.409669765430836,979.8337629326136,968.4166294253095,967.2239116180023,965.3989780097884,990.180334691159,990.0050092969767,990.0,990.0,3.0560002736726877,175.61473457612774,131.77860668466624,132.83011369025184,15.942330579181686,118013.10163515784,89334.61927042864,90110.11575630182,10713.246149210092,59632.043451490885,69665.70261887375,82984.94782417649,103195.11167214239,111021.75522162372,113791.67976481759,20330.947591263077,0.22758195822963545
6,Mar,3,0.19324128601785254,0.09723832364254721,0.09404849940048281,0.05286890972618297,315.0,195.83333333333334,192.03225806451613,107.0,1100.0,1011.7888458401388,1098.3406695146227,450.3860768977782,23.411512805184575,16.51942676900606,16.787962381475253,9.37642721675561,978.7760865193867,971.7881887607705,971.3912041620323,965.9541917985198,990.0894157292571,990.0047219041345,990.0,990.0,3.6541218637992836,178.6781783915385,139.57193751165718,147.9726391852617,33.66648156930064,132936.56472330456,103841.52150867291,110091.6435538347,25047.86228755967,61418.626098278335,72451.15718181807,99464.75967142153,119533.1501419587,128494.61536318668,130141.50431638447,24881.574404133728,0.23961103460965372
7,Apr,4,0.18232679438254812,0.09118684084266421,0.08862964555932595,0.07135953692573037,364.0,233.52777777777777,231.5,125.0,1100.0,1080.5482746080534,1100.0,562.4495241848537,22.773411740104912,15.523621230523194,15.458205417018473,10.518848355424097,977.5826628150925,972.5963232349527,972.6048925898667,966.5276330071359,990.0384131636315,990.0010670323231,990.0,990.0,3.914814814814816,186.68237339968886,144.6326557835997,147.67376843764228,57.11506387210329,134411.30884777594,104135.51216419172,106325.11327510243,41122.84598791436,81168.13104347463,83198.53602878227,92736.27830904603,119062.51158810766,124396.94676869387,128054.53732609541,18429.421795124563,0.1769753796002527
8,May,5,0.265331983763102,0.15412206115786087,0.15170000979437925,0.08457173453188777,340.0,266.19444444444446,290.51612903225805,147.0,1100.0,1054.066735397752,1094.5518519426796,427.69893536403515,23.413772324285688,17.740914093009636,17.85909157289587,12.353571752972574,975.7095262539125,970.4775595612614,970.2498226288947,966.0305748046737,990.0,990.0,990.0,990.0,3.92652329749104,185.27305915863147,164.98645874272555,172.5386005748217,88.5021219471489,137843.15601402178,122749.9253045878,128368.71882766736,65845.57872867878,103174.40132340565,110537.53973971463,117781.81060802547,130834.22630541305,132325.58442511514,135404.90406335273,14310.328795004334,0.11658116092123995
9,Jun,6,0.35838003422183995,0.2357973164620916,0.23390199660958838,0.13508700210261157,293.0,213.94444444444443,210.0,119.0,1100.0,722.012881353702,687.1522657174428,215.87778926665132,24.501921363857097,21.26784938034651,21.679489622424427,16.275977528833895,971.7874514160612,967.6771246270083,967.3911663842937,965.0157966977329,990.0,990.0,990.0,990.0,3.038888888888888,173.25912101087943,133.16345768671084,132.64089458907688,47.50049275697794,124746.5671278332,95877.68953443185,95501.44410413536,34200.35478502411,63918.02718161796,76019.87470913006,80996.02040972712,115967.12697637537,121361.61048141269,123020.62964845971,21660.168700271697,0.22591458769449216
10,Jul,7,0.462354146698027,0.3825078132325113,0.3814794834342832,0.2493506662226441,256.0,187.7222222222222,186.0,108.0,803.1799598950647,323.32159292757933,283.15170593311973,158.66329255618672,24.90170404266902,23.712023448565276,23.936986416341075,20.76322547350844,968.0791265803056,965.7571797468069,965.5669185157553,964.8002597094116,990.0,990.0,990.0,990.0,1.6039426523297493,147.24648244188646,67.16450558008677,60.230744199187114,34.59112920553449,109551.38293676352,49970.39215158457,44811.67368419521,25735.80012891766,35260.834772027214,35950.09079831832,38876.22372433573,59231.62371970487,70820.07419665251,72514.17242539335,16252.025575418373,0.3252331005551858
