WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.4670961676510232,0.3843646368870895,0.38981170436020984,0.2934231314643784,120.0,94.26433691756273,99.09677419354838,52.0,283.44907670286625,152.9702794410769,148.1976463280721,85.25594212227739,25.3896786203477,24.977873807364066,24.978497291714625,24.230761512917926,965.28181920593,964.7389415757344,964.7549375581974,964.4237436711552,990.0,990.0,990.0,990.0,1.0206093189964158,60.8873876748082,33.26452439186137,32.22413663533948,17.701752958256005,45300.21643005728,24748.80614754485,23974.757656692567,13170.104200942467,16791.76421340212,18162.370833963974,19763.96683874408,26877.802007562746,33884.993560640025,38348.15241077771,7076.202706883547,0.28592097189243715
2,Nov,11,0.3812883180187888,0.32665750203956406,0.3326543761007801,0.24343773536908933,114.0,89.47222222222223,93.0,50.0,357.821345930527,190.68795114992685,170.43750148111837,95.65405119943782,25.360458217567476,24.796654187952882,24.872909024108104,23.973126303574716,965.5763271450913,964.8558016941993,964.7976233645998,964.4654213559413,990.0,990.0,990.0,990.0,1.123148148148148,75.61944733586189,41.4892828765423,37.326968673082845,20.223038422128884,54446.00208182055,29872.283671110446,26875.41744461964,14560.587663932796,19587.907024674074,20840.802730326363,23763.36154931158,34295.86309662273,41182.51843698089,49917.652353044556,9287.177353939982,0.31089612887285323
3,Dec,12,0.29962959516377635,0.24843036456262174,0.2532290657803327,0.16896727501767894,126.0,100.47222222222221,106.25806451612902,59.0,624.1588300933628,324.41480686257177,299.5635804297898,145.15225790156717,25.138197120900276,24.09631213752522,24.24681075696605,22.431658673606616,966.7971447405699,965.4082945559567,965.2948249056453,964.6016685065979,990.0,990.0,990.0,990.0,1.671146953405018,125.71954671291653,68.79183633895182,64.29010007376145,31.729190478086235,93535.34275440988,51181.12623618014,47831.83445487853,23606.51771569617,31249.752947951674,32551.48147952484,40210.427306555415,57692.83779096154,78258.56015664621,85958.76215834766,16782.441641403788,0.3279029375781929
4,Jan,1,0.2562532741331791,0.1960802535652843,0.2057999212103075,0.10546606832788571,150.0,118.27777777777777,120.0,73.0,1033.9431987968915,518.434314699583,467.1836165840733,213.32245962434467,24.683506676630522,22.899225452623323,23.282614855675575,18.636886650214137,969.711516627409,966.3847227169504,966.0923857189345,964.8530046700995,990.0,990.0,990.0,990.0,2.3915770609319,171.5822114274358,103.09113671302697,97.3555592435874,47.220969431804036,127657.16530201222,76699.8057144921,72432.53607722902,35132.401257262194,46012.37085146745,51533.38970938393,57991.794296852386,97205.00831305046,109789.14581605686,118009.26945145894,24002.80444208066,0.31294478804064857
5,Feb,2,0.2119951941091236,0.14490839566921315,0.15779316397260781,0.04523863034554459,197.0,139.3209496442255,137.0,85.0,1100.0,764.4372884161899,694.3573526522273,319.81109190549114,24.27683194864147,20.674335193046765,21.998237730566302,11.768650356745656,976.2944476501394,968.2011508483164,967.1114314163174,965.2907454924041,990.0,990.0,990.0,990.0,3.166392993979201,180.83084777647232,135.1538496102379,130.07450180060044,68.33596746083116,124261.74081866263,91655.56288199252,87936.85452078741,45921.77013367854,68037.8225341978,70078.59330641189,78195.6632588782,103934.4493699105,119383.90505608747,120391.52992557902,18691.951240891118,0.20393689867964912
6,Mar,3,0.21914123689550458,0.13674005795155747,0.1265853108116993,0.05758912412754613,315.0,195.83333333333334,201.06451612903226,107.0,1100.0,894.6449001074957,1046.70055422919,400.8830529673057,23.740258988960605,18.448541577112923,17.936311296757093,10.041948873820479,978.0709872468185,970.1042891801294,970.2781224805398,965.7377653507823,990.0541554068926,990.002888708907,990.0,990.0,3.3503584229390677,180.3018671111255,135.95236468164495,143.19410911945153,38.92976112441531,134144.5891306774,101148.55932314384,106536.41718487194,28963.742276564986,56004.348411286155,75682.87931895495,90289.65924984448,119405.08277106595,126145.42255432555,128199.49291810088,24695.84566162218,0.2441542007803122
7,Apr,4,0.18889215517141394,0.10803448044037088,0.10557119774699181,0.05691566821562821,364.0,233.52777777777777,230.0,125.0,1100.0,1030.2146643136655,1100.0,537.1242863619867,22.817128251686825,16.280085711790292,16.383324140858903,8.685864132151464,979.5059107170929,971.9857102216934,971.6798265457842,966.4174261316625,990.128676842359,990.00485866744,990.0,990.0,3.7462962962962956,186.80058289872912,141.65733358556633,152.79337756388816,18.22825952995431,134496.41968708497,101993.28018160776,110011.23184599946,13124.346861567104,67025.33789238436,70471.56296203293,84165.14499862124,119510.82107813907,129534.19333471094,131361.60985327064,25646.085823791247,0.251448779548282
8,May,5,0.28176116420567215,0.15980241565968137,0.15070481245763778,0.08807696567351248,340.0,266.19444444444446,276.0,147.0,1100.0,988.4894405250341,1096.1986583028079,449.25425960507914,23.173990083946286,17.802918319624926,17.381271465598243,12.56581130194839,975.4972867049369,970.5436348899262,970.7150214280227,966.1833184259345,990.0,990.0,990.0,990.0,3.717741935483871,181.78112594350458,151.74053671857712,155.95607524833764,91.88740607416214,135245.15770196743,112894.95931862139,116031.31998476319,68364.23011917662,74084.26607933259,91190.79833549376,100361.23104262067,128832.95952172804,132101.7565616988,134424.61838472908,18085.7283147345,0.160199608768107
9,Jun,6,0.4486853899972507,0.23821714764918825,0.22298009829319726,0.14247181116329685,293.0,213.94444444444446,210.0,119.0,1100.0,737.6929245449894,797.707918837351,149.93872231475234,24.905159238913548,21.012925934576188,21.033074966779594,16.62160566863945,971.4426976933676,967.8541388472271,967.8435459910716,964.8136216487044,990.0,990.0,990.0,990.0,3.0287037037037043,175.0439870099264,132.36613166976036,148.9630897909658,32.55831837804086,126031.67064714701,95303.61480222747,107253.42464949534,23441.989232189426,36976.09424704213,53123.88411077733,69250.8343975389,119529.07986918358,123553.69587965577,125129.5827611325,30223.590223058312,0.3171295263645332
10,Jul,7,0.5078337443130392,0.35892242181177775,0.3583914324336429,0.24224394582035783,256.0,187.72222222222223,186.0,108.0,825.7965239623189,375.7760582956016,356.1204088722096,105.49632340399346,25.16152370431773,23.441414811432,23.623194055447733,20.62148902230859,968.1714539737804,965.987994817743,965.8862216977317,964.6647053081809,990.0,990.0,990.0,990.0,1.832437275985663,151.16570575828703,76.44898379249182,74.39473764217234,22.35070263229089,112467.2850841656,56878.04394161393,55349.68480577621,16628.92275842443,27041.685145255018,33226.751109370496,38750.07249667147,72687.56134293208,94368.1283394807,99265.37744931932,23663.992254219138,0.41604792665708656
11,Aug,8,0.5360058325888819,0.42231372072359746,0.42154246041636406,0.3366188105716847,202.0,154.41666666666666,155.0,93.0,408.33935081998015,220.772407062023,224.3148470709544,81.2410153904911,25.419703817179258,24.389453860209233,24.291498155693347,23.26312870761271,966.1871504282341,965.2033774339448,965.1984532971594,964.4500645659509,990.0,990.0,990.0,990.0,1.21505376344086,84.28925565330182,47.363372738027195,48.509813370683176,16.73285277948407,62711.20620605655,35238.34931709224,36091.3011477883,12449.242467936143,19962.599308884026,23323.74275901069,25603.954279362068,40549.0913591812,49100.07004261027,53196.82933399908,11478.609528424895,0.325741975741674
12,Sep,9,0.5294805016901486,0.40967895314908015,0.40513097064892234,0.32544808550012505,146.0,116.86111111111111,118.0,72.0,305.02585429967263,174.97895761216844,179.8314985219723,65.04101620687597,25.394698952225774,24.764647299056463,24.732768273651274,24.06566227125771,965.4856478276191,964.8966660282125,964.8991196923254,964.4688265536212,990.0,990.0,990.0,990.0,1.0537037037037036,64.75656245114692,37.966653445862505,39.327435998462946,11.903611489381955,46624.72496482579,27335.990481021003,28315.753918893315,8570.600272355008,15817.725617036827,17870.913731693225,21286.798350200952,33156.50646919246,37777.569182381616,41020.55347649535,8689.927433844976,0.3178932711393162
