WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.49836175460899,0.43581117130623576,0.4421789639574191,0.3399040791677642,120.0,93.65501792114696,97.0,52.0,176.7676522057291,120.49704295516196,115.12971708401916,93.00842469940886,25.40360912532286,25.165127308678485,25.142123041010553,24.77027159977175,964.8809424588936,964.6297767456209,964.6756557626945,964.4317522889017,990.0,990.0,990.0,990.0,1.0,38.66933109597728,25.90402910203441,24.782528752617896,19.48865310623163,28769.982335407076,19272.597651913602,18438.20139194771,14499.557911036332,15089.244986471365,15566.745242061948,16756.46097278926,21281.863762857873,23227.008062081863,26441.741872011124,3574.353624365751,0.18546299201191743
2,Nov,11,0.4479242703400446,0.37274649986766617,0.3811346106216682,0.27104708987227555,114.0,89.47222222222223,95.16666666666666,50.0,256.2975671335125,152.39854564578934,143.95547555900475,113.58769993793841,25.350366113934538,24.99645235933046,25.00910102197686,24.366057865764148,965.1582426199165,964.7209309592731,964.7304947834589,964.4666734625088,990.0,990.0,990.0,990.0,1.011111111111111,55.6098265123586,33.20956990778784,31.29470809255706,24.462293939853648,40039.07508889819,23910.890333607247,22532.189826641083,17612.851636694628,17982.379587852174,19114.930967532677,20430.33474972605,26677.002159529413,28981.575649764603,32040.657770601898,4899.182397108622,0.20489334896169553
3,Dec,12,0.3566846657358621,0.29090235648143037,0.30145799897435255,0.21995423055163177,126.0,100.47222222222223,106.25806451612902,59.0,450.26667617821465,254.61762446877776,229.45177709675554,182.15898796758555,24.843537933447514,24.420481057383096,24.52482751020194,23.32425124632053,966.0378771473951,965.1190138153975,965.0037925594868,964.7615424640979,990.0,990.0,990.0,990.0,1.3145161290322585,94.54100826144744,55.08125073654738,50.210664626141195,40.118755449991895,70338.5101465169,40980.45054799126,37356.73448184905,29848.354054793966,32610.283545205606,33381.18912893905,35575.198429055796,43815.28722785178,53858.731530526704,60381.88878158304,9190.250762707596,0.22425938806956514
4,Jan,1,0.24916003812752663,0.20464936859419489,0.2115662575798226,0.12024251767844493,150.0,118.27777777777776,126.12903225806451,73.0,1000.6318205145081,484.15229214872335,431.02791151503015,294.4893579438843,24.46885347941311,23.116267263434427,23.44871893285984,19.375656262567915,969.0115008374377,966.2173162980934,965.9533179035567,965.1362477411219,990.0,990.0,990.0,990.0,2.282258064516129,172.40441970238686,97.37352564291648,90.21441072877664,63.14756351647338,128268.88825857583,72445.90307832988,67119.5215822098,46981.787256256204,52195.762884241165,55046.9841805161,59358.999815901116,76676.47119775722,96423.06948946998,122332.18556075252,19989.318178805133,0.2759206156515477
5,Feb,2,0.19902548195688227,0.14588900724780085,0.1602139537959998,0.030370021020557806,197.0,139.30555555555554,137.0,85.0,1100.0,753.3007943662697,690.3162485847688,345.0253704359796,24.18202037275132,20.613540445266302,21.998460136865525,8.441483477888726,979.7967862187062,968.2949672503481,967.1308969985698,965.3958658926438,990.1751716897097,990.0048658802698,990.0,990.0,3.0295908593322385,175.6155683235299,130.83744722177843,132.15129347628405,16.004731750299218,118013.66191341208,88766.35245994301,88805.66921606293,10755.179736201073,58937.33495887557,69312.48061801371,83377.79721165214,102275.4173692934,110532.1927331062,114742.12740532628,20348.125185144083,0.22923241319762963
6,Mar,3,0.1944555711708608,0.09767870340153445,0.09767321769229459,0.052755370121708556,315.0,195.83333333333334,192.93548387096774,107.0,1100.0,1011.3979354532936,1099.1487435599092,446.90545850461416,23.435058381043998,16.54260433379251,16.82336619608587,9.426027376593735,978.7236750605978,971.7645522342516,971.3571846896164,965.9387583522615,990.0866044303062,990.0045385037688,990.0,990.0,3.6541218637992836,178.77649982768733,139.7915992117382,147.87517831404247,33.874671708009586,133009.7158717994,104004.9498135332,110019.13266564762,25202.75575075913,62067.11663242161,72596.06135726676,99728.1946973523,119770.38837813727,128678.76098803648,130230.6913909371,24682.26442345148,0.23731817060345148
7,Apr,4,0.18343812287878242,0.09100986898788901,0.08716180908067186,0.07185487593685405,364.0,233.52777777777777,243.0,125.0,1100.0,1080.2072019990155,1100.0,558.2847288088446,22.80035268029463,15.508697450884288,15.348096946697247,10.571822646980298,977.5276773389174,972.6123261044631,972.7150010601882,966.5094918267008,990.0364019790122,990.0010111660837,990.0,990.0,3.914814814814816,186.8976076437613,144.37410910781014,147.07954911000257,57.459419284674105,134566.27750350817,103949.35855762333,105897.27535920187,41370.78188496535,81280.59867058096,83647.51200071495,92090.7911077572,119106.87319200755,124557.38834080167,128157.99363112579,18404.685103869913,0.17705434029847766
8,May,5,0.2668270917394948,0.15390895186041514,0.151574994334935,0.08586688561656601,340.0,266.19444444444446,283.258064516129,147.0,1100.0,1054.3075541167245,1093.2071316062065,424.47873400934594,23.421646705959105,17.739674220552175,17.862429141974218,12.453695589003896,975.6094024178815,970.4764757192538,970.2598604608852,966.0165082934371,990.0,990.0,990.0,990.0,3.9238351254480293,185.32256158124446,165.0196308221495,171.77378980990238,87.98720111358347,137879.9858164459,122774.60533167921,127799.69961856733,65462.47762850609,103643.34934717062,111301.16585414196,118281.92937101316,130733.94715530786,133016.42848547586,135314.32042280055,14190.353082097867,0.11558052289202812
9,Jun,6,0.3603128454265326,0.23668502090143917,0.23520407633719284,0.13920197180481148,293.0,213.94444444444443,210.0,119.0,1100.0,720.9125493110243,729.1426508532736,214.08141827540587,24.514851348380585,21.285739110081664,21.444015001854183,16.450700483683878,971.6139637375398,967.6631946707716,967.5577046028751,965.0093021553071,990.0,990.0,990.0,990.0,3.0425925925925923,172.97392550707823,133.08353024810992,138.97834673828845,47.099390160237725,124541.22636509633,95820.14177863918,100064.40965156771,33911.56091537118,63551.614689330294,74294.89722306664,78099.1899837335,115483.26641273798,121138.86532209274,122600.00649695995,21832.50657388015,0.2278488235210187
10,Jul,7,0.4792416808315333,0.3861068088514787,0.3896700133264417,0.2567635201546259,256.0,187.7222222222222,186.0,108.0,778.3429556341554,318.30279053099963,280.682330803328,157.30619303826055,24.908686615879457,23.740734224212375,23.95453823538883,20.93363352499848,967.9602576085019,965.7357287001942,965.5562287727884,964.7969400836708,990.0,990.0,990.0,990.0,1.5860215053763445,143.88462571169694,66.21588857790552,59.72323167927002,34.29229633576138,107050.16152950254,49264.62110196168,44434.0843693769,25513.468473806468,33993.39795258102,35219.3843649544,38546.79612490178,57466.55056807553,69317.37881013402,71729.58116395635,15916.920553000762,0.32309028663912653
