WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.4371749795615141,0.38105091817158726,0.39498107895342216,0.2848196011129103,120.0,94.26433691756274,101.19354838709677,52.0,253.12524048793475,152.50312609412566,142.7846716236386,108.06145978882563,25.354324507725337,24.976540290562127,25.00099879085274,24.235242797375193,965.1580066622034,964.7394085909483,964.7452189475059,964.4439316063215,990.0,990.0,990.0,990.0,1.0008960573476702,55.67731159083452,33.245416358122725,31.040330641950547,23.10795866946053,41423.91982358088,24734.589770443316,23094.005997611206,17192.32125007863,19432.55418670827,20411.111244224536,21770.472013348484,26419.764537327075,31925.391060602116,33591.40018522399,5027.193522760219,0.20324547807004592
2,Nov,11,0.37024761709036047,0.3234035693083678,0.3375264490712724,0.24349115032385146,114.0,89.4722222222222,95.16666666666666,50.0,318.4384380818968,189.58781110499666,183.12249845526668,124.38506253485251,25.302222443101424,24.792152436618792,24.789260426584946,24.184039256557796,965.4065287918409,964.8475709134798,964.8398743939467,964.4916671095467,990.0,990.0,990.0,990.0,1.0805555555555553,67.43590432205896,41.42887800487452,40.21729928095367,27.059094338116115,48553.85111188246,29828.79216350965,28956.45548228664,19482.5479234436,23634.793325661543,24159.579398179812,24868.491258935253,31988.026839089835,38107.59338083422,45550.010698486854,6611.375828719215,0.22164410119183725
3,Dec,12,0.31282322655425043,0.2606638834731623,0.2676092384621098,0.1973498048501595,126.0,100.47222222222223,104.0,59.0,515.9080496271602,297.16630620934217,269.64706039674564,197.88257058703147,24.79563049695329,24.219521866761614,24.34925088954246,22.93322628846433,966.3278231480658,965.2862555532283,965.1602379386638,964.7915324740336,990.0,990.0,990.0,990.0,1.510752688172043,106.76882596710679,63.67775228462987,58.43576144074548,43.91994856365252,79436.00651952745,47376.247699764615,43476.20651191464,32676.441731357467,35031.7946771364,35763.503959445574,39710.453527037265,51787.745628423196,64808.77315704957,71957.1805455718,11680.098132121873,0.24653911399107922
4,Jan,1,0.23015445618097466,0.1868605827433562,0.1931553546044814,0.10867281937178257,150.0,118.27777777777777,120.0,73.0,1037.3270558762583,541.7275709874549,451.5172872161102,290.84224397643567,24.399861529887136,22.747044981825336,23.35243089979509,18.79050554675374,969.4953334942354,966.5031136824902,966.0165641210489,965.1260443157792,990.0,990.0,990.0,990.0,2.46505376344086,173.27718386570987,106.90282983216146,94.47046547647597,63.019857950017155,128918.2247960882,79535.70539512817,70286.02631449811,46886.77431481277,51862.59563223961,55893.81775844807,63946.0947046053,89811.73609849135,112769.00692607285,125183.98232057373,22265.551430511743,0.279944099570098
5,Feb,2,0.1853568238265259,0.13527589411309993,0.14985488205781483,0.02819463003077983,197.0,139.3103448275862,137.0,85.0,1100.0,792.3217333464635,747.7747571572272,376.7364758300291,23.98769799421081,20.099733208378822,21.636027922108248,8.002252240750243,980.3165100373096,968.7101240369731,967.3768515554747,965.5324468426664,990.2556642711743,990.0071017853103,990.0,990.0,3.1113163656267107,174.91709889728435,133.38065342477606,135.47002788041854,15.091793945088202,119349.94956714257,90492.07824006255,91218.00107345943,10141.685531099272,55262.90203099753,66485.3494704745,79298.91521911346,106182.87603893642,115857.99252955985,117404.56887451196,22409.96072059726,0.24764555258800486
6,Mar,3,0.1903915859770822,0.09904243906518845,0.0901078261096935,0.04926266077179493,315.0,195.83333333333331,183.0,107.0,1100.0,993.9607667204335,1100.0,459.7945268046684,23.374911523067897,16.45788593580174,16.84025714938042,8.705150998366063,979.4907695730103,971.8720716716663,971.3680948288566,965.9955435935967,990.1328225644912,990.0082415798616,990.0,990.0,3.5152329749103943,180.76777471809103,133.49266322594133,142.18716554530732,17.815590710471415,134491.22439025968,99318.54144010032,105787.25116570861,13254.799488590736,43656.150244237375,64827.3600284332,90351.51517027919,119358.21997279592,127357.68610296017,128146.30739073259,28109.923690712632,0.283027955134298
7,Apr,4,0.16807153708428665,0.09437499040156236,0.08495341086030572,0.06507875703077158,364.0,233.52777777777777,230.0,125.0,1100.0,1049.296011906272,1100.0,620.7566594489759,22.44165677531589,15.614396214713764,14.866728808191622,9.74071819691475,978.3924958511163,972.591201330908,973.1963691986937,966.7794444920878,990.0701160411458,990.0019546743081,990.0,990.0,3.8194444444444446,183.83287574795267,138.74667118319218,139.2301051650672,36.06718152084722,132359.6705385259,99897.60325189833,100245.67571884836,25968.370695009995,76349.49991913163,79609.92081523393,90841.56723426304,114622.5175124438,122717.89615815567,126269.1056050093,19838.138275061592,0.19858472705334512
8,May,5,0.24603178057669897,0.15209414090565188,0.15003612727878418,0.07892222764667524,340.0,266.1944444444445,276.0,147.0,1100.0,1022.3448920306766,1100.0,472.7817543296831,23.175412203302116,17.621796049490257,17.341575106023257,11.827252466231037,976.2358455406543,970.651824813714,970.7304154901176,966.227178750423,990.0,990.0,990.0,990.0,3.825268817204302,184.6241371569287,156.84906276894378,165.14580327286498,96.74608917350604,137360.35804475492,116695.70270009419,122868.47763501154,71979.09034508851,81277.19061563385,97342.67268669477,106200.24088378718,129288.01988017523,131729.55192443234,133480.73347798784,16418.895361023668,0.14069837175769812
9,Jun,6,0.3333458857151437,0.2235233996732868,0.22008570404453986,0.12840660556174371,293.0,213.94444444444446,210.0,119.0,1100.0,763.9513854327381,802.7063162307477,241.02698314408636,24.386179719566773,20.918814099285136,20.990203020545444,15.972145693645343,972.0909523132398,967.9271038545576,967.8728579937188,965.1101705337679,990.0,990.0,990.0,990.0,3.127777777777778,175.4612540929476,138.2247305311085,149.52880507878595,52.61033363581331,126332.10294692226,99521.80598239812,107660.73965672587,37879.44021778559,46174.90163623116,56299.46838821862,90710.46052150852,117349.24150098873,123456.01379117911,124493.33330574521,24708.274073668457,0.24826995279846986
10,Jul,7,0.4071576013378255,0.355860766683031,0.365702198439682,0.23783699869412425,256.0,187.72222222222223,186.0,108.0,840.0394402017914,365.6814496730819,324.15146662196275,159.0848919713105,24.897224061494274,23.495036620667673,23.73677872176701,20.488225284509586,968.2713385691653,965.9414091627002,965.744001191677,964.8027140812559,990.0,990.0,990.0,990.0,1.7948028673835121,152.4979553638145,75.07403149321301,68.37267440765099,34.682037777225005,113458.47879067801,55855.07943095048,50869.26975929235,25803.43610625538,29169.984936789988,33331.38752287091,46066.38263673605,62482.32226060739,81706.11291381363,87280.06404969482,18878.50088924892,0.33799076255163185
