WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,2098.5360882928353,280.28182667676367,0.5429201269317295,0.10377147796147372,24.912476388308946,16.657200451591578,971.4058975552936,964.8315835775948,190.88614288428462,30.69364503340143,980446.1861738663,0.6217948922969725,0.36164383561643837,0.16712328767123288,0.16164383561643836,0.3095890410958904,0.0,0
2018,2454.1939267379253,249.3152967145094,0.4761050410532866,0.0971210755546858,24.997596464549442,15.727570611167678,972.3355273957176,964.7564290505203,190.46537524966564,30.15637888773125,857074.9952371484,0.5435533962691199,0.3013698630136986,0.10684931506849316,0.2219178082191781,0.3698630136986301,0.0,0
2019,4809.478043146064,228.34625570740016,0.5050412893117012,0.05284011675753053,25.05475664283623,11.045387642159954,977.0177103647252,964.7222073043547,191.5606443771054,27.186977072173313,832160.2589615906,0.5277525741765542,0.32602739726027397,0.10410958904109589,0.19726027397260273,0.37534246575342467,0.0,0
2020,3064.3019700113127,250.7788801506905,0.5280708647541625,0.07379100832399897,24.991085268163033,14.305706060458373,973.7573919464267,964.7593845730884,190.1872971822168,27.704690792037287,836175.6836412527,0.5302991398029253,0.26575342465753427,0.1506849315068493,0.19726027397260273,0.3863013698630137,0.0,0
2021,4940.217435551451,240.7684560709976,0.4783740856698693,0.03987678732161106,25.00459326792726,10.83562223684551,977.2274757700396,964.7405656041393,191.67081789716028,31.129026374350826,870803.1622498191,0.5522597426749234,0.4301369863013699,0.09315068493150686,0.2191780821917808,0.25753424657534246,0.0,0
2022,7518.255482895071,258.8164920792884,0.4177464011317164,0.042964181125456385,24.94365793211148,7.503260902736045,980.7642184200439,964.7767673746297,190.494096878823,0.0,782522.4865100246,0.4962725053970222,0.2876712328767123,0.11506849315068493,0.29863013698630136,0.1726027397260274,0.12602739726027398,46
2023,4217.4516675258865,315.51218512952636,0.4694519759526719,0.04671067164014888,24.706738062766767,12.047144501064466,976.0159535058208,964.9419270731723,192.03786393524442,38.81211157628211,959035.8896887468,0.6082165713398953,0.40821917808219177,0.13424657534246576,0.273972602739726,0.1863013698630137,0.0,0
2024,2647.726067212459,297.9796285557455,0.5108385222072439,0.08286816363917343,24.779356842000688,15.255135164833591,972.8079628420517,964.8843344974243,190.0822708471295,35.96787018244787,923151.6904395116,0.585458961465951,0.336986301369863,0.13150684931506848,0.18356164383561643,0.34794520547945207,0.0,0
2025,1677.890977040561,256.6079071920311,0.5463437496229767,0.0996660946280842,24.96420745578801,17.880757815645964,970.1823401912393,964.7718027591176,191.3289420770202,30.70411317366548,848465.8562777771,0.5380935161579002,0.21095890410958903,0.2273972602739726,0.16712328767123288,0.39452054794520547,0.0,0
2026,1074.0342865999555,214.51369617429611,0.6144948425596873,0.14147839687265254,25.13526396023119,20.766835535680038,968.1103027359876,964.7094370975716,169.09530131367225,20.10459417555272,687108.8035718937,0.43576154462956224,0.0958904109589041,0.18082191780821918,0.2410958904109589,0.4821917808219178,0.0,0
2027,2499.251344850273,193.78820340634343,0.5026211078687696,0.06481941095432528,25.437788294596444,15.615627441382186,972.4474705655032,964.399041927069,190.4080292537272,20.4023979840615,901205.1928900334,0.5715405840246279,0.37534246575342467,0.12054794520547946,0.10684931506849316,0.4,0.0,0
2028,4649.818467334461,203.7701781483896,0.5190448082579164,0.05573653290355855,25.121224284883372,11.306908734756078,976.7561892721292,964.7061429220283,190.98076355157798,22.48127899945163,852486.8693085326,0.5406436258932855,0.41643835616438357,0.07123287671232877,0.20273972602739726,0.3095890410958904,0.0,0
2029,4646.08642525034,216.27626761970336,0.48450022881037397,0.06349429885693632,25.082844852439628,11.313094466292641,976.7500035405926,964.7105620392492,190.19312541682427,26.775550142840338,829797.6104848728,0.5262541923420045,0.36164383561643837,0.10410958904109589,0.2136986301369863,0.32054794520547947,0.0,0
2030,2483.2151488171553,311.4026431116245,0.4628299517524029,0.09541115563282827,24.732670126279704,15.655328845968668,972.4077691609166,964.9280086431496,190.95301980870053,37.95337558883956,935212.1996690212,0.5931076862436715,0.3424657534246575,0.12054794520547946,0.21095890410958903,0.32602739726027397,0.0,0
2031,5381.164981462652,245.70358261754208,0.4280399669415628,0.056437552682720764,24.995573572155052,10.192661105222626,977.9079632828103,964.7494282189273,190.84249772095575,30.65719857423264,943799.3261947619,0.5985536061610616,0.473972602739726,0.1095890410958904,0.2054794520547945,0.2136986301369863,0.0,0
2032,4496.063944175468,312.86238331484896,0.4444233331699626,0.0656129458261297,24.723508940775453,11.564596893978958,976.4985011129063,964.9329249193587,191.37729694703117,38.258698559549046,986158.4056331924,0.6254175581133894,0.4,0.136986301369863,0.27945205479452057,0.18356164383561643,0.0,0
2033,2578.507571988022,292.1501974234285,0.4857597544555025,0.07459562163963228,24.847561313217057,15.421629318559285,972.641468688326,964.8663040707518,190.5002389469776,33.531765876633266,977577.2425972595,0.6199754202164254,0.4191780821917808,0.1095890410958904,0.18082191780821918,0.29041095890410956,0.0,0
