WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Energy_stdev,Energy_coefvar
1,Oct,10,0.43664951864680884,0.38021078580063733,0.3868488720435298,0.28059968943187996,120.0,94.07616487455196,99.09677419354838,52.0,258.4560420731924,152.97028659447358,144.89926857638886,120.84446155155938,25.375147365732186,24.97556912633598,24.997850193424753,24.232135417219176,965.1793795787455,964.7394805233113,964.7474116343897,964.4162478593845,990.0,990.0,990.0,990.0,1.003584229390681,56.55695781733318,33.34644871764263,31.46482577385186,26.306983589187443,42078.3766160959,24809.757845926106,23409.830375745772,19572.395790355455,19676.753306509832,20087.23339085181,21258.354611822164,26387.412190297804,32666.336698265797,34408.15279275616,5297.054761152351,0.2135069110326748
2,Nov,11,0.38181545379747983,0.322570774885915,0.3353568836639511,0.2393687344416923,114.0,89.4722222222222,95.16666666666666,50.0,326.2209846343034,190.95589262665806,183.54148277880114,123.62963048063558,25.345415483344407,24.78010929908889,24.80483390321527,24.162348790196823,965.4397973251478,964.8571302908167,964.8310330794966,964.4517839185695,990.0,990.0,990.0,990.0,1.086111111111111,69.12725332604094,41.70568596857569,40.338656469417835,26.988190473940584,49771.62239474948,30028.093897374496,29043.83265798084,19431.497141237225,22835.262572249776,23717.00152852181,25212.334955035465,31797.765871141415,39118.916539951555,46588.68628967881,7071.776627860079,0.2355053454950865
3,Dec,12,0.30566614784914653,0.2614080658725286,0.26435017020668194,0.19253148591002012,126.0,100.47222222222221,104.0,59.0,531.9725270747186,297.094583170497,278.7766921800343,155.8953617178897,25.061308468405258,24.220293111381704,24.315405519205935,22.870663054420888,966.3982985454332,965.2898900171599,965.1989590611267,964.6476546085188,990.0,990.0,990.0,990.0,1.5152329749103939,109.3208767528483,63.61635179249114,60.19041603052496,34.1671727435295,81334.73230411911,47330.56573361342,44781.66952671057,25420.37652118593,32654.725950051798,33918.48618728504,39644.471362926626,51760.9452076801,66145.91887877743,73959.24743587387,12689.71636170217,0.2681082755934636
4,Jan,1,0.23271442340596982,0.19238459392179913,0.19925207275872153,0.11516411987018345,150.0,118.27777777777776,120.0,73.0,1015.9176828733662,524.80687337809,457.3304084940337,243.6339338895569,24.55007947353713,22.857374561457423,23.337585391726847,19.176354038111977,969.25091966637,966.4137734156006,966.0421167192916,964.9522635942201,990.0,990.0,990.0,990.0,2.396953405017921,172.91107121716715,104.33666576664686,95.40759480331897,53.539711456299706,128645.83698557236,77626.47933038525,70983.25053366931,39833.545323486964,46960.96090206735,52523.891546488216,65073.70944401843,89540.09237716213,108181.07112861151,117881.36724493447,22333.651304996412,0.28770661116733626
5,Feb,2,0.19697664664516581,0.14235097009703884,0.15272730955699593,0.027666172554412845,197.0,139.29358237547888,137.0,85.0,1100.0,767.4087179573639,731.3000165408203,382.2893281278783,23.950054458553552,20.433461809500617,21.784787560386484,7.8936939939119215,980.450644221716,968.4266831313723,967.2837947029097,965.5576769320858,990.2812402087433,990.0078122280206,990.0,990.0,3.0291803503010395,174.44165209128323,131.71569032869377,135.2010304037196,11.795771409111271,119036.5200299848,89364.07385811079,90855.09243129959,7926.758386922775,56520.30258178829,66912.44315146684,77681.38864088326,105768.80769366612,116415.80085920099,117402.31169673859,23094.98496690782,0.2584370202680917
6,Mar,3,0.1851444688906025,0.10926251443801924,0.10502292493743196,0.048097645434446154,315.0,195.83333333333337,192.03225806451613,107.0,1100.0,965.6251614065271,1092.8290639412226,475.8578597464549,23.277133364228053,17.072972508345302,17.074141922905795,8.537331656343714,979.6789347114245,971.3353288630842,971.1062339081582,966.0666540364548,990.1531683608829,990.0095445826337,990.0,990.0,3.4229390681003586,179.8132773019517,133.80048415507449,146.3333350993091,11.918433850606862,133781.07831265204,99547.56021137541,108872.00131388594,8867.314784851505,39941.9076936652,59648.71295258557,92643.69613075144,120155.11474255096,126332.64284480285,127606.1653607552,28997.09635956135,0.2912888703448889
7,Apr,4,0.16023022014032154,0.0965117897639916,0.09246406925841455,0.06348233970879373,364.0,233.52777777777777,230.0,125.0,1100.0,1057.8668828953644,1100.0,655.1609125985119,22.278733035537602,15.75491162775945,15.264191404780231,9.53736884006752,978.6055771309461,972.4401478962532,972.798906602105,966.927013894073,990.0798479641281,990.0022803454857,990.0,990.0,3.8398148148148152,187.4474914996541,142.1108163763015,144.27256519456495,32.441951172579934,134962.1938797509,102319.78779093706,103876.24694008677,23358.204844257558,74711.4699913527,78114.25660774569,90608.76293128144,118666.24117945225,126955.80555527634,130664.88457540533,22177.95063638408,0.2167513353497053
8,May,5,0.21096218878440406,0.15052053918923644,0.1519017920306654,0.07725603092969688,340.0,266.19444444444446,283.258064516129,147.0,1100.0,1033.8061247363012,1100.0,558.6350848961995,22.67902241712576,17.60883713610634,17.358675155313787,11.66597721791552,976.3971207889697,970.6553299954511,970.7233466880775,966.6041278459653,990.0,990.0,990.0,990.0,3.867383512544803,185.01825560819893,159.4181671694342,165.39783695237873,105.49786123899497,137653.58217250006,118607.11637405906,123055.99069256979,78490.40876181223,91704.78049150022,102651.67313703513,106896.92166245508,129757.24018123421,133675.04471047712,135309.19942722534,14663.75452234558,0.12363300761903302
9,Jun,6,0.29948914865958237,0.2222558723724994,0.2257899592543591,0.12580489919344634,293.0,213.94444444444446,210.0,119.0,1100.0,761.4672880851367,802.8965821630754,287.81381557988334,24.199063376555365,20.931549934855834,20.952471763300547,15.848642521346193,972.2144554855389,967.9280839647106,967.8906220102169,965.3040939925086,990.0,990.0,990.0,990.0,3.1398148148148146,175.58375481979056,137.9246215876703,148.798003654399,61.956672151332185,126420.30347024924,99305.72754312263,107134.5626311673,44608.803948959176,55422.61339024184,60663.03367475952,86195.27074125968,118014.28406782784,123674.3999400538,124597.75266084439,22851.606927232508,0.23011368520823133
10,Jul,7,0.41102111650951556,0.3590574785036408,0.3693522699075755,0.23325207897167,256.0,187.72222222222223,186.0,108.0,855.5650467603529,362.6765511215651,327.60045826937096,165.17246976950773,24.864870373469895,23.505283049131993,23.752005693707147,20.37356770989573,968.3527247618446,965.9280881576898,965.7609527577961,964.818186236044,990.0,990.0,990.0,990.0,1.765232974910394,154.51323603163067,74.39588482425125,68.88646610853691,36.06398079603642,114957.84760753321,55350.53830924293,51251.53078475146,26831.601712251093,33053.18550792189,34858.748378870136,44312.79840099857,60967.39166966705,83902.03386776548,89585.65523502861,19961.7937398413,0.36064317257973083
