WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units
2017,1986.0333014933801,179.20250341632538,0.6543880845105648,0.09923954223266504,25.47060313962907,16.97001959406323,971.0930784128219,964.3996853361133,191.68273497318046,12.101655628016049,720314.3736586339,0.4568203790326192,0.26575342465753427,0.057534246575342465,0.13150684931506848,0.5452054794520548,0.0,0
2018,783.2748074129404,159.46060870932584,0.5706738531638252,0.16411620152772213,25.436979272256234,22.268390201965786,966.940227770109,964.3998743421766,131.66548937527756,13.59905160652266,541957.5448516639,0.34370722022556055,0.0,0.1863013698630137,0.2821917808219178,0.5315068493150685,0.0,0
2019,3100.479279304233,150.3019452093491,0.6948471267336735,0.07395090586103971,25.47093377876471,14.227161787021785,973.8359362198636,964.398761195467,193.3849285938157,12.07286643806032,690860.3934901701,0.4381407873479009,0.2465753424657534,0.11232876712328767,0.10410958904109589,0.5397260273972603,0.0,0
2020,1588.7628374028166,140.18561302290306,0.6491393662852744,0.10077612600298674,25.46594226028469,18.16089884725143,969.902507075718,964.39901744159,192.56734370945492,0.0,605045.0069394204,0.3837170262172884,0.15342465753424658,0.0958904109589041,0.136986301369863,0.6082191780821918,0.005479452054794521,2
2021,1067.3676809071462,119.46738701121365,0.6026749374977275,0.11696262983229788,25.454687963323273,20.69941100997278,968.084852224922,964.3994382085676,171.97691628846297,0.0,467392.8555121571,0.29641860445976476,0.07123287671232877,0.07671232876712329,0.15342465753424658,0.6904109589041096,0.00821917808219178,3
2022,717.4319337402595,105.38450334352258,0.5821277826149381,0.17624097841273084,25.429681065490126,22.55539066023302,966.658424114184,964.3995334164772,117.45027940085959,9.521859187280503,414184.78861254663,0.26267426979486724,0.0,0.0547945205479452,0.30684931506849317,0.6383561643835617,0.0,0
2023,1222.5935309468084,92.19966808709681,0.6299079347264361,0.12365762665260653,25.46567816213037,19.785818749824184,968.6615143726506,964.3997944782147,187.80405746258785,0.0,633698.1756379369,0.4018887465994019,0.1506849315068493,0.11232876712328767,0.1780821917808219,0.5068493150684932,0.0547945205479452,20
2024,3046.561491517321,143.38212320423676,0.7330248067759371,0.08101091160754527,25.493478983502364,14.344436325053449,973.7186616818318,964.3996134939787,191.02399323489388,9.287855715347584,719481.3654658714,0.45629208870235377,0.3150684931506849,0.057534246575342465,0.15616438356164383,0.4712328767123288,0.0,0
2025,2954.411258836271,155.94241646040126,0.6555951262655281,0.07344948992831665,25.469679246150065,14.547932871248536,973.5151651356367,964.402255877726,191.14921520716632,11.888459027280176,735259.5813783646,0.4662985675915554,0.3095890410958904,0.0684931506849315,0.1506849315068493,0.4712328767123288,0.0,0
2026,2943.8696219235467,173.94569721542217,0.6755371043988269,0.055053258196665414,25.46960750468953,14.571464617877341,973.491633389008,964.402454772332,191.3589452346038,10.790495409695106,673225.4156660396,0.42695675777907127,0.21643835616438356,0.12602739726027398,0.14520547945205478,0.5123287671232877,0.0,0
2027,3172.7038045066856,125.48627831928152,0.6411701619869958,0.08460411486185403,25.42729926210032,14.072074333947242,973.9910236729379,964.4067212117752,187.9566928298641,10.534278089129092,764582.2671731967,0.48489489293074367,0.33972602739726027,0.0958904109589041,0.1178082191780822,0.44931506849315067,0.0,0
2028,1766.2101690304767,178.44629738652878,0.7125250138008853,0.08894535152452451,25.456893279394716,17.61106935272831,970.452028654157,964.4027794058453,191.7276777124667,12.710979278821792,766815.8463122282,0.48631141952830303,0.25753424657534246,0.08767123287671233,0.18356164383561643,0.4712328767123288,0.0,0
2029,3345.7862655618687,173.39311686833375,0.6809148140927395,0.072361771754293,25.45743942642665,13.709351752476847,974.3537462544084,964.4010276530933,190.86948478678985,12.576374850339965,770028.0746465629,0.4883486013740252,0.3095890410958904,0.1095890410958904,0.12876712328767123,0.4520547945205479,0.0,0
2030,3716.0239590557976,173.021773973577,0.6420292688530375,0.0643160546415657,25.45739702460743,12.972232590847128,975.090865416038,964.4011639378875,190.78736701609887,13.557763974309546,755217.0454430687,0.4789555082718599,0.34794520547945207,0.07123287671232877,0.14246575342465753,0.4383561643835616,0.0,0
2031,1161.3134158499945,173.31967945414115,0.6455999515938106,0.13148828548910235,25.47042898842375,20.216435647809533,968.4377756821091,964.4001711903874,179.55811310155892,12.748067131240289,706991.0192811855,0.4483707631159218,0.20821917808219179,0.13150684931506848,0.15616438356164383,0.5068493150684932,0.0,0
2032,2305.092628803589,143.04551596592074,0.7356368188677427,0.09309715319363583,25.494950330118012,16.106991235662534,971.9561067712227,964.3989920619217,190.43572219089782,0.0,773532.6333741645,0.4905711779389678,0.29315068493150687,0.12054794520547946,0.12054794520547946,0.46301369863013697,0.0027397260273972603,1
2033,4002.0762263951024,191.8976624231996,0.6278814534826079,0.049224449724549375,25.457268189854464,12.435028155714305,975.628069851171,964.4015777355396,191.87309592736125,17.716395724862497,796638.9836705619,0.505225129167023,0.38904109589041097,0.06575342465753424,0.136986301369863,0.40821917808219177,0.0,0
2034,2969.236292775519,211.5989367567561,0.6454841805575057,0.06634702683626859,25.16368066158925,14.514928228430747,973.5481697784544,964.7079247447188,187.97002687576455,15.600977018195307,850707.461686824,0.5395151329825114,0.4136986301369863,0.08767123287671233,0.07397260273972603,0.4246575342465753,0.0,0
2035,4941.686376896658,165.75345116352267,0.6257384738643137,0.04836405667453349,25.457180916610323,10.833287129055476,977.2298108778298,964.3978396871643,192.05081069095158,13.662237992060893,799847.8349848388,0.5072601693206741,0.39452054794520547,0.07945205479452055,0.13972602739726028,0.38904109589041097,0.0,0
2036,4405.930584574871,194.7658683081369,0.5647806823419914,0.06610665257037486,25.457136857100977,11.718443357055163,976.34465464983,964.4019991045748,191.97322694528975,17.678903678844424,833924.9905997213,0.5288717596396,0.41643835616438357,0.0821917808219178,0.15616438356164383,0.3452054794520548,0.0,0
2037,3723.826891854939,205.02569010624825,0.5852925062113616,0.05889338464858233,25.154932673159,12.957223801950207,975.105874204935,964.7061944992372,191.82490265207423,17.52398278478313,844220.4106618715,0.5354010722107252,0.44931506849315067,0.0684931506849315,0.12054794520547946,0.36164383561643837,0.0,0
2038,3044.6568221371253,217.16848760814858,0.6161601269836665,0.0864359438202181,25.127971876354103,14.348602964364614,973.7144950425206,964.7111903642875,190.93851144320416,18.728077273005137,853832.0302874966,0.5414967213898381,0.37534246575342467,0.0821917808219178,0.136986301369863,0.4054794520547945,0.0,0
2039,3102.341324378691,199.1249999985425,0.6884981386618809,0.06350042738751623,25.452016479519948,14.223134830809455,973.8399631760758,964.3984264960222,190.16274940111546,13.58689019701364,801888.179647095,0.5085541474169806,0.3835616438356164,0.07397260273972603,0.11506849315068493,0.4301369863013699,0.0,0
2040,3047.673738949347,177.79253129800583,0.6186986550949329,0.06650849158416193,25.45492466964657,14.342003940901876,973.7210940659834,964.3989687408977,190.99959108732816,13.482585239852384,882552.5297208965,0.5597111426438969,0.410958904109589,0.09041095890410959,0.13972602739726028,0.3589041095890411,0.0,0
2041,1258.5471956710255,185.98868892159084,0.6344471843110119,0.1178392466349666,25.468462107586003,19.524928623686645,968.7904910615317,964.405616779572,188.188235285372,13.530582995050752,767653.8892386499,0.48684290286570897,0.2219178082191781,0.13972602739726028,0.1726027397260274,0.4657534246575342,0.0,0
