,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,1.0,0.46346984156391685,0.3015426676589723,0.25334542498000495,0.2199889057349166,0.14586232759372006,0.1263606360867893,0.10064501585992262,0.16577034346346045,0.0968138399453319,0.0718706014030057,-0.04992630609409633,-0.10691689446946374,-0.036907697389999376,-0.16454860284919037,-0.16496896236602387,-0.21629486011284815,-0.24009643199699524,-0.25948644915106506,-0.2031559641065719,-0.158627038957312,-0.17609212640343883,-0.2670205409689943,-0.0680299607596161,-0.04730963549574041,-0.15287748520156713,-0.167958937615556,-0.05645465180634986,-0.15648928185258296,-0.1492168377451895,-0.20349846066841926,-0.18737056839288863,-0.08877035364566974,0.012112670928612616,0.0968964739326814,0.040203051794199834,-0.025822600294044172,-0.009110052858070223,0.013586280098254865,-0.029996952789534737,0.028712798194922867
1,[1. 1.],[0.26548358 0.6614561 ],[0.06481794 0.5382674 ],[0.00201479 0.50467606],[-0.04116033  0.48113814],[-0.12245271  0.41417737],[-0.14504482  0.39776609],[-0.17305681  0.37434684],[-0.10937836  0.44091904],[-0.18222226  0.37584994],[-0.2084791  0.3522203],[-0.3309973   0.23114469],[-0.38833531  0.17450152],[-0.31991388  0.24609848],[-0.44774339  0.11864618],[-0.45188705  0.12194912],[-0.50690722  0.0743175 ],[-0.53695201  0.05675915],[-0.56385882  0.04488592],[-0.51607971  0.10976778],[-0.47667877  0.15942469],[-0.49723006  0.14504581],[-0.59192136  0.05788028],[-0.40142201  0.26536208],[-0.38124538  0.28662611],[-0.48707586  0.18132089],[-0.50488744  0.16896956],[-0.39664932  0.28374002],[-0.49705098  0.18407242],[-0.49258564  0.19415196],[-0.54939974  0.14240282],[-0.53793333  0.16319219],[-0.44323699  0.26569628],[-0.34322432  0.36744966],[-0.2584567   0.45224965],[-0.3161843  0.3965904],[-0.38238768  0.33074248],[-0.36574843  0.34752832],[-0.34306122  0.37023378],[-0.38666474  0.32667083],[-0.32805386  0.38547946]
