WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Power_P95,Power_P90,FlowAvailableForGeneration_P95,FlowAvailableForGeneration_P50,PotentialPower1u_P95,PotentialPower1u_P50,PotentialPower2u_P95,PotentialPower2u_P50,PotentialPower3u_P95,PotentialPower3u_P50,PotentialPower4u_P95,PotentialPower4u_P50,Energy_stdev,Energy_coefvar,PropYearsMinAvailFlowGt1UnitRatedFlow,PropYearsMinAvailFlowGt2UnitRatedFlow,PropYearsMinAvailFlowGt3UnitRatedFlow,PropYearsMinAvailFlowGtCanalRatedFlow,PropYears1uPotentialGtRatedPower,PropYears2uPotentialGtRatedPower,PropYears3uPotentialGtRatedPower,PropYears4uPotentialGtRatedPower
1.0,Oct,10,0.4853507247156658,0.3934104803716273,0.397797727900293,0.27294890267726635,120.0,93.49210006583279,97.0,52.0,320.4386244532251,145.9577589208528,134.55051057234738,56.897498097703476,25.389016693576277,25.0810826024844,25.20087405347581,24.034314469452134,965.5819738100396,964.6549516090997,964.5732974635902,964.4053598749113,990.0,990.0,990.0,990.0,1.0164581961816985,67.50608733537814,31.748477995979417,29.337423609515838,11.78543345086458,50224.52897752133,23620.867629008688,21827.043165479787,8768.36248744325,16265.27197344202,18110.441061497557,19275.569827230574,26623.11384568627,31338.242122310414,36338.573792383104,20.27370172183109,22.546153736208147,102.89244607463966,134.55051057234738,56.81920760816965,57.49200956578684,113.11767797289399,114.52104617750894,168.27474875301635,170.52437569155305,220.58651230673587,223.93039057920632,6718.133574278378,0.2844151908301567,0.030612244897959183,,,,1.0,1.0,1.0,1.0
2.0,Nov,11,0.40061233496516163,0.33213905844490066,0.33625207158850545,0.21446251957928605,114.0,89.4251700680272,93.0,50.0,422.36245339813587,186.0880093148297,170.11612912521116,103.65596942628223,25.355015031256276,24.845434210048623,24.906382439499403,23.419887309751385,966.0103222323661,964.8111629424127,964.7537513646099,964.4461350224334,990.0,990.0,990.0,990.0,1.0976190476190475,88.20392431737011,40.51678983024707,37.30937010986958,22.091035372303963,63506.825508506474,29172.08867777789,26862.7464791061,15905.545468058854,19494.486036313272,22040.357244963958,23270.674709042483,31531.98029234798,40881.595156896154,45423.59956862688,23.74434341796404,26.45355413871877,124.52998368610926,170.11612912521116,56.35485241005435,57.27306436913271,112.15424836066354,114.06359822229251,166.74278834581474,169.78924263876598,218.33747254209914,222.83353445688408,8817.972476777746,0.30227429287553614,0.05102040816326531,,,,1.0,1.0,1.0,1.0
3.0,Dec,12,0.28792060039186695,0.24166531908971567,0.2430078384344648,0.15390017307069853,126.0,100.15437788018433,104.0,59.0,697.1178948692751,333.01056547447575,299.48585220564917,171.93058509198627,25.082247515992425,23.97193633672176,24.15269438617318,21.921617993214525,967.192471579477,965.5280191247969,965.4031155927133,964.5841598326841,990.0,990.0,990.0,990.0,1.7162606978275181,137.50743862320567,70.25842029077403,63.83530229651251,38.016368201925765,102305.53433566504,52272.26469633588,47493.4649086053,28284.177942232767,36490.83957475707,38175.78954099098,42673.89076847184,60527.541718480534,69195.28190851262,85479.7709944184,39.92322254147659,44.118094634390395,223.08294033963458,299.48585220564917,54.364706038543176,56.406705591280925,108.0554270904357,112.26259057229055,160.29874564238818,166.91690758711007,209.04467658049225,218.5972911707945,14800.739425079619,0.2831470859558359,0.2653061224489796,0.02040816326530612,,,1.0,1.0,1.0,1.0
4.0,Jan,1,0.22230623667693128,0.17484844254407952,0.17893243982047752,0.09743010872306798,150.0,117.80151415404872,120.0,73.0,1262.227923579528,591.4346024349499,518.9862269382567,257.14946321986446,24.405972512894895,22.40769688049503,22.869363264099192,17.30311522648755,970.0086311319069,966.7429195676626,966.4483458316708,965.051311263612,990.0,990.0,990.0,990.0,2.63265306122449,161.78383572493428,111.38567434327811,106.33076731242406,56.5546385187148,120367.17377935111,82870.94171139892,79110.09088044349,42076.65105792381,57203.956457352564,62228.74105967905,70270.40409163269,97524.02370067564,105393.54467009663,111803.38167699771,69.2004276348505,76.23097338700774,362.5881215367884,518.9862269382567,50.0527346560112,54.78950643989168,99.27060417016726,108.92612959685638,146.72251718233787,161.65735984564515,190.00941994003043,210.98019840298176,17428.870668863834,0.21031341395347616,0.9693877551020408,0.22448979591836735,0.05102040816326531,,0.9591836734693877,0.9489795918367347,0.9387755102040817,0.9081632653061225
5.0,Feb,2,0.1868371987581703,0.12728759362400757,0.13611277222908696,0.023904853438687257,197.0,138.85751985523274,137.0,85.0,1375.0,869.8989149293689,831.7106613749838,49.107142857142854,23.873345631988624,19.677204004637822,20.940878380801013,5.481924388430817,981.3924428635053,968.7015897966093,967.8532978073873,965.6565463090194,990.5250198537182,990.0054817923615,990.0,990.0,3.5521388358298984,175.6611034758276,129.64395966095043,139.29623294671188,2.344920189805898,118608.83271099467,87871.55809089463,94718.96592081443,1575.7863675495632,53160.22042971561,62670.28479480065,80444.10858887799,99835.6981301127,105446.17511627101,108556.11001123684,74.21795857488924,89.3637099285257,550.8903048582513,863.03831473035,37.25888625635585,52.177329103810166,73.43400352205633,103.58134216578601,107.3613393701845,153.34049362221606,136.1601682857393,199.18516150616932,20677.30317301031,0.2353128090846146,1.0,0.8571428571428571,0.37755102040816324,0.12244897959183673,0.7448979591836735,0.7244897959183674,0.6938775510204082,0.6326530612244898
6.0,Mar,3,0.17938460899337155,0.09413985297901538,0.09058800579643608,0.040403622514576715,315.0,193.71428571428572,192.03225806451613,107.0,1375.0,1017.9948412575759,1091.462476369246,0.0,23.03003928170892,15.350647419576118,14.615255545701277,5.708589877232903,981.0044828992874,971.8566735646693,971.9078523358668,966.2912831382374,990.3637253783024,990.0118954935591,990.0,990.0,3.869321922317314,181.76424665706196,102.78882471076412,104.38174579626764,0.0,135232.5995128541,76474.8855848085,77660.01887242313,0.0,0.0,25245.88708402283,60883.1477406654,106616.29789292869,117255.76947254204,122051.64674287126,0.0,0.0,754.1650378352178,2149.6997057354874,24.045336516035594,42.51612679389552,40.70656118431391,84.00861775223237,45.87858624792724,123.36562101416573,29.302761649216595,157.8010011712136,34515.27377999727,0.45132821731025413,1.0,0.9795918367346939,0.8061224489795918,0.5510204081632653,0.30612244897959184,0.29591836734693877,0.2857142857142857,0.20408163265306123
7.0,Apr,4,0.16067533259497935,0.0845862628212265,0.08008182373499625,0.050051060394899066,364.0,231.1734693877551,217.0,125.0,1375.0,1093.1729917106256,1353.0331423547682,0.0,22.18188496651778,13.616770722966747,12.948098606225454,6.071804817538543,980.538790335096,973.1176750367821,973.4012487919924,967.021589900858,990.2612477544167,990.0065441610486,990.0,990.0,4.056802721088435,178.5262917691431,87.26016923346876,90.37641211876817,0.0,128538.93007378305,62827.321848097505,65071.016725513095,0.0,4075.0746541494673,15672.497565939168,48178.10216348982,81677.90096225982,99978.19154772356,110936.91320882016,0.0,0.0,951.012043517966,2725.4584504284667,26.246989755942593,38.541728005641744,51.37504194572806,76.00679180808226,74.20601926502718,111.23601908145375,70.35138405171682,141.3528536377727,31067.001223260795,0.49448234158976084,1.0,1.0,0.9591836734693877,0.8163265306122449,0.15306122448979592,0.1326530612244898,0.11224489795918367,0.07142857142857142
8.0,May,5,0.21806803467057279,0.1291106353927355,0.12648735192365496,0.06545483026907678,340.0,264.83179723502303,276.0,147.0,1375.0,1229.7207704059476,1358.6929056063686,133.06451612903226,22.593975100332074,15.468326846949912,14.676697032352969,8.530864349050535,977.8544257547769,971.4540115504007,971.726647592641,966.7003306085085,990.0359427056096,990.0005796697642,990.0,990.0,4.594799210006584,173.8601766594563,107.71918272414646,105.22936615624596,6.570453284346033,129351.97143463547,80143.07194676498,78290.648420247,4888.417243553449,44068.33124715264,61203.04099252356,70990.0844146767,90135.16073013897,109336.04717204624,117397.67920714141,69.85797749904917,79.2168672158603,782.0835060462842,1997.017040933635,33.56914639222306,43.077126767569936,66.03561556148469,85.14100460299179,96.22317507415936,125.08946313244991,120.23709655943442,160.15626374208912,20762.239407298155,0.2590646814872466,1.0,0.9489795918367347,0.8979591836734694,0.7346938775510204,0.19387755102040816,0.16326530612244897,0.14285714285714285,0.12244897959183673
9.0,Jun,6,0.3695989557420853,0.19580502338609654,0.19148653836397656,0.10859683967699665,293.0,212.91836734693877,210.0,119.0,1375.0,925.2262528939256,980.441212723719,207.6743169850298,24.531747916856762,19.79683847910573,19.88286743357638,13.292648607884278,973.0566987903336,968.4835444324003,968.497096982625,965.0386626312065,990.0,990.0,990.0,990.0,3.7465986394557826,154.37208811313803,126.82242107987476,134.79579352145913,45.35086391999603,111147.90344145939,91312.14317750982,97052.97133545057,32652.622022397143,51164.62222315038,70237.81414875666,86081.14460996009,101562.02220008231,105764.41370254358,107743.87535192318,64.74635329313678,81.7818773416507,337.0344960499883,981.1101749662762,44.44213500729671,50.80048642478875,87.89745738348407,100.78033229447598,129.288560760514,149.02177349977717,165.90049906830566,193.1533683971477,16874.992439131343,0.18480556749529514,0.9489795918367347,0.6020408163265306,0.2755102040816326,0.061224489795918366,0.673469387755102,0.6326530612244898,0.5612244897959183,0.4489795918367347
10.0,Jul,7,0.4417106244843752,0.3268609998780637,0.32889274278986724,0.20226786513335898,256.0,186.68466096115867,186.0,108.0,1040.6351924576334,418.5248351778195,375.45386844176073,137.2315714898602,25.094132864105315,23.123659186481486,23.352342343099906,19.224158694754102,968.916208924372,966.2610240755813,966.1114910185612,964.6636455665442,990.0,990.0,990.0,990.0,2.0299539170506913,145.62542654466438,83.27714544542869,77.47564328166962,29.880348411681855,108345.31734923032,61958.19621139895,57641.87860156219,22230.979218291297,36269.14621418464,41281.26706864855,48468.01812386747,75399.7313221473,91503.25835382611,99865.27495438996,44.2425282416914,50.02332646794734,221.34586530897855,375.45386844176073,52.04067463583461,55.327911223871084,103.30461657269575,110.0352246678136,152.91700190122185,163.40158346713037,198.6011673391507,213.4967453314704,19915.73258628259,0.3214382245462874,0.5408163265306123,0.030612244897959183,,,1.0,1.0,0.9897959183673469,0.9795918367346939
