WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Power_P95,Power_P90,FlowAvailableForGeneration_P95,FlowAvailableForGeneration_P50,PotentialPower1u_P95,PotentialPower1u_P50,PotentialPower2u_P95,PotentialPower2u_P50,PotentialPower3u_P95,PotentialPower3u_P50,PotentialPower4u_P95,PotentialPower4u_P50,Energy_stdev,Energy_coefvar,PropYearsMinAvailFlowGt1UnitRatedFlow,PropYearsMinAvailFlowGt2UnitRatedFlow,PropYearsMinAvailFlowGt3UnitRatedFlow,PropYearsMinAvailFlowGtCanalRatedFlow,PropYears1uPotentialGtRatedPower,PropYears2uPotentialGtRatedPower,PropYears3uPotentialGtRatedPower,PropYears4uPotentialGtRatedPower
1,Oct,10,0.4853507247156662,0.39341048037162824,0.397797727900294,0.2729489026772669,120.0,93.49210006583279,97.0,52.0,320.4386244532242,145.95775892085226,134.55051057234675,56.89749809770347,25.389016693576284,25.08653206494705,25.200874053475815,24.034314469452138,965.5819738100397,964.6549516090998,964.57329746359,964.4053598749108,990.0,990.0,990.0,990.0,1.031599736668861,67.84571125088884,31.98994376302188,29.519806465602613,11.928363926280365,50477.209170661285,23800.518159688283,21962.73601040833,8874.702761152594,16536.97126137117,18346.694077993478,19474.274794087043,26849.49816179987,31590.550213182694,36460.21522399249,20.50408469594265,23.03697590321827,102.89244607463927,134.55051057234675,51.274576118297965,51.864170966371674,102.1841737454288,103.40547094744586,152.32537315804237,154.260726559044,200.7878573171858,203.5969384220984,6669.355849759481,0.28021893494132355,0.04081632653061224,,,,1.0,1.0,1.0,1.0
2,Nov,11,0.40061233496516274,0.33213905844490144,0.3362520715885062,0.21446251957928641,114.0,89.4251700680272,93.0,50.0,422.3624533981352,186.08800931482912,170.11612912521065,103.65596942628206,25.355015031256276,24.86133109183543,24.90638243949941,23.447337552930566,966.0103222323663,964.8111629424128,964.7537513646098,964.446135022434,990.0,990.0,990.0,990.0,1.1414965986394556,88.98316026285262,40.77090770896957,37.63682913402371,22.33338120338644,64067.875389253866,29355.053550458095,27098.51697649707,16080.034466438234,19738.107145544982,22228.55827736714,23443.87778159633,31787.267300360658,40762.15364292422,45471.90344932694,24.258254554440676,26.746459296365206,124.5299836861087,170.11612912521065,50.86623438971312,51.672512009966596,101.34216976773786,103.00789819115796,151.0002292783091,153.62935395368925,198.8837999542511,202.67767648976184,8795.967486786127,0.2996406554553488,0.07142857142857142,,,,1.0,1.0,1.0,1.0
3,Dec,12,0.28792060039186745,0.24166531908971603,0.24300783843446522,0.1539001730706987,126.0,100.15437788018433,104.0,59.0,697.1178948692742,332.9761053977023,299.4858522056485,171.93058509198565,25.082247515992425,24.015258346870567,24.187613898794307,21.955468895004575,967.192471579477,965.5280191247969,965.4031155927134,964.584159832684,990.0,990.0,990.0,990.0,1.8459512837393024,137.97273198610833,70.50372911526429,64.06295455884474,38.371518204429094,102651.71259766456,52454.77446175662,47662.83819178047,28548.409544095233,36585.36746211106,38253.10927649643,42731.83660775593,60739.69270340661,69384.70242412345,86229.16709941399,40.35250450428804,44.715363977192844,223.08294033963406,299.4858522056485,49.10783704222598,50.91162424336781,97.73884908649248,101.43632833423933,145.38322248209388,151.1497666559436,190.92754172678818,199.10153820538144,14885.927007562228,0.2837859310293129,0.42857142857142855,0.04081632653061224,,,1.0,1.0,1.0,1.0
4,Jan,1,0.22230623667693164,0.17457235548752115,0.17845867338959426,0.09743010872306809,150.0,117.68301514154047,120.0,73.0,990.0,573.8939754677555,518.9862269382559,257.1494632198639,24.586634159285307,22.53456200728673,22.908318974987726,18.50621041440839,970.0086311319069,966.7429195676624,966.4483458316708,965.0513112636118,990.0,990.0,990.0,990.0,2.7709019091507554,166.24166071526955,113.87211764695621,106.7734302499457,55.71598818868968,123683.79557216058,84720.8555293354,79439.43210595961,41452.69521238514,57510.92375958487,62665.306515241,70601.06949141124,100096.71294329781,114909.16883399706,120038.16510629092,70.42934425860831,77.05066127288931,362.58812153678764,518.9862269382559,45.271652068348324,49.48432319013796,89.94866793895275,98.50724074422416,133.41064004235673,146.5735376172961,174.33680833163768,192.59748931859923,19488.87242693583,0.23003630340096867,0.9795918367346939,0.30612244897959184,0.09183673469387756,0.01020408163265306,0.9591836734693877,0.9591836734693877,0.9489795918367347,0.9081632653061225
5,Feb,2,0.18683719875817062,0.12728759362400774,0.13611277222908713,0.02390485343868728,197.0,138.8575198552327,137.0,85.0,990.0,802.30813366777,826.199510038116,106.07142857142857,23.873345631988624,20.21201095520019,21.07491615360165,7.612793088305804,981.3924428635056,968.7015897966096,967.8532978073873,965.6565463090194,990.525019853718,990.0054817923615,990.0,990.0,3.5401628631748276,177.03657757606433,142.902769140439,146.5827727212174,9.55462095766708,120539.34872819498,96866.58697664534,99810.57205341841,6420.705283552276,69541.49399497769,79375.26936613391,87485.40992045763,108675.67049121685,113881.8089394972,116502.7920383118,94.26413724049452,105.51765657983934,550.8903048582507,863.0383147303489,33.82686938409839,47.166679248860774,66.87521647043462,93.78390805201133,98.35803361454906,139.27327220518703,126.65782568702957,182.3916419822146,16912.267344553686,0.1745934059659938,1.0,0.9285714285714286,0.5,0.15306122448979592,0.7448979591836735,0.7346938775510204,0.7142857142857143,0.5204081632653061
6,Mar,3,0.1793846089933718,0.09413985297901548,0.09058800579643614,0.040403622514576756,315.0,193.71428571428575,192.03225806451613,107.0,990.0,887.7588702749551,989.5859230271669,0.0,23.09047768766131,16.768114046917287,16.602473156669394,7.83945857710789,981.0044828992874,971.8566735646693,971.9078523358668,966.2912831382374,990.3637253783024,990.0118954935592,990.0,990.0,3.6919025674786043,175.6674713322784,133.348626883926,141.9212553661178,0.0,130696.59867121516,99211.37840164093,105589.41399239162,0.0,27754.1277957301,73476.21781982415,90748.90774542443,116864.9524128708,124553.88005179913,128373.42049447836,0.0,90.72900302140069,754.1650378352169,2149.699705735487,21.943414835677263,38.54129225690348,43.08572892796783,76.34909033387018,54.26186241336427,112.67495581746408,45.103723474808675,145.96410962096206,28234.830164815052,0.28459266083887064,1.0,0.9897959183673469,0.8775510204081632,0.5816326530612245,0.30612244897959184,0.30612244897959184,0.29591836734693877,0.15306122448979592
7,Apr,4,0.16067533259497965,0.08458626282122658,0.08008182373499635,0.050051060394899115,364.0,231.1734693877551,217.0,125.0,990.0,949.1547866372945,990.0,66.0,22.18188496651778,15.408851800748575,15.078967306100445,8.20267351741353,980.5387903350962,973.1176750367819,973.4012487919924,967.0215899008582,990.2612477544167,990.0065441610486,990.0,990.0,3.8656462585034013,178.4373279645658,128.66401450494925,130.68042137364424,5.196834148613901,128474.87613448736,92638.09044356352,94089.90338902385,3741.720587002009,62057.84743867081,67075.59202987168,78423.32198694808,107432.3227766064,122591.24490458013,126046.37508648021,80.70596270482818,89.66395227944203,951.0120435179647,2725.4584504284658,23.92719270360856,34.97932391616578,47.04712714507034,69.1856395620105,68.55693244069087,101.83595577875934,86.83818530963784,131.3173006001442,23722.631297055745,0.25607858693404223,1.0,1.0,0.9897959183673469,0.8673469387755102,0.16326530612244897,0.15306122448979592,0.1326530612244898,0.05102040816326531
8,May,5,0.2180680346705731,0.12911063539273565,0.12648735192365507,0.06545483026907684,340.0,264.83179723502303,276.0,147.0,990.0,957.1850770430915,990.0,556.0210340885452,22.61998920091688,17.10339838709686,16.753568505451838,10.661733048925523,977.8544257547769,971.4540115504011,971.7266475926411,966.7003306085085,990.0359427056095,990.0005796697642,990.0,990.0,3.9246214614878205,175.33980395343994,143.8459874272539,146.3581494282594,66.9891066433246,130452.81414135937,107021.41464587694,108890.463174625,49839.89534263351,83390.56067128245,88182.60392762633,97011.48386363425,118778.05363235838,123793.40112205553,126868.04012116548,101.47782364282452,114.2529393506052,782.0835060462834,1997.0170409336338,30.51174210416463,39.043281984915424,60.2301903026312,77.36074910078094,88.35791788939427,114.21089954281982,113.26683497756642,148.05125324682103,14668.958062148606,0.13706563411338477,1.0,0.9591836734693877,0.9183673469387755,0.8061224489795918,0.19387755102040816,0.17346938775510204,0.16326530612244897,0.09183673469387756
9,Jun,6,0.36959895574208573,0.19580502338609673,0.19148653836397675,0.10859683967699672,293.0,212.91836734693877,210.0,119.0,990.0,802.9444543980361,872.8825598439972,207.6743169850293,24.58074136640424,20.38474072774403,20.267186572229622,15.423517307759267,973.0566987903337,968.4835444324005,968.497096982625,965.0386626312066,990.0,990.0,990.0,990.0,3.498299319727891,165.82420358107132,142.61533235835472,154.69004830443833,45.420414993807256,119393.42657837136,102683.03929801538,111376.83477919563,32702.69879554121,51241.96250272077,73456.73831963133,96529.13413087293,116227.85659539686,117954.59677137011,118726.63755277196,64.7463532931369,84.05261465456812,337.0344960499875,981.1101749662753,40.264390124786885,45.94064748629669,79.82249238637723,91.29716531246063,117.95051004148436,135.45867348759685,153.13753463334427,177.12140511175426,20808.156430266932,0.2026445318771267,0.9693877551020408,0.673469387755102,0.37755102040816324,0.08163265306122448,0.7244897959183674,0.6632653061224489,0.6122448979591837,0.3469387755102041
10,Jul,7,0.4417106244843762,0.32686099987806405,0.3288927427898678,0.20226786513335912,256.0,186.68466096115864,186.0,108.0,909.8665147915073,415.45558721023826,375.45386844175994,137.2315714898596,25.09413286410532,23.18761195336639,23.419850360609995,19.792857477575307,968.9162089243722,966.2610240755815,966.1114910185612,964.6636455665441,990.0,990.0,990.0,990.0,2.192231731402239,160.97820557836695,84.04655103804103,77.7868299756507,30.084177273511273,119767.78495030504,62530.63397230258,57873.40150188412,22382.627891492393,36226.897998286484,41139.7886788588,48556.62663613232,75648.26719246375,91951.8649644597,103513.6196167456,44.69863678026547,50.55548951547856,221.34586530897795,375.45386844175994,47.0446416108422,49.959971507655084,93.53732049218307,99.48210491447088,138.89730241896393,148.09358790219153,181.87720747987183,194.75142056874162,20861.765448921393,0.33362472317427544,0.6938775510204082,0.061224489795918366,,,1.0,1.0,1.0,0.9591836734693877
