Exceedance,Power
0.0,181.80423890209585
0.05,173.2603032652356
0.1,165.83588202686738
0.15000000000000002,157.21276836206457
0.2,149.5585904902351
0.25,141.48534180922584
0.30000000000000004,133.0399452931786
0.35000000000000003,124.15248474452406
0.4,112.16649422785707
0.45,100.20432996026743
0.5,87.79600498190243
0.55,75.66939723773237
0.6000000000000001,64.57741300978108
0.65,55.94746043528054
0.7000000000000001,50.92760510723125
0.75,44.619474856889944
0.8,38.436335446245096
0.8500000000000001,34.52592773653952
0.9,30.861974635148176
0.9500000000000001,26.48743846840929
1.0,0.0
