,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,1.0,0.4918309548868786,0.34500094972547424,0.28836544153624843,0.2513737714979477,0.14704090925938898,0.1492728561677026,0.12819605174513932,0.19323343884902433,0.11843840342063525,0.07373969324431606,-0.016219136094979755,-0.09225343603598751,-0.051713917898589735,-0.17145366923459887,-0.17857338424949795,-0.18395466417003653,-0.25869791278462395,-0.2619026883594368,-0.21034947130593318,-0.173091913098793,-0.1824855616185637,-0.2504008878444729,-0.047626205527396305,-0.02255205963956865,-0.1601676608659648,-0.1774020313578112,-0.07406281471532854,-0.178754669014773,-0.1550514788737848,-0.21442870963913557,-0.18398762577113417,-0.10015604093978259,-0.023656361935975978,0.049398010851525016,0.006971899406401881,-0.0483014032339583,-0.011151969598008064,-0.01475595221970091,-0.04626532357942201,-0.005981466121249642
1,[1. 1.],[0.29384469 0.68981722],[0.10383163 0.58617027],[0.02856954 0.54816134],[-0.02067952  0.52342706],[-0.13396943  0.42805125],[-0.13473742  0.43328313],[-0.15887312  0.41526523],[-0.09607109  0.48253796],[-0.17588181  0.41275862],[-0.22244288  0.36992227],[-0.31312048  0.2806822 ],[-0.38918951  0.20468263],[-0.34977137  0.24634353],[-0.46986262  0.12695528],[-0.48081913  0.12367237],[-0.49030815  0.12239882],[-0.56935103  0.05195521],[-0.58088867  0.05708329],[-0.53765598  0.11695704],[-0.50565526  0.15947144],[-0.51856178  0.15359065],[-0.59033901  0.08953723],[-0.39471909  0.29946668],[-0.36990101  0.32479689],[-0.50757401  0.18723868],[-0.52769097  0.17288691],[-0.427856    0.27973037],[-0.53315507  0.17564574],[-0.51296863  0.20286568],[-0.57496918  0.14611176],[-0.5494929   0.18151765],[-0.46927386  0.26896177],[-0.39383791  0.34652519],[-0.32084279  0.41963882],[-0.36352716  0.37747096],[-0.41880561  0.3222028 ],[-0.38190292  0.35959898],[-0.38552005  0.35600815],[-0.41705244  0.3245218 ],[-0.3769948   0.36503187]
