,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,1.0,0.48613501196494147,0.3358768749105665,0.2833936532682489,0.2595246518010185,0.1459408107464237,0.143206370994325,0.10750626831757518,0.1841157159255855,0.1191722008068331,0.07709674385621634,-0.023054034157772955,-0.08413010693995678,-0.0537666453719232,-0.1697418550360683,-0.1776205646105825,-0.20445531553471852,-0.2620063505443457,-0.27363624495475397,-0.21210580716393315,-0.17968763230743556,-0.18195257287788955,-0.2589585538865335,-0.0501080193536395,-0.03019730935731617,-0.15895498236253014,-0.19265825089226044,-0.07396384621149144,-0.18180096201806922,-0.15318680595334788,-0.2103456785349654,-0.18231707197267177,-0.09830909505042382,-0.012209019722710181,0.06186513770757213,0.02060472849836813,-0.03849065690970833,-0.004928156912081866,-0.005888943002804213,-0.04250598184506025,0.002228766433948023
1,[1. 1.],[0.28814875 0.68412127],[0.09561465 0.5761391 ],[0.0253817  0.54140561],[-0.01041311  0.52946242],[-0.13360647  0.42548809],[-0.13931166  0.42572441],[-0.17784301  0.39285555],[-0.10281685  0.47104828],[-0.17235455  0.41069895],[-0.21633339  0.37052688],[-0.31727713  0.27116906],[-0.378424    0.21016379],[-0.34900178  0.24146849],[-0.46536056  0.12587685],[-0.47703536  0.12179423],[-0.50797232  0.09906169],[-0.57087481  0.04686211],[-0.59109724  0.04382475],[-0.53868138  0.11446977],[-0.51161926  0.15224399],[-0.51767547  0.15377032],[-0.59852495  0.08060784],[-0.39732929  0.29711325],[-0.37770191  0.31730729],[-0.50656243  0.18865247],[-0.54310336  0.15778686],[-0.42853634  0.28060865],[-0.53697773  0.17337581],[-0.51199273  0.20561911],[-0.57170612  0.15101477],[-0.54844557  0.18381142],[-0.46797916  0.27136097],[-0.38290248  0.35848444],[-0.30884408  0.43257436],[-0.35050897  0.39171842],[-0.40964919  0.33266788],[-0.37624313  0.36638681],[-0.37720648  0.36542859],[-0.41382718  0.32881521],[-0.36928311  0.37374064]
