WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Power_P95,Power_P90,FlowAvailableForGeneration_P95,FlowAvailableForGeneration_P50,PotentialPower1u_P95,PotentialPower1u_P50,PotentialPower2u_P95,PotentialPower2u_P50,PotentialPower3u_P95,PotentialPower3u_P50,PotentialPower4u_P95,PotentialPower4u_P50,Energy_stdev,Energy_coefvar,PropYearsMinAvailFlowGt1UnitRatedFlow,PropYearsMinAvailFlowGt2UnitRatedFlow,PropYearsMinAvailFlowGt3UnitRatedFlow,PropYearsMinAvailFlowGtCanalRatedFlow,PropYears1uPotentialGtRatedPower,PropYears2uPotentialGtRatedPower,PropYears3uPotentialGtRatedPower,PropYears4uPotentialGtRatedPower
1,Oct,10,0.4853507247156662,0.39341048037162824,0.397797727900294,0.2729489026772669,120.0,93.49210006583279,97.0,52.0,320.4386244532242,145.95775892085226,134.55051057234675,56.89749809770347,25.88901669357628,25.5810826024844,25.700874053475815,24.534314469452138,965.5819738100397,964.6549516090998,964.57329746359,964.4053598749108,990.5,990.5,990.5,990.5,1.0164581961816985,68.91087217980741,32.383992074491275,29.920499246434538,12.017691159849754,51269.688901776724,24093.69010342152,22260.851439347287,8941.162222928224,16585.861105813517,18467.533316971978,19656.066996844675,27157.864307271728,31973.537516571283,37083.67820441652,20.672982509203432,22.99052502537936,102.89244607463927,134.55051057234675,57.44910300920099,58.04447595242084,114.43119933731245,115.68216069049313,170.37950430084578,172.40679416168763,223.71314331759186,226.77614853135546,6860.814085442085,0.2847556375130677,0.030612244897959183,,,,1.0,1.0,1.0,1.0
2,Nov,11,0.40061233496516274,0.33213905844490144,0.3362520715885062,0.21446251957928641,114.0,89.4251700680272,93.0,50.0,422.3624533981352,186.08800931482912,170.11612912521065,103.65596942628206,25.855015031256276,25.34543421004863,25.40638243949941,23.919887309751395,966.0103222323663,964.8111629424128,964.7537513646098,964.446135022434,990.5,990.5,990.5,990.5,1.0976190476190475,90.09065689079291,41.33770570820215,38.058979763565354,22.52670385889966,64865.272961370916,29763.14810990553,27402.465429767057,16219.226778407752,19879.130338190575,22476.75288825912,23734.262312454226,32172.29670888323,41725.40549902896,46365.94906244874,24.2121797703795,26.974758931889692,124.5299836861087,170.11612912521065,57.03134110753941,57.851738365360944,113.5594224443962,115.2763068607008,168.98109739173043,171.74695090484875,221.63242765140063,225.77446103879905,9010.653514755604,0.3027453104584979,0.05102040816326531,,,,1.0,1.0,1.0,1.0
3,Dec,12,0.28792060039186745,0.24166531908971603,0.24300783843446522,0.1539001730706987,126.0,100.15437788018433,104.0,59.0,697.1178948692742,333.0105654744751,299.4858522056485,171.93058509198565,25.582247515992425,24.471936336721768,24.65269438617318,22.421617993214532,967.192471579477,965.5280191247969,965.4031155927134,964.584159832684,990.5,990.5,990.5,990.5,1.7162606978275168,140.64841050635556,71.74690595590569,65.15923094025888,38.77571995598336,104642.41741672857,53379.69803119383,48478.46781955262,28849.13564725162,37230.93088043087,38952.453264043696,43550.75013719863,61823.74571819445,70698.36589863163,87500.03189237525,40.72400927457876,45.00746117695703,223.08294033963406,299.4858522056485,55.200647895696875,57.076748943619165,109.77384093848038,113.6553050953923,162.99241214881116,169.13736985388985,212.9107659873187,221.86968561237222,15161.550741476642,0.28403215643176905,0.2653061224489796,0.02040816326530612,,,1.0,1.0,1.0,1.0
4,Jan,1,0.22230623667693164,0.17457235548752115,0.17845867338959426,0.09743010872306809,150.0,117.68301514154047,120.0,73.0,1075.4719034155278,580.157475257404,518.9862269382559,257.1494632198639,24.905972512894895,22.965771994552426,23.369363264099206,18.704675155255657,970.0086311319069,966.7429195676624,966.4483458316708,965.0513112636118,990.5,990.5,990.5,990.5,2.583278472679394,179.9367941609411,116.84586956832868,108.66100905109455,57.71364094546268,133872.9748557402,86933.32695883655,80843.79073401436,42938.94886342423,58400.12431633225,63542.6074260208,71792.17623751207,101476.59355868817,119186.51196270222,124807.24324817429,71.11820615603011,77.89989254377481,362.58812153678764,518.9862269382559,51.10680746114019,55.59699100294979,101.41569836841151,110.58871508683501,150.03168255007654,164.27006375996223,194.63528710991264,214.74524030103998,21198.70791791415,0.24385018564804112,0.9693877551020408,0.22448979591836735,0.05102040816326531,,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9081632653061225
5,Feb,2,0.18683719875817062,0.12728759362400774,0.13611277222908713,0.02390485343868728,197.0,138.8575198552327,137.0,85.0,1100.0,836.7594787924537,840.4433264539073,117.85714285714286,24.373345631988624,20.550312043183403,21.46682743766599,7.695674997098215,981.3924428635056,968.7015897966096,967.8532978073873,965.6565463090194,991.025019853718,990.5054817923615,990.5,990.5,3.3848899165577566,189.76540540133166,150.4433782094216,152.0159678640253,10.719271068625245,132076.72215932686,101978.15442147583,103362.12914332372,7203.3501581161645,76132.12181070106,80982.79408434636,93190.61090038694,114809.36372509834,123402.20765488238,125768.60722313458,98.95527049777877,111.07411024272965,550.8903048582507,863.0383147303489,38.65790752421567,53.147423623561465,76.24588108098197,105.56272957485194,111.6115261638881,156.41497510094635,141.8938520380375,203.52512270548397,18821.609789235485,0.18456511491123628,1.0,0.8571428571428571,0.37755102040816324,0.12244897959183673,0.7755102040816326,0.7755102040816326,0.7346938775510204,0.6224489795918368
6,Mar,3,0.1793846089933718,0.09413985297901548,0.09058800579643614,0.040403622514576756,315.0,193.71428571428575,192.03225806451613,107.0,1100.0,967.5516155863345,1090.8515477005903,0.0,23.530039281708934,16.954329883877413,16.692596029894208,7.922340485900294,981.0044828992874,971.8566735646693,971.9078523358668,966.2912831382374,990.8637253783024,990.5118954935592,990.5,990.5,3.6507570770243585,190.73399531029065,145.61762293637165,155.20794754349856,0.0,141906.0925108563,108339.51146466054,115474.71297236296,0.0,34464.087318415004,81571.31555173424,99227.29593574174,126363.6508721765,134697.1761222361,137318.29677243961,0.0,100.15696814663725,754.1650378352169,2149.699705735487,25.49660078062301,43.82902509619605,49.87672506250218,86.65692545065875,71.96640573275272,127.39265733508282,50.74624815067168,163.29228436613636,29297.636312822808,0.2704242978092019,1.0,0.9795918367346939,0.8061224489795918,0.5510204081632653,0.336734693877551,0.32653061224489793,0.30612244897959184,0.20408163265306123
7,Apr,4,0.16067533259497965,0.08458626282122658,0.08008182373499635,0.050051060394899115,364.0,231.1734693877551,217.0,125.0,1100.0,1047.4444333626209,1100.0,73.33333333333333,22.681884966517785,15.529183907970285,15.161849214892847,8.285555426205937,980.5387903350962,973.1176750367819,973.4012487919924,967.0215899008582,990.7612477544167,990.5065441610486,990.5,990.5,3.845238095238096,196.67152955134978,142.7153048671747,145.83672830076353,5.837471486351406,141603.5012769718,102755.01950436569,105002.44437654971,4202.9794701730125,69643.73057128623,75223.39192210272,87832.52360480628,119442.94534894594,133676.8276046878,138252.39507064648,90.62639736925337,100.59179578887716,951.0120435179647,2725.4584504284658,27.70748097667179,39.929677361629416,54.29246541342618,78.79854542180922,78.57000916628765,115.46118935113682,97.66553587760981,147.06601764921118,25559.974692221804,0.24874672610164658,1.0,1.0,0.9591836734693877,0.8163265306122449,0.1836734693877551,0.16326530612244897,0.15306122448979592,0.07142857142857142
8,May,5,0.2180680346705731,0.12911063539273565,0.12648735192365507,0.06545483026907684,340.0,264.83179723502303,276.0,147.0,1100.0,1054.5567835024772,1100.0,556.0210340885452,23.093975100332077,17.24415350133904,16.837128104987336,10.744614957717927,977.8544257547769,971.4540115504011,971.7266475926411,966.7003306085085,990.5359427056095,990.5005796697642,990.5,990.5,3.9068466096115873,193.28447315960716,159.1384881639155,162.13839231412766,94.8007808339863,143803.6480307477,118399.03519395321,120630.96388171107,70531.7809404858,90204.60096954077,95178.5403223642,108491.83168817722,130793.04052876637,135770.48332488636,138609.0850383226,112.58503388411869,125.95840169611013,782.0835060462834,1997.0170409336338,34.9980817953109,44.37560411396616,68.90144858770331,87.76146384641443,100.53926504029252,129.07726928483405,127.02774055300871,165.60155311754318,15690.452685841194,0.13252179513235193,1.0,0.9489795918367347,0.8979591836734694,0.7346938775510204,0.21428571428571427,0.20408163265306123,0.1836734693877551,0.10204081632653061
9,Jun,6,0.36959895574208573,0.19580502338609673,0.19148653836397675,0.10859683967699672,293.0,212.91836734693877,210.0,119.0,1100.0,847.5711885133192,922.4642551382058,207.6743169850293,25.03174791685676,20.696257670798758,20.59863451442962,15.506399216551669,973.0566987903337,968.4835444324005,968.497096982625,965.0386626312066,990.5,990.5,990.5,990.5,3.3802721088435366,182.54477825683847,152.07605454839094,165.09815069821423,46.27733108265241,131432.24034492363,109494.75927484146,118870.66850271425,33319.678379509736,52239.55566755613,74628.97373729455,99291.26568938041,126246.68060520994,128329.31158544912,129410.16489598641,66.0993340487635,84.15888073709569,337.0344960499875,981.1101749662753,45.703992180192046,51.8348566827561,90.44711220201135,102.8873302331206,133.17639443285475,152.27714412608958,171.22797124009674,197.71582643384403,23949.47014941556,0.21872709075783514,0.9489795918367347,0.6020408163265306,0.2755102040816326,0.061224489795918366,0.7959183673469388,0.7551020408163265,0.673469387755102,0.4489795918367347
10,Jul,7,0.4417106244843762,0.32686099987806405,0.3288927427898678,0.20226786513335912,256.0,186.68466096115864,186.0,108.0,959.2986021469784,416.9991512651311,375.45386844175994,137.2315714898596,25.59413286410532,23.629119876393652,23.852342343099906,20.102455105835183,968.9162089243722,966.2610240755815,966.1114910185612,964.6636455665441,990.5,990.5,990.5,990.5,2.018433179723503,171.6891738873188,85.91833526006677,79.20364475183848,30.47596703617205,127736.74537216518,63923.2414334897,58927.51169536782,22674.119474912008,37011.59580857219,42132.221960691815,49481.848293286195,77140.65419997391,93741.95991931923,107976.04354754012,45.140489498201106,51.054184536451075,221.34586530897795,375.45386844175994,53.01544925074041,56.09196727024336,105.29510787619478,111.61249186412343,156.00448329389343,165.89024797546745,202.9568330860475,217.10617950965644,21760.163215047996,0.3404108228411543,0.5408163265306123,0.030612244897959183,,,1.0,1.0,1.0,0.9795918367346939
