WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,PowerTurbine1_max,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,PropDays1uPotentialGtRatedPower,PropDays2uPotentialGtRatedPower,PropDays3uPotentialGtRatedPower,PropDays4uPotentialGtRatedPower,FstDay1uPotentialLessRatedPower,LstDay1uPotentialLessRatedPower,FstDay2uPotentialLessRatedPower,LstDay2uPotentialLessRatedPower,FstDay3uPotentialLessRatedPower,LstDay3uPotentialLessRatedPower,FstDay4uPotentialLessRatedPower,LstDay4uPotentialLessRatedPower,Exceedance
1934,3283.7747978364127,175.85611591818005,0.526785763605807,0.07174233669469368,25.434557826976338,14.317931407439506,54.183330819592406,974.1622846906532,964.4021858203423,180.2758882332092,18.364019032647537,841214.9329988484,0.5927722342006655,0.36712328767123287,0.0958904109589041,0.1863013698630137,0.3506849315068493,0.0,0,271,270,266,247,56.0,149.0,56.0,150.0,54.0,152.0,45.0,162.0,0.35000000000000003
1935,2506.709610818529,188.71809469755024,0.4927985318474458,0.05904154169324495,25.427210637538835,16.157123934048098,54.74655583081358,972.3230921640449,964.4021858203423,180.94982538189973,20.39832786167196,798280.8356107781,0.562518205374301,0.31232876712328766,0.10136986301369863,0.2,0.38904109589041097,0.0,0,295,293,289,266,81.0,151.0,80.0,152.0,77.0,153.0,62.0,161.0,0.65
1936,3636.513615673937,207.086012326485,0.5415999598712469,0.04986821409955871,25.378267545690907,13.570461055355212,54.74655583081358,974.9097550427376,964.4425160739587,179.6923804749918,24.192249117734285,811657.4844789684,0.5719442221087494,0.40273972602739727,0.0684931506849315,0.18904109589041096,0.33972602739726027,0.0,0,244,244,241,222,44.0,164.0,44.0,164.0,43.0,166.0,35.0,177.0,0.55
1937,3248.5622941414613,228.0119559096817,0.5518389945518429,0.045558615350214125,25.20760231250693,14.392548379554956,53.679404750058154,974.087667718538,964.568071735458,179.48660293664048,26.838679404381708,829906.0725192692,0.5848033094588683,0.3315068493150685,0.11232876712328767,0.2219178082191781,0.33424657534246577,0.0,0,308,306,304,264,86.0,142.0,85.0,143.0,85.0,145.0,60.0,160.0,0.45
1938,2891.117890135454,219.11865300258486,0.4933302990921714,0.07023525701333608,25.280884426576463,15.2292418805245,53.93109702256903,973.2509742175683,964.5147119180156,178.52501195046813,26.40432608244812,806726.6926458284,0.5684696802566579,0.33424657534246577,0.0958904109589041,0.1863013698630137,0.3835616438356164,0.0,0,292,288,284,260,56.0,128.0,55.0,131.0,52.0,132.0,42.0,146.0,0.6000000000000001
1939,5331.4830933361045,216.96545287729182,0.5376639346851675,0.04611648782352185,25.298460136873327,10.493219030225237,54.63244264113307,978.0204839637377,964.5017927172637,180.2758882332092,25.76262179457229,869536.5431696038,0.6127293979153304,0.4465753424657534,0.10136986301369863,0.18356164383561643,0.27123287671232876,0.0,0,264,262,257,219,64.0,165.0,63.0,166.0,61.0,169.0,34.0,180.0,0.2
1940,3345.707466801638,228.0119559096817,0.5175167220035656,0.054696951785489084,25.251156063041805,14.186693132727484,54.17878565084578,974.2935229653655,964.568071735458,180.43109294202344,24.054885060915733,844518.2239354942,0.5950999379442853,0.3863013698630137,0.052054794520547946,0.21643835616438356,0.3452054794520548,0.0,0,279,277,271,242,56.0,141.0,55.0,142.0,52.0,145.0,31.0,158.0,0.30000000000000004
1941,2175.8537845274404,188.71809469755024,0.4822007139582534,0.06801927641114136,25.423282348274732,16.955741445785222,54.74655583081358,971.5244746523076,964.4021858203423,181.7674214732681,20.821725330951306,748864.4427546749,0.5276963489730784,0.25753424657534246,0.0821917808219178,0.2356164383561644,0.4246575342465753,0.0,0,322,321,319,292,98.0,140.0,98.0,141.0,97.0,142.0,80.0,152.0,0.9
1942,1683.4305970646826,169.35749394086503,0.4349226338728021,0.0879157122711566,25.387639394873236,18.40297878449921,55.13443634231961,970.0772373135936,964.4039059066137,179.24878851754727,25.76111516445301,797873.3950555185,0.5622310974797893,0.27945205479452057,0.10136986301369863,0.25753424657534246,0.36164383561643837,0.0,0,310,309,305,278,93.0,147.0,93.0,148.0,92.0,151.0,80.0,166.0,0.65
1943,2549.2628477944536,175.85611591818005,0.44967320161789376,0.08122685659800663,25.404320240711836,16.054409224106212,54.52474920842233,972.4258068739866,964.4021858203423,179.6007845412785,22.364522283943923,821222.5803223953,0.5786843820976346,0.38082191780821917,0.07945205479452055,0.15616438356164383,0.3863013698630137,0.0,0,266,265,260,239,52.0,151.0,51.0,151.0,49.0,154.0,37.0,163.0,0.5
1944,3908.489300711898,193.1228452527196,0.5486383330760718,0.05949237856370725,25.388546736761192,12.994131627536762,52.89522750493311,975.4860844705561,964.4021858203423,179.6923804749918,25.680436238314467,786229.4716428594,0.5540260666066713,0.3315068493150685,0.10136986301369863,0.21643835616438356,0.3506849315068493,0.0,0,281,280,277,256,67.0,150.0,67.0,151.0,66.0,153.0,52.0,162.0,0.75
1945,1569.566645086851,198.9070898288772,0.4793219841421505,0.09633965920654734,25.415887366436817,18.770846937043004,54.52474920842233,969.7093691610498,964.4021858203423,180.94982538189973,22.93518012945082,855676.1853361101,0.6029625298326499,0.3863013698630137,0.06027397260273973,0.15616438356164383,0.3972602739726027,0.0,0,343,338,323,270,111.0,132.0,109.0,135.0,105.0,146.0,65.0,159.0,0.30000000000000004
1946,4795.818222324392,198.04704669313716,0.4809859877343982,0.04627894159646224,25.387639394873236,11.343868751239187,53.679404750058154,977.1363473468537,964.4021858203423,181.48072253984063,27.49019966277638,813930.0683513534,0.5735456257056157,0.3780821917808219,0.10684931506849316,0.2136986301369863,0.3013698630136986,0.0,0,262,260,255,236,68.0,170.0,66.0,170.0,64.0,173.0,57.0,185.0,0.55
1947,6156.058548586993,261.0754653463963,0.4884650965451478,0.03882354238733774,24.970194610459995,9.337234150254902,53.83221107565712,979.243512600248,964.7443018613857,180.2758882332092,0.0,754019.9596748928,0.5313292460643869,0.3698630136986301,0.0958904109589041,0.1863013698630137,0.2821917808219178,0.0684931506849315,25,242,241,238,218,52.0,175.0,52.0,176.0,51.0,178.0,42.0,189.0,0.9
1948,916.553878264532,198.04704669313716,0.4594867811434695,0.13366346443186106,25.423282348274732,21.53887268867616,53.96593056043931,967.5662155130581,964.4021858203423,154.0729461082949,23.30714900662007,649213.9816910068,0.457476451386075,0.07671232876712329,0.15342465753424658,0.3780821917808219,0.3917808219178082,0.0,0,365,365,365,365,,,,,,,,,1.0
1949,5256.888969216421,169.35749394086503,0.5385210176452115,0.030816705650176083,25.38933455357436,10.602028956919684,54.74655583081358,977.9056090125932,964.4021858203423,179.32280747078968,20.50408469594265,728864.0871507121,0.5136028575107899,0.37534246575342467,0.08767123287671233,0.16986301369863013,0.36712328767123287,0.0,0,248,247,244,233,42.0,158.0,42.0,159.0,42.0,162.0,41.0,172.0,0.9500000000000001
1950,4476.342208292831,198.04704669313716,0.5074346050645181,0.05311034692185192,25.387639394873236,11.928509856917048,54.52474920842233,976.5517062411757,964.4021858203423,181.60952011444684,27.49019966277638,822922.5302182608,0.579882272266095,0.38904109589041097,0.1178082191780822,0.18356164383561643,0.3095890410958904,0.0,0,253,251,249,231,60.0,171.0,59.0,172.0,59.0,174.0,52.0,185.0,0.45
1951,6156.058548586993,256.6659042898363,0.4804354782184821,0.03912965898499423,25.01473055689148,9.337234150254902,54.63244264113307,979.243512600248,964.7266636171594,180.43109294202344,0.0,786286.948353851,0.5540665682633259,0.42191780821917807,0.038356164383561646,0.1780821917808219,0.32054794520547947,0.043835616438356165,16,234,232,229,204,11.0,142.0,10.0,143.0,10.0,146.0,361.0,159.0,0.75
1952,5888.375322344647,219.11865300258486,0.482598859075883,0.04457299367439108,25.280884426576463,9.680884234016093,54.63244264113307,978.8780979964107,964.5147119180156,179.6923804749918,0.0,801797.6653180385,0.5649963817845133,0.3917808219178082,0.0958904109589041,0.25205479452054796,0.24383561643835616,0.01643835616438356,6,254,252,249,227,63.0,173.0,62.0,174.0,61.0,176.0,50.0,187.0,0.6000000000000001
1953,3825.6459193409837,258.928656488806,0.5329653421577384,0.057647614419445874,25.05769052363345,13.169680697584612,54.183330819592406,975.3105354005082,964.7357146259552,180.5306266315012,26.239309551205654,878054.0941766003,0.6187313928185075,0.4054794520547945,0.10410958904109589,0.20273972602739726,0.2876712328767123,0.0,0,272,270,266,236,65.0,157.0,64.0,158.0,62.0,160.0,45.0,173.0,0.2
1954,3797.3405085707386,213.83113399243985,0.4763460019098563,0.060514892992011036,25.323927985829783,13.229661210883407,54.52474920842233,975.2505548872093,964.4829868039546,179.33669384594197,25.61956761912056,884495.8398861325,0.6232706465176535,0.4794520547945205,0.07123287671232877,0.15342465753424658,0.2958904109589041,0.0,0,236,234,229,205,38.0,166.0,37.0,167.0,36.0,171.0,23.0,182.0,0.15000000000000002
1955,5693.519049852624,250.88887595387268,0.4384411209216949,0.04983508317464204,25.04664589523684,9.965119714706294,54.17878565084578,978.5780193367731,964.7035555038157,179.6923804749918,0.0,839900.0376187742,0.5918456773343862,0.4602739726027397,0.1095890410958904,0.21095890410958903,0.20273972602739726,0.019178082191780823,7,230,229,226,205,57.0,192.0,57.0,193.0,56.0,195.0,48.0,208.0,0.35000000000000003
1956,9125.046264119264,289.709002353605,0.5017537083122143,0.026191648029202395,24.86140162768889,7.127040087300927,54.469413891946886,981.9431871141804,964.8588360094144,178.64361904038978,0.0,771439.8041350838,0.5436043492693245,0.273972602739726,0.1589041095890411,0.2547945205479452,0.24383561643835616,0.0684931506849315,25,272,271,268,251,58.0,150.0,58.0,151.0,58.0,154.0,55.0,168.0,0.8
1957,9912.101075056224,282.51762710592146,0.4323026852157319,0.019874696445110914,24.83589458352212,6.8153756680703035,54.63244264113307,982.4437446880361,964.8300705084237,179.46553365698966,0.0,719107.2782866426,0.5067276046329011,0.3178082191780822,0.08493150684931507,0.2356164383561644,0.20273972602739726,0.1589041095890411,58,229,225,218,198,12.0,153.0,12.0,154.0,10.0,156.0,4.0,170.0,0.9500000000000001
1958,4501.327502375012,244.4626045006759,0.4826914130323509,0.0527967492517042,25.117523817087143,11.882786768746586,54.469413891946886,976.5974293293464,964.666775627004,181.60952011444684,27.505597188480138,920158.7334265684,0.648400933977795,0.4191780821917808,0.12602739726027398,0.23835616438356164,0.21643835616438356,0.0,0,284,283,279,242,69.0,149.0,69.0,150.0,67.0,152.0,44.0,166.0,0.1
1959,4795.818222324392,198.9070898288772,0.5319977978892259,0.043696969833910616,25.434557826976338,11.343868751239187,54.183330819592406,977.1363473468537,964.4021858203423,181.7674214732681,22.19789754672813,800036.4706132655,0.5637553347238187,0.35342465753424657,0.11506849315068493,0.2191780821917808,0.3150684931506849,0.0,0,276,275,271,249,71.0,160.0,71.0,161.0,70.0,164.0,63.0,179.0,0.65
1960,6109.560283746436,207.086012326485,0.4684044031282663,0.034368436298426376,25.378267545690907,9.391111364237917,54.17878565084578,979.1858547518456,964.4425160739587,178.91351085651274,0.0,793313.2281039674,0.5590177209143465,0.36164383561643837,0.1095890410958904,0.2493150684931507,0.23013698630136986,0.049315068493150684,18,257,254,251,228,69.0,176.0,67.0,177.0,66.0,179.0,57.0,193.0,0.7000000000000001
1961,5632.210260458824,266.40022953190976,0.41882087381158106,0.045464152162914086,24.94504437924991,10.054550416633377,53.25059096907612,978.4836038011066,964.7656009181276,179.33669384594197,34.52592773653952,867990.41330198,0.6116398988823919,0.4904109589041096,0.07397260273972603,0.2684931506849315,0.16712328767123288,0.0,0,226,223,221,193,37.0,175.0,36.0,177.0,35.0,178.0,22.0,193.0,0.25
1962,7034.53654195357,282.51762710592146,0.4247522578653459,0.037877433075602734,24.8620002947314,8.329708811273166,54.094301306489974,980.3224643494364,964.8300705084237,181.39342309273067,0.0,801255.9106033542,0.5646146277998719,0.4328767123287671,0.07397260273972603,0.22465753424657534,0.1589041095890411,0.1095890410958904,40,213,212,209,174,16.0,167.0,16.0,168.0,15.0,170.0,360.0,185.0,0.65
1963,2454.2146867348292,289.709002353605,0.515823828316939,0.0645001157306977,24.86140162768889,16.283835819767358,54.183330819592406,972.1963802783257,964.8588360094144,179.6007845412785,33.0191227607872,994149.8194876893,0.7005396439255942,0.46301369863013697,0.11506849315068493,0.23013698630136986,0.19452054794520549,0.0,0,277,273,266,227,55.0,143.0,52.0,144.0,48.0,147.0,21.0,159.0,0.0
1964,2758.936868602477,262.6513991364098,0.482598859075883,0.0683594161576421,24.969909289816275,15.54829951870754,54.183330819592406,972.9319165793852,964.7506055965456,179.7564784263775,32.233327764230445,867135.2881526398,0.6110373246467105,0.36712328767123287,0.10684931506849316,0.2356164383561644,0.29041095890410956,0.0,0,278,277,273,248,60.0,146.0,60.0,147.0,59.0,150.0,46.0,162.0,0.25
1965,5461.037923581307,247.00311013724087,0.4707114397978658,0.03382880477972711,25.068244681637072,10.30423830623026,54.787440747991475,978.2199984023152,964.6820186608237,179.24188969940627,30.89262759229036,836265.531542899,0.5892845788537255,0.3917808219178082,0.07945205479452055,0.2465753424657534,0.2821917808219178,0.0,0,268,267,263,237,62.0,158.0,62.0,159.0,61.0,162.0,48.0,175.0,0.4
1966,3445.6562723883435,266.40022953190976,0.4913147177300279,0.04480158262252272,24.94504437924991,13.97489685422231,54.52474920842233,974.5053192438704,964.7656009181276,180.94982538189973,31.16943389088169,869086.2215202057,0.6124120733413705,0.3780821917808219,0.10684931506849316,0.21095890410958903,0.3041095890410959,0.0,0,281,280,276,249,88.0,171.0,87.0,171.0,86.0,174.0,71.0,186.0,0.2
1967,5594.069795175452,256.6659042898363,0.44743459125932505,0.03699771557808741,25.00920033189287,10.110185646358943,54.094301306489974,978.4248674845703,964.7266636171594,181.24649992788426,32.111274173213076,849293.2618717101,0.5984647259369962,0.4849315068493151,0.0958904109589041,0.27123287671232876,0.1506849315068493,0.0,0,218,217,216,197,18.0,165.0,18.0,166.0,18.0,167.0,14.0,182.0,0.30000000000000004
1968,8571.63865618811,280.8790272711299,0.3916276735529208,0.034860950337764804,24.847158013359078,7.344906813117221,54.63244264113307,981.5925025624608,964.8235161090843,178.8690249381311,0.0,778089.5315045373,0.5482901597500827,0.32054794520547947,0.15616438356164383,0.2356164383561644,0.13150684931506848,0.15616438356164383,57,238,236,232,203,50.0,176.0,49.0,177.0,48.0,180.0,35.0,196.0,0.8
1969,4990.690795553161,335.8283516156156,0.4347459030710711,0.0419374801059182,24.53083887527202,10.987251942230545,53.43469212105522,977.4929641558624,965.079141758078,178.68876514436542,41.65259577907387,953810.9086224688,0.6721143445391995,0.4904109589041096,0.12602739726027398,0.3232876712328767,0.06027397260273973,0.0,0,240,239,233,208,25.0,149.0,25.0,150.0,22.0,153.0,11.0,167.0,0.05
1970,3141.212178585448,320.5117836285301,0.4707114397978658,0.07134102275298419,24.614234424023145,14.625566011852175,53.83221107565712,973.8546500862407,965.0025589181427,178.8690249381311,40.648357988074864,932421.2349433284,0.657041853362174,0.42191780821917807,0.11506849315068493,0.2328767123287671,0.23013698630136986,0.0,0,269,267,261,232,50.0,145.0,50.0,147.0,48.0,151.0,35.0,167.0,0.1
1971,1879.5337399159118,275.02702989881647,0.5066883384495814,0.07874293334400123,24.887075831125827,17.769414784518332,54.09714802453674,970.7108013135744,964.8001081195952,180.94982538189973,35.13784039503686,922088.9190241821,0.6497610625064703,0.33972602739726027,0.16986301369863013,0.20821917808219179,0.28493150684931506,0.0,0,315,313,306,272,102.0,152.0,101.0,153.0,99.0,158.0,81.0,174.0,0.1
1972,1228.7491541059394,234.53098723591492,0.5031318095348472,0.10172946982897604,25.198655040658878,19.90938137565506,53.93109702256903,968.6189259129044,964.6071859234157,181.5497047726857,25.42733945910123,800425.0843985254,0.564029176108099,0.22465753424657534,0.18082191780821918,0.2191780821917808,0.37534246575342467,0.0,0,365,365,365,307,,,,,,,88.0,145.0,0.65
1973,2860.071249515923,209.35312898019922,0.5285827981457426,0.05960222886454435,25.360074633127628,15.304182047537141,53.269404538062474,973.1760340505556,964.4561187738813,180.1664883707795,24.672765616216388,893207.2183111615,0.6294092242454208,0.4684931506849315,0.06301369863013699,0.15616438356164383,0.31232876712328766,0.0,0,245,241,238,219,43.0,162.0,39.0,162.0,38.0,164.0,30.0,175.0,0.15000000000000002
1974,5498.718803886681,219.11865300258486,0.4763460019098563,0.043875604945507234,25.280884426576463,10.24927346989493,53.83221107565712,978.2780269579857,964.5147119180156,181.24649992788426,26.73353578624091,835153.4167105064,0.588500913742676,0.4602739726027397,0.0821917808219178,0.17534246575342466,0.2821917808219178,0.0,0,231,230,227,203,33.0,166.0,33.0,167.0,31.0,168.0,21.0,182.0,0.4
1975,5537.063002227241,241.2674784651609,0.4559255176030035,0.04376457430701482,25.125434903933378,10.19334105618502,54.094301306489974,978.33707702343,964.647604870791,180.5306266315012,28.55964893893581,820958.8251299722,0.5784985238246041,0.42191780821917807,0.10684931506849316,0.26301369863013696,0.21095890410958903,0.0,0,247,245,243,223,64.0,182.0,63.0,183.0,63.0,185.0,56.0,198.0,0.5
1976,2851.0349296246973,335.8283516156156,0.4255394548516334,0.07614888984361888,24.506761581534413,15.325993854171132,53.80980679375552,973.1542222439217,965.079141758078,179.0716517209903,43.81243536944688,936555.2845300757,0.6599549611943146,0.4191780821917808,0.10684931506849316,0.4191780821917808,0.0547945205479452,0.0,0,252,252,249,229,59.0,171.0,59.0,171.0,58.0,173.0,49.0,184.0,0.05
1977,6348.595621445872,271.9562257336665,0.4247522578653459,0.04376457430701482,24.89711059328417,9.114142791692917,54.17878565084578,979.4822585705928,964.7878249029345,181.24649992788426,0.0,876196.2562279478,0.6174222449320338,0.4849315068493151,0.10410958904109589,0.16164383561643836,0.1780821917808219,0.07123287671232877,26,224,221,216,180,47.0,187.0,45.0,188.0,43.0,191.0,2.0,204.0,0.2
1978,5390.8183966334,339.73414629451196,0.4371001436868592,0.0547226744243934,24.499018475165247,10.406667038652515,53.80980679375552,978.1118603308154,965.0986707314727,181.24649992788426,42.89214793564208,987340.2169952744,0.695741175513892,0.4849315068493151,0.1506849315068493,0.3315068493150685,0.03287671232876712,0.0,0,245,243,238,205,48.0,167.0,47.0,168.0,44.0,170.0,24.0,183.0,0.05
1979,3076.024264251512,311.29832651120034,0.4453612545026768,0.062360624267995574,24.7044893430973,14.782916149899552,54.469413891946886,973.6972999481932,964.956491632556,179.32280747078968,37.8873247277645,971682.2963266143,0.6847076331294142,0.4821917808219178,0.11506849315068493,0.25205479452054796,0.15342465753424658,0.0,0,225,224,221,202,21.0,161.0,21.0,162.0,20.0,164.0,12.0,175.0,0.05
1980,3445.6562723883435,282.51762710592146,0.4763400476991867,0.0607872221344025,24.86140162768889,13.97489685422231,53.83221107565712,974.5053192438704,964.8300705084237,179.0716517209903,33.0191227607872,901193.1181262668,0.6350365847329801,0.4136986301369863,0.10684931506849316,0.26575342465753427,0.2136986301369863,0.0,0,270,265,258,235,68.0,162.0,64.0,163.0,60.0,166.0,45.0,176.0,0.1
1981,1434.0918404196536,244.4626045006759,0.4836015644892589,0.08826924632333387,25.117523817087143,19.20853476750624,52.89522750493311,969.2716813305867,964.666775627004,181.5497047726857,27.505597188480138,786700.2534515086,0.5543578086782714,0.21095890410958903,0.1506849315068493,0.2821917808219178,0.3561643835616438,0.0,0,365,364,356,308,,,112.0,112.0,104.0,112.0,92.0,148.0,0.75
1982,1136.328881646943,223.29620539524257,0.4933302990921714,0.11181083974025516,25.233269063355504,20.266463526049552,53.93109702256903,968.3284621994618,964.5397772323714,181.7674214732681,26.40432608244812,853217.365081834,0.6012298925262374,0.25205479452054796,0.17534246575342466,0.2356164383561644,0.336986301369863,0.0,0,365,365,365,302,,,,,,,70.0,132.0,0.30000000000000004
1983,1794.2212989814325,213.83113399243985,0.44805327890430624,0.07214833669635473,25.311395305647718,18.045039593691328,54.206718517664086,970.4351765044015,964.4829868039546,179.83537566069856,26.73353578624091,786601.5415506065,0.5542882501484064,0.2602739726027397,0.12054794520547946,0.2136986301369863,0.40821917808219177,0.0,0,323,321,316,285,81.0,123.0,81.0,125.0,80.0,129.0,69.0,149.0,0.75
1984,1938.363286248882,202.36918649496602,0.5350196187925648,0.07794585094288298,25.367608950809924,17.579350096365644,54.52474920842233,970.9008660017273,964.4142151189698,180.94982538189973,24.41253138293921,827541.5921625784,0.5831371498975269,0.30684931506849317,0.1178082191780822,0.20273972602739726,0.3726027397260274,0.0,0,312,310,303,270,98.0,150.0,97.0,151.0,93.0,154.0,73.0,167.0,0.45
1985,3058.1393347436165,207.086012326485,0.5278519142882396,0.05090933164663231,25.378267545690907,14.826086669401365,52.71603906547984,973.6541294286916,964.4425160739587,179.83537566069856,24.192249117734285,762271.0900664739,0.5371435044721193,0.27671232876712326,0.10136986301369863,0.25753424657534246,0.3643835616438356,0.0,0,313,310,307,283,100.0,151.0,99.0,153.0,98.0,155.0,86.0,167.0,0.8500000000000001
1986,2069.441905878044,241.2674784651609,0.5134569390406561,0.07341658632215482,25.14377584893271,17.212597704594074,52.71603906547984,971.2676183934987,964.647604870791,181.7674214732681,26.838679404381708,892958.444428457,0.6292339227327195,0.3287671232876712,0.15616438356164383,0.26575342465753427,0.2493150684931507,0.0,0,305,303,298,270,75.0,134.0,75.0,136.0,73.0,139.0,61.0,155.0,0.15000000000000002
1987,2463.969763289497,228.0119559096817,0.5134569390406561,0.0611352427118351,25.220513686188326,16.260289083256154,54.52474920842233,972.2199270148367,964.568071735458,181.7674214732681,26.143179282218195,817944.0673040996,0.5763741384126075,0.3561643835616438,0.043835616438356165,0.2191780821917808,0.3835616438356164,0.0,0,311,308,306,253,97.0,151.0,96.0,153.0,96.0,155.0,57.0,169.0,0.55
1988,3825.6459193409837,209.35312898019922,0.5074346050645181,0.06297784307126703,25.360074633127628,13.169680697584612,53.43469212105522,975.3105354005082,964.4561187738813,179.0716517209903,24.672765616216388,818136.1003623779,0.5765094568199856,0.41643835616438357,0.0821917808219178,0.19452054794520549,0.30684931506849317,0.0,0,242,241,239,221,52.0,174.0,52.0,175.0,47.0,176.0,45.0,188.0,0.5
1989,1015.7994747954344,213.83113399243985,0.4431611161336456,0.1128795074694022,25.311395305647718,20.967769170110973,54.39275752686115,967.9496554922142,964.4829868039546,164.62459262676438,26.921960446354753,762705.6500418917,0.5374497223926742,0.2493150684931507,0.14246575342465753,0.18904109589041096,0.4191780821917808,0.0,0,365,365,365,361,,,,,,,145.0,148.0,0.8500000000000001
1990,2294.569526323532,202.36918649496602,0.4793219841421505,0.07794585094288298,25.415887366436817,16.669186206967012,54.206718517664086,971.8110298911258,964.4142151189698,180.5306266315012,22.93518012945082,769090.7954829661,0.5419490920309531,0.31232876712328766,0.07671232876712329,0.19452054794520549,0.41643835616438357,0.0,0,283,282,280,260,59.0,140.0,59.0,141.0,58.0,142.0,50.0,154.0,0.8
