WaterYear,Count,Livingstone,Mwinilunga,Mongu,Zambezi,Kaoma,Luso,Livingstone_pct_var,Mwinilunga_pct_var,Mongu_pct_var,Zambezi_pct_var,Kaoma_pct_var,Luso_pct_var
1940.0,12.0,781.6,1248.7,,,954.1,1128.9,5.951441504683988,-10.04180352925371,,,1.1980839391864462,-5.748933772115968
1941.0,12.0,367.7,1080.8999999999999,,,699.1,1133.4999999999998,-50.15564861659122,-22.13036392629963,,,-25.848883259736667,-5.36488301062404
1942.0,12.0,591.9,1210.9,,,894.9999999999999,1319.1,-19.76374331291908,-12.764971485203262,,,-5.070448458681631,10.130730322616536
1943.0,12.0,708.9,1056.2,,,1020.1,945.0,-3.903560794945657,-23.909788490107925,,,8.198475449495959,-21.10261530219647
1944.0,12.0,488.09999999999997,1428.8999999999999,,,760.0999999999999,856.9000000000001,-33.83457190578781,2.9400712237121462,,,-19.37882443960213,-28.458022277727142
1945.0,12.0,537.5999999999999,1190.5000000000002,763.7,,715.6,1210.8,-27.12449468664521,-14.234617683652218,-16.112161321812714,,-24.098785382159292,1.088839568360327
1946.0,12.0,447.2,1213.7,723.1999999999999,,788.3000000000001,1478.9,-39.37885793130159,-12.563255340318113,-20.56084204260176,,-16.387748067015323,23.472319819663117
1947.0,12.0,924.0000000000001,1406.2,1113.4,,1010.5,453.6,25.254774757328573,1.3047296205361039,22.30027443275334,,7.180236684360026,-62.129255345054304
1948.0,12.0,563.4,1561.8000000000002,186.9,,675.6,1263.5,-23.627121105758757,12.51438395772529,-79.47016230332173,,-28.341446903558992,5.488725466322496
1949.0,12.0,641.3000000000001,1310.0,0.3,,1037.7,1203.2,-13.06722180533029,-5.625660785875201,-99.96704680947565,,10.065246518911831,0.4543209189388459
1950.0,12.0,738.0,1362.3,723.7,,893.0000000000001,1310.9,0.04115126721696621,-1.8578913653418252,-20.505920058394477,,-5.282581534751593,9.446118095609158
1951.0,12.0,1182.0,1461.6000000000001,1193.6000000000001,,1085.1,1230.0,60.22851056619303,5.295827630049479,31.109760699599775,,15.092800421770466,2.691834051109355
1952.0,12.0,920.0,1255.7,,,1276.1,1304.0,24.71254629517562,-9.537513167040828,,,35.35150918645405,8.870041953371219
1953.0,12.0,672.0,1218.9,844.1,,864.0,1288.0,-8.905618358306503,-12.188639642674255,-7.280706261283376,,-8.35851113776639,7.534213217747032
1954.0,12.0,928.0,1156.3999999999999,,902.4,936.5,1051.0,25.797003219481496,-16.691232162432136,,-9.64497109782068,-0.668687130229426,-12.252749928686233
1955.0,12.0,819.0,1665.5,1002.3,1237.8000000000002,855.7,1260.0,11.021277625813951,19.98508546650752,10.096609541897482,23.937782330582426,-9.238863403456824,5.196512930404705
1956.0,12.0,686.0,1281.2,1122.7999999999997,970.1,726.4000000000001,1148.0,-7.007818740771221,-7.700455418979621,23.332807735850015,-2.866341380757797,-22.95326677138136,-4.154288218964601
1957.0,12.0,1401.0,1316.8,1357.5000000000002,1339.1,990.7000000000002,1016.0,89.91551886906636,-5.13577871972555,49.113187122743554,34.08069503868387,5.08011923126719,-15.174875287864143
1958.0,12.0,849.0,1532.6000000000001,1166.8,1029.9,1497.4,1165.0,15.087991091960982,10.410772732494411,28.165942346089977,3.1212813235311323,58.82403405359794,-2.7349701873639036
1959.0,12.0,510.0,1361.6,908.8,1345.9,926.5,1220.0,-30.865871075500472,-1.9083204015631166,-0.173801504862384,34.76156183448932,-1.7293525105793521,1.8569410913442381
1960.0,12.0,801.0,1760.1000000000001,1060.8999999999999,1111.4999999999998,1059.0,1305.0,8.581249546125731,26.80020950441303,16.533466090989755,11.291682873196251,12.324463779057169,8.95353124934773
1961.0,12.0,599.0,1442.8,1042.3,1332.0,1022.8000000000001,1460.0,-18.801287792597613,3.9414478001063014,14.490368278479245,33.36979000188703,8.484855102190442,21.89437212570704
1962.0,12.0,985.0,1371.5,1030.1000000000001,1094.5000000000002,1121.7,1380.0,33.52375880516086,-1.1951097464334646,13.150271863821828,9.589515883682724,18.97483571385121,15.215228447586105
1963.0,12.0,585.0,1347.9999999999998,851.0999999999999,1002.0999999999999,705.3999999999999,1194.0,-20.699087410132893,-2.8880845338624375,-6.51179848238158,0.3377376583265647,-25.180664070116233,-0.31378060404506525
1964.0,12.0,535.0,1407.1000000000001,656.4,843.6999999999999,810.0000000000001,1372.0,-27.47694318704461,1.3695669528206236,-27.8984191326933,-15.52245358514108,-14.086104191655979,14.547314079774013
1965.0,12.0,817.0,1586.5000000000002,1077.6999999999998,1167.4999999999998,995.9999999999998,1234.0,10.750163394737482,14.293808521533599,18.378844760354088,16.898821191593903,5.64227188285261,3.0257912350154017
1966.0,12.0,715.6,1411.3999999999999,729.8,935.2,891.3000000000002,1239.0,-2.995328120839481,1.6793453181799451,-19.835871851065768,-6.3607900827591894,-5.462894649411072,3.44323771489796
1967.0,12.0,642.8,1624.4,1079.3999999999999,1257.8000000000002,744.4,1464.0,-12.863886132022953,17.024180625514756,18.565579506658818,25.940331730010165,-21.044069086751506,22.228329309613084
1968.0,12.0,661.0,1753.4,1151.6000000000001,958.6999999999998,1311.1999999999998,1398.0,-10.39674662922708,26.317531586294983,26.496314026188927,-4.007794538431626,39.07444467148228,16.718035775163315
1969.0,12.0,596.0,1415.0,805.1000000000001,374.29999999999995,868.3999999999999,1565.0,-19.207959139212313,1.9386946473180078,-11.564621029450581,-62.52228798970998,-7.891818370412437,30.66074820324076
1970.0,12.0,703.0,1729.8000000000002,957.0000000000001,775.1,950.4,929.0,-4.703347776621237,24.617352650834423,5.120677772718656,-22.3911980251782,0.8056377484569687,-22.438444037820656
1971.0,12.0,845.0,1098.4,943.4999999999999,940.4,676.8,1084.0,14.545762629808042,-20.869638020767415,3.637784199122287,-5.840127238907986,-28.21416705791701,-9.497603161461349
1972.0,12.0,486.20000000000005,1291.5999999999997,576.5,720.0,383.9000000000001,1003.0,-34.092130425310444,-6.951224023691939,-36.67495220901536,-27.9082216206016,-59.28105604836633,-16.260236135558795
1973.0,12.0,1042.4,1194.5,1189.3000000000002,918.8000000000001,1263.8000000000002,1230.0,41.30473723705552,-13.946451762387731,30.637431635417244,-8.002880590289928,34.04689076862367,2.691834051109355
1974.0,12.0,904.8,1406.5000000000002,1083.8,1296.3999999999999,996.5,1189.0,22.65207813899445,1.3263420646309547,19.048892967682825,29.805252070905652,5.69530515187013,-0.7312270839276236
1975.0,12.0,704.0999999999999,1770.6000000000001,1103.5999999999997,1256.5000000000002,937.5,,-4.554234949529191,27.556645047732353,21.223803542290764,25.810166019047365,-0.5626205921944335,
1976.0,12.0,556.7,1295.3,767.1,874.8,954.2,,-24.53535377986492,-6.684670546522254,-15.738691829203265,-12.408489269030953,1.2086905929899479,
1977.0,12.0,1056.8999999999999,1381.6999999999998,1296.7,1166.6,1158.9,,43.27031541235989,-0.4602866472089946,42.43467384313926,16.808706468619672,22.92051092875294,
1978.0,12.0,602.0,1538.7,868.2000000000002,1105.3000000000002,926.4999999999999,,-18.39461644598291,10.850225762422774,-4.63346662249285,10.670892559373696,-1.7293525105793641,
1979.0,12.0,512.8,1693.3000000000002,886.8,1222.4999999999998,1055.2999999999997,,-30.486311151993423,21.98783861929583,-2.590368809982353,22.405832040020172,11.932017588327666,
1980.0,12.0,953.5,1217.8000000000002,1173.1,1091.9,1127.6000000000001,,29.253709665706474,-12.267885271021987,28.857959347101602,9.329184461757105,19.600628288257674,
1981.0,12.0,430.0,1288.6000000000001,559.0999999999999,855.0,801.9,,-41.71044031855922,-7.167348464640284,-38.586237259428444,-14.391013174464403,-14.945243149739431,
1982.0,12.0,788.0,1670.5000000000002,835.5,846.5999999999999,628.0,,6.819007044128685,20.345292868088166,-8.225364389648457,-15.23208392222406,-33.390214114024644,
1983.0,12.0,494.0,1178.8999999999999,647.6,908.3,939.1,,-33.03478492411222,-15.070298855319303,-28.865046054741278,-9.0542190249895,-0.39291413133844294,
1984.0,12.0,601.6,1421.8,826.7,866.8000000000001,825.1,,-18.448839292198198,2.42857671346766,-9.19199131169644,-13.209509028802035,-12.484499467327598,
1985.0,12.0,635.0,1636.6,883.9,913.4,852.5,,-13.921231633221174,17.903086685371477,-2.908916318384528,-8.543568928135425,-9.578276325168805,
1986.0,12.0,503.5,1580.6999999999998,767.6,861.2999999999998,717.3,,-31.746992326498997,13.87596793570004,-15.683769844995995,-13.760210113644684,-23.91847226749981,
1987.0,12.0,844.7,1035.4,912.3999999999999,1275.2000000000003,848.3,,14.50509549514658,-25.40825128068334,0.22163678142996454,27.6825497075123,-10.02375578491578,
1988.0,,,,1045.6,1130.4,,,,,14.852853374247236,13.18409205565549,,
1989.0,,,,915.5,1037.4999999999998,,,,,0.562153083515066,3.882250095313639,,
1990.0,,,,886.3,1105.1,,,,,-2.645290794189625,10.65086706537939,,
1991.0,,,,703.2,974.8000000000001,,,,,-22.75772141089263,-2.395742271892275,,
1992.0,,,,1240.3000000000002,1182.1,,,,,36.23947402455899,18.360682253176165,,
1993.0,,,,720.7,886.3,,,,,-20.835451963638107,-11.257023364360007,,
1994.0,,,,639.8,715.0,,,,,-29.72182900837473,-28.40885897045854,,
1995.0,,,,765.7999999999998,737.6999999999999,,,,,-15.881488988142195,-26.13596540210807,,
1996.0,,,,832.4,1047.8999999999999,,,,,-8.565880691733547,4.923575783016069,,
1997.0,,,,916.3999999999999,903.7,,,,,0.6610126550881407,-9.51480538685787,,
1998.0,,,,1112.2,611.6999999999999,,,,,22.168461670655883,-38.75202661850279,,
1999.0,,,,991.0,1121.9,,,,,8.855372698813142,12.333008560898705,,
2000.0,,,,1024.7,844.1,,,,,12.55711443438328,-15.482402597152516,,
2001.0,,,,1001.8000000000001,726.1,,,,,10.041687557690224,-27.297444053776143,,
2002.0,,,,860.5,1141.8,,,,,-5.479265179284856,14.325545213329285,,
2003.0,,,,1110.0000000000002,1079.3999999999999,,,,,21.926804940143906,8.07759108711475,,
2004.0,,,,483.90000000000003,1016.6999999999998,,,,,-46.84650368420213,1.7995987199088008,,
2005.0,,,,878.9,874.2,,,,,-3.458136160457248,-12.468565751013776,,
