Exceedance,VicFalls_full,Ngonye_gauged,Ngonye_synthetic,Conversion
0.181,1937.0,2554.8429471012046,1938.4640222121636,1.0043573103782377
0.182,1937.0,2548.294052534379,1938.4640222121636,1.0007558194177406
0.183,1929.0,2541.5257183979015,1930.3091237235772,1.0006786540816885
0.184,1918.5760000000155,2533.9442659097467,1927.1228751266244,1.0011027922735711
0.185,1913.0,2522.778669456624,1909.3775505322863,0.9981064038328731
0.186,1902.0,2513.6970106219724,1899.6870003355984,0.9984718487212032
0.187,1889.0,2503.025598478279,1887.6952886028118,0.9993093110655435
0.188,1889.0,2496.0512558632804,1887.6952886028118,0.9951029013927952
0.189,1876.0,2483.4773945960783,1866.862573677355,0.9951293036659674
0.19,1864.0,2476.096248362068,1857.4420227377652,0.9964817718550243
0.191,1862.0,2463.4117212772667,1845.6235079631172,0.9912048914946924
0.192,1852.0,2458.4054105299906,1839.9627510625887,0.9935004055413544
0.193,1841.0,2444.1372674136173,1826.2262866003816,0.9919751692560466
0.194,1836.0,2433.4345869057897,1816.677541020037,0.9894757848693012
0.195,1829.0,2425.7893767565974,1808.0862178950922,0.9885654553827732
0.196,1817.0,2418.50073807296,1799.4760435761643,0.9903555550776909
0.197,1817.0,2411.7382632855556,1799.4760435761643,0.9858254215056097
0.198,1805.0,2389.86129644568,1772.5293609459068,0.982010726285821
0.199,1793.0,2378.855909533816,1761.0920282151747,0.9822041428974762
0.2,1782.0,2377.3744171150556,1760.4618760012154,0.9868059843056141
0.201,1782.0,2371.3873984277175,1758.4882640326045,0.9833188730707355
0.202,1770.0,2359.131212609031,1741.3005955911703,0.9837856472266497
0.203,1761.8419999999933,2347.2319901595424,1741.3005955911701,0.9822614465513516
0.20400000000000001,1758.0,2331.499049381732,1719.8365062951912,0.9782915280404956
0.20500000000000002,1747.0,2323.143122617834,1711.7471589522675,0.9798209267042172
0.20600000000000002,1735.0,2314.98954525408,1703.9411272214982,0.9820986324043217
0.20700000000000002,1735.0,2302.9230711576765,1703.941127221498,0.9766097123356224
0.20800000000000002,1724.0,2281.8199162333044,1677.6514960348618,0.9731157169575763
0.209,1713.0,2272.0676449910807,1671.466120790939,0.9757537190840274
0.21,1713.0,2261.489390334319,1671.466120790939,0.9711348588976721
0.211,1701.0,2246.9847835628043,1651.3180375333397,0.9718308621942605
0.212,1701.0,2243.229438512958,1651.3180375333397,0.9707924970801527
0.213,1690.0,2232.666643629127,1644.3893922409727,0.9730114746988004
0.214,1684.0,2218.086910640203,1632.8860169406375,0.9696472784683121
0.215,1679.0,2204.6764285518598,1622.683506470263,0.9664583123706152
0.216,1667.0,2200.3027272081026,1617.2266352988981,0.9701419527887811
0.217,1656.0,2184.5608000444972,1606.4467549955857,0.9700765428717305
0.218,1656.0,2170.2546174094123,1606.4467549955857,0.9623814488804605
0.219,1645.0,2164.6841069231045,1587.0354045052177,0.9647631638329591
0.22,1645.0,2151.902550816161,1587.0354045052177,0.958021790055719
0.221,1634.0,2138.739881036779,1564.9921861951746,0.9577675558110004
0.222,1623.0,2129.923503514307,1556.9454195955036,0.959300936288049
0.223,1612.0,2122.83747107381,1551.8412834032456,0.9626806969002765
0.224,1612.0,2112.197879445348,1551.8412834032456,0.9567995554194301
0.225,1601.9000000000015,2103.9872757580833,1545.5806953436352,0.9593921138073465
0.226,1601.0,2096.903847240493,1532.0583968097992,0.9569384114989377
0.227,1590.0,2082.860716253208,1521.6038551178685,0.9569835566779047
0.228,1587.0,2077.026632638257,1518.2596457347147,0.9566853470288057
0.229,1579.0,2061.102390789134,1507.887634942502,0.9549636700079177
0.23,1569.0,2043.256242433387,1504.2894427482092,0.9518168612189418
0.231,1569.0,2039.9258311237,1493.4006552525198,0.9500846999038223
0.232,1563.0,2023.5842630699246,1483.0973018225002,0.9453079898671289
0.233,1547.0,2017.1469928167355,1476.4338351262502,0.9519238137500001
0.234,1547.0,2006.9498151871487,1472.6261398712504,0.9469196401468976
0.23500000000000001,1537.0,1999.2040572557353,1460.4375824065685,0.9483360924717977
0.23600000000000002,1528.0,1991.2173171813247,1457.592574129153,0.9489032209534983
0.23700000000000002,1526.0,1987.693005175453,1446.9318932943754,0.9481860375454623
0.23800000000000002,1516.0,1983.0959800165724,1446.9318932943754,0.9514089952989656
0.23900000000000002,1515.0,1976.8807522610412,1437.5171091718144,0.9488561776711646
0.24,1505.0,1960.1743313287402,1423.7416408698912,0.9460077347972699
0.241,1505.0,1953.16829823357,1423.7416408698912,0.9417261289965143
0.242,1494.0,1946.4721967205621,1411.0754089491602,0.9444949189753415
0.243,1484.0,1936.541677316192,1406.8688241404702,0.9459132052463727
0.244,1484.0,1931.0530491532868,1398.3880341757922,0.9423099960753317
0.245,1474.0,1927.002049610654,1385.988805400015,0.9466331865931593
0.246,1474.0,1914.6492323879233,1385.988805400015,0.94029091275442
0.247,1463.0,1905.5703946181425,1374.6428693267596,0.9431124864375995
0.248,1463.0,1897.8587446546667,1374.6428693267596,0.9396055156027066
0.249,1459.0,1885.653342732136,1374.6428693267594,0.9368654629067678
0.25,1453.0,1882.4724585828367,1363.257641785467,0.9382365050140861
0.251,1443.0,1869.5501126089039,1358.8507782941083,0.9384328579379201
0.252,1443.0,1862.8221141436072,1354.1586140044187,0.9347677742530967
0.253,1433.0,1848.3527915429006,1341.352880961784,0.9334397223116102
0.254,1426.0,1836.2249939153312,1337.6191220725375,0.9312188047901745
0.255,1422.0,1829.3268454418937,1323.3134130401538,0.9306001498172671
0.256,1422.0,1825.4838163023164,1323.3134130401538,0.927723240894281
0.257,1412.0,1822.656786847187,1318.5637727120036,0.9328736798809746
0.258,1412.0,1809.3457228095087,1317.217635991936,0.9251012084071356
0.259,1402.0,1802.7047319646708,1301.436281584403,0.9269489185074097
0.26,1402.0,1793.0264407467625,1299.5823837473883,0.9203804292862132
0.261,1392.0,1783.296006689446,1281.551236749911,0.9206546241019475
0.262,1392.0,1770.937180116924,1281.551236749911,0.9115553355711976
0.263,1382.0,1757.3242646660494,1257.3982847068517,0.9098395692524253
0.264,1377.0,1749.9267655111214,1257.3982847068517,0.9074879106065542
0.265,1363.0,1742.4022561927943,1243.6692682499106,0.9124499400219447
0.266,1360.0,1730.6050318350901,1243.6692682499106,0.9072786713330208
0.267,1353.0,1718.8397749806315,1225.8858899951858,0.9060501773800339
0.268,1349.0,1709.2716181293672,1219.563747838273,0.904050220784487
0.269,1343.0,1701.8861151542758,1215.959177081249,0.9054051951461272
0.27,1339.0,1693.4558949711313,1211.2818696066574,0.9046167808862267
0.271,1333.0,1685.3312916235932,1207.037553529988,0.9055045412828117
0.272,1328.0,1681.9576021055645,1207.037553529988,0.9082985529723235
0.273,1324.0,1673.55046277859,1202.4586518443166,0.9082013986739551
0.274,1318.0,1665.14984026595,1202.4586518443166,0.9094120719697308
0.275,1314.0,1653.5637893529724,1193.6867869367659,0.9084374329807959
0.276,1304.0,1646.3005490011371,1193.3620503764719,0.9127665698466808
0.277,1304.0,1643.2612196838227,1190.6228872922106,0.913054361420407
0.278,1303.0,1624.9673543708636,1190.6228872922106,0.9058387092237467
0.279,1295.0,1620.7241705357399,1177.0948317976458,0.9107958400232775
0.28,1295.0,1614.3676609213594,1177.0948317976458,0.9089535380676802
0.281,1285.0,1610.1355020671513,1175.533811733754,0.9148123048511704
0.28200000000000003,1285.0,1595.3577232177283,1175.533811733754,0.9063669903099927
0.28300000000000003,1276.0,1589.29560987152,1161.6879744739092,0.9104137730986749
0.28400000000000003,1276.0,1578.535177119184,1161.6879744739092,0.9042261650523301
0.28500000000000003,1266.0,1574.9591494234087,1151.2126243612868,0.9093306669520432
0.28600000000000003,1259.0,1567.8101971564377,1151.2126243612868,0.9104623866526461
0.28700000000000003,1248.0,1561.78354592939,1145.132184118074,0.9158503210093029
0.28800000000000003,1248.0,1557.7236563547613,1142.98120061961,0.9138489125903511
0.289,1238.0,1552.6902001719882,1142.98120061961,0.9197848868418266
0.29,1238.0,1545.1029853321104,1138.6936899101813,0.9168293632657047
0.291,1235.0,1540.9439683355758,1134.1944374621282,0.918376062722371
0.292,1229.0,1536.391338468843,1127.6208598704388,0.9219299324923238
0.293,1229.0,1526.4038714964681,1127.6208598704388,0.9175108705211057
0.294,1220.0,1521.4109355183268,1122.4631985931537,0.9222391410560586
0.295,1220.0,1514.700492801011,1120.4195826596165,0.9183767070980463
0.296,1211.0,1507.3215165894019,1115.9585706668174,0.9215182251583959
0.297,1211.0,1501.6558102752506,1115.9585706668174,0.9178909704147068
0.298,1202.0,1495.489304349347,1106.9782447282673,0.9209469590085418
0.299,1202.0,1490.3850553532009,1106.9782447282673,0.91764366790523
0.3,1192.0,1485.4390847914142,1103.1264727766265,0.9231183872607754
0.301,1192.0,1478.4547485710375,1100.3571176148444,0.9187280216695451
0.302,1183.0,1475.5669868756731,1095.717921114043,0.9246564735139603
0.303,1183.0,1472.9651202004832,1093.868608167015,0.9237854713714474
0.304,1175.0,1466.8457453682367,1093.868608167015,0.9272968806295276
0.305,1174.0,1462.8430606277745,1088.5058938551592,0.9274224947968565
0.306,1174.0,1460.7364944910003,1088.5058938551592,0.9271770816483469
0.307,1166.0,1456.6692892817953,1086.6960212023441,0.9319862960568989
0.308,1165.0,1452.1925396015592,1086.6960212023441,0.9317463751021324
0.309,1157.0,1446.5209955755272,1079.8538343407615,0.9365873643010716
0.31,1157.0,1440.4455541321443,1079.8538343407615,0.9333222422997075
0.311,1156.0,1437.5270250589065,1079.8538343407615,0.9321334792799058
0.312,1148.0,1430.6330498140298,1072.0132818332322,0.9338094789488085
0.313,1148.0,1428.3251655207143,1072.0132818332322,0.9321985977232013
0.314,1139.0,1426.30905752807,1068.4697610522603,0.9380770509677439
0.315,1136.0,1420.267523157657,1062.7673957376614,0.935534679346533
0.316,1130.0,1418.2559426673095,1059.9536327754158,0.9380120644030229
0.317,1130.0,1414.3949159815004,1059.9536327754158,0.9344159744991704
0.318,1121.0,1408.21503731983,1054.0908455982094,0.9378132556559426
0.319,1121.0,1404.206613344718,1051.2886595903117,0.9354429716553214
0.32,1113.0,1399.8826912750776,1050.1886740177758,0.9401868164886086
0.321,1113.0,1394.2054220856207,1046.4279267518214,0.9363940046530186
0.322,1113.0,1382.2415070087736,1046.4279267518214,0.9285124134841204
0.323,1104.0,1378.262641358903,1035.2803165564353,0.9343973155420515
0.324,1104.0,1378.262641358903,1031.5428424894446,0.9343685167476854
0.325,1096.9500000000044,1374.2883332244423,1030.5770456270398,0.9385947592231692
0.326,1095.0,1369.0533273006465,1025.6066649602776,0.9366270912879248
0.327,1087.0,1358.4367300550446,1025.6066649602776,0.9353728825747123
0.328,1087.0,1348.566607272354,1016.7503233587123,0.9275071030371724
0.329,1087.0,1342.6582647547139,1016.7503233587123,0.9232475734227545
0.33,1080.0,1336.7602319616212,1000.5009087958435,0.9241051371108787
0.331,1078.0,1334.7965136927494,996.4319218276206,0.9243338792464013
0.332,1070.0,1326.7259874615866,992.681636179244,0.9244360679024218
0.333,1070.0,1319.1280854325164,989.1465926555913,0.9179705781365484
0.334,1070.0,1317.1747018619317,989.1465926555913,0.915305106783347
0.335,1061.0,1315.2224683368447,977.8674889372647,0.9216470206760271
0.336,1061.0,1309.8247888010055,977.8674889372647,0.9177874707017263
0.337,1053.0,1303.5332378088292,963.0506170046987,0.9201159668652849
0.338,1053.0,1295.7634629449133,963.0506170046987,0.9145779838601127
0.339,1053.0,1295.749886026402,963.0506170046987,0.9143641717720102
0.34,1052.0,1289.9482467833075,963.0506170046987,0.9108881997557812
0.341,1045.0,1289.9482467833075,959.14656344199,0.9178436013798947
0.342,1043.0,1287.536155539216,958.2543861430818,0.9178275763786405
0.343,1036.0,1282.8698232177824,953.7660370346387,0.9206235878712729
0.34400000000000003,1035.3759999999966,1278.3490089338366,953.7660370346387,0.9180003981914647
0.34500000000000003,1028.0,1276.4198505246625,947.903157874815,0.9220847839249171
0.34600000000000003,1028.0,1272.9582006475234,947.903157874815,0.919779563149945
0.34700000000000003,1028.0,1270.0407940667624,947.9031578748148,0.9184536182770321
0.34800000000000003,1020.0,1265.3997495675258,941.3000437275089,0.9228431801250087
0.34900000000000003,1020.0,1253.0981084033383,941.3000437275089,0.9141616945915364
0.35000000000000003,1016.0,1246.5707492658687,941.3000437275089,0.9140254793575752
0.35100000000000003,1007.0,1238.0802382152954,927.8637192133767,0.9168613826219136
0.352,1004.0,1234.2718537629507,915.7928612131994,0.9193490285522942
0.353,1004.0,1222.9813971525841,915.7006814759229,0.9120524715895647
0.354,995.0,1219.084966206353,915.7006814759229,0.9176856952971605
0.355,995.0,1215.2999217292322,913.0972668206747,0.9163519687840944
0.356,989.0,1213.409153152516,911.966732703885,0.9221099420666178
0.357,987.0,1205.2501218139553,906.6964603635038,0.918638764299396
0.358,987.0,1200.2065431225383,906.6964603635038,0.9157624779416377
0.359,979.0,1192.6879755295156,898.723486443178,0.9180015183280674
0.36,979.0,1188.9357327463433,898.723486443178,0.9159245336446376
0.361,979.0,1183.1421908310315,898.723486443178,0.9135520626718001
0.362,972.0,1180.4992975019097,898.6840987556337,0.9191341707492217
0.363,971.0,1172.4110401117523,888.5163200080085,0.9150528527373929
0.364,971.0,1167.7644675062397,888.5163200080085,0.913575869896088
0.365,963.0,1164.6608065910907,888.5163200080085,0.9208787393577301
0.366,963.0,1156.9386776210436,882.9162183617594,0.9168392714036961
0.367,963.0,1150.615403670808,882.9162183617594,0.9140159977586872
0.368,963.0,1144.3057018334569,882.9162183617594,0.9112304503075076
0.369,956.0,1136.8990286178378,882.9162183617594,0.91400253078813
0.37,956.0,1133.5672054871354,872.0992551527843,0.9122377145949626
0.371,956.0,1127.2950150320248,872.0992551527843,0.907192911373898
0.372,955.0,1121.0366796439384,872.0992551527843,0.9040296504727313
0.373,948.0,1120.280196372058,862.638763594842,0.9099565016823228
0.374,940.0,1109.403960984077,859.7841932076157,0.9097308545997332
0.375,940.0,1109.403960984077,855.0447661346183,0.9096220916325727
0.376,932.0,1107.0556508021996,855.0447661346183,0.9166142784729377
0.377,932.0,1100.842236248725,854.2845075367779,0.9124164146725817
0.378,932.0,1092.8288466904837,854.2845075367779,0.9067587232019072
0.379,932.0,1089.4111987445783,854.2845075367779,0.9035629392992971
0.38,924.0,1085.7916807339905,840.3715457670008,0.9094930148993515
0.381,924.0,1083.3459276370008,840.3715457670008,0.9075106492821917
0.382,921.0,1078.5670075485941,840.3715457670008,0.9076184006827397
0.383,917.0,1076.7638339052025,834.5973711411807,0.9101388998268054
0.384,917.0,1071.3615067348676,834.5973711411806,0.9060646725469753
0.385,917.0,1065.9520371558458,834.5973711411806,0.9026581835394084
0.386,917.0,1057.0081281007506,834.5973711411806,0.8975415108928457
0.387,912.0,1055.2193660387584,823.6867648459154,0.9022849932414683
0.388,909.0,1053.4318076516204,823.3519892943274,0.9057777660003602
0.389,909.0,1045.1231516048701,823.3519892943273,0.900721025230477
